EF30_25T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.038220,-0.000000,-0.019465,0.000000,-0.019465
0.100000,0.007550,0.029070,-0.000252,-0.014805,-0.000252,-0.014802
0.200000,0.027840,0.056420,-0.000928,-0.028734,-0.000928,-0.028708
0.300000,0.046310,0.101610,-0.001544,-0.051750,-0.001545,-0.051670
0.400000,0.063310,0.156510,-0.002110,-0.079710,-0.002113,-0.079542
0.500000,0.080010,0.178310,-0.002667,-0.090813,-0.002671,-0.090570
0.600000,0.096600,0.212120,-0.003220,-0.108032,-0.003225,-0.107684
0.700000,0.113330,0.236410,-0.003778,-0.120403,-0.003785,-0.119948
0.800000,0.130050,0.281500,-0.004335,-0.143367,-0.004344,-0.142745
0.900000,0.146710,0.357950,-0.004890,-0.182302,-0.004902,-0.181411
1.000000,0.163310,0.373560,-0.005444,-0.190253,-0.005459,-0.189217
1.100000,0.180010,0.388040,-0.006000,-0.197627,-0.006018,-0.196441
1.200000,0.196680,0.460750,-0.006556,-0.234658,-0.006578,-0.233120
1.300000,0.213350,0.483320,-0.007112,-0.246153,-0.007137,-0.244402
1.400000,0.229990,0.525720,-0.007666,-0.267747,-0.007696,-0.265694
1.500000,0.246640,0.562390,-0.008221,-0.286423,-0.008255,-0.284068
1.600000,0.263310,0.592580,-0.008777,-0.301799,-0.008816,-0.299150
1.700000,0.280000,0.641090,-0.009333,-0.326504,-0.009377,-0.323457
1.800000,0.296660,0.668040,-0.009889,-0.340230,-0.009938,-0.336866
1.900000,0.313200,0.688650,-0.010440,-0.350727,-0.010495,-0.347065
2.000000,0.329870,0.779740,-0.010996,-0.397118,-0.011057,-0.392752
2.100000,0.346610,0.790340,-0.011554,-0.402517,-0.011621,-0.397866
2.200000,0.363300,0.870970,-0.012110,-0.443581,-0.012184,-0.438210
