EF30_25T_A_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.012390,-0.000000,-0.006310,0.000000,-0.006310
0.100000,0.007260,0.055450,-0.000242,-0.028240,-0.000242,-0.028234
0.200000,0.027690,0.058290,-0.000923,-0.029687,-0.000923,-0.029659
0.300000,0.046220,0.105240,-0.001541,-0.053598,-0.001542,-0.053516
0.400000,0.063310,0.166720,-0.002110,-0.084910,-0.002113,-0.084731
0.500000,0.080000,0.212230,-0.002667,-0.108088,-0.002670,-0.107800
0.600000,0.096610,0.255440,-0.003220,-0.130095,-0.003226,-0.129676
0.700000,0.113340,0.261290,-0.003778,-0.133074,-0.003785,-0.132571
0.800000,0.130010,0.299810,-0.004334,-0.152692,-0.004343,-0.152030
0.900000,0.146710,0.365960,-0.004890,-0.186382,-0.004902,-0.185470
1.000000,0.163330,0.426640,-0.005444,-0.217286,-0.005459,-0.216103
1.100000,0.179970,0.460390,-0.005999,-0.234475,-0.006017,-0.233068
1.200000,0.196670,0.480880,-0.006556,-0.244910,-0.006577,-0.243305
1.300000,0.213320,0.502550,-0.007111,-0.255947,-0.007136,-0.254127
1.400000,0.229970,0.579240,-0.007666,-0.295005,-0.007695,-0.292743
1.500000,0.246570,0.576370,-0.008219,-0.293543,-0.008253,-0.291130
1.600000,0.263290,0.630810,-0.008776,-0.321269,-0.008815,-0.318449
1.700000,0.280010,0.698610,-0.009334,-0.355799,-0.009377,-0.352478
1.800000,0.296660,0.758670,-0.009889,-0.386387,-0.009938,-0.382567
1.900000,0.313210,0.751510,-0.010440,-0.382741,-0.010495,-0.378745
2.000000,0.329880,0.811890,-0.010996,-0.413492,-0.011057,-0.408945
2.100000,0.346570,0.835670,-0.011552,-0.425603,-0.011620,-0.420687
2.200000,0.363300,0.896710,-0.012110,-0.456691,-0.012184,-0.451160
2.300000,0.379960,0.920680,-0.012665,-0.468898,-0.012746,-0.462960
2.400000,0.396600,0.972970,-0.013220,-0.495530,-0.013308,-0.488979
2.500000,0.413290,1.011510,-0.013776,-0.515158,-0.013872,-0.508061
2.600000,0.429990,1.075050,-0.014333,-0.547518,-0.014437,-0.539671
2.700000,0.446660,1.115350,-0.014889,-0.568043,-0.015001,-0.559586
2.800000,0.463270,1.181840,-0.015442,-0.601906,-0.015563,-0.592611
2.900000,0.479940,1.194040,-0.015998,-0.608120,-0.016127,-0.598391
3.000000,0.496620,1.262930,-0.016554,-0.643205,-0.016693,-0.632557
3.100000,0.513300,1.281510,-0.017110,-0.652668,-0.017258,-0.641501
3.200000,0.529890,1.318560,-0.017663,-0.671537,-0.017821,-0.659676
3.300000,0.546560,1.405100,-0.018219,-0.715612,-0.018387,-0.702574
3.400000,0.563240,1.463640,-0.018775,-0.745426,-0.018953,-0.731431
3.500000,0.579880,1.523090,-0.019329,-0.775703,-0.019519,-0.760710
3.600000,0.596520,1.589480,-0.019884,-0.809516,-0.020084,-0.793419
3.700000,0.613180,1.638650,-0.020439,-0.834558,-0.020651,-0.817500
3.800000,0.629930,1.657210,-0.020998,-0.844010,-0.021221,-0.826288
3.900000,0.646650,1.731860,-0.021555,-0.882029,-0.021791,-0.863017
4.000000,0.663310,1.775120,-0.022110,-0.904061,-0.022358,-0.884072
4.100000,0.679880,1.853110,-0.022663,-0.943781,-0.022923,-0.922393
4.200000,0.696530,1.906430,-0.023218,-0.970937,-0.023491,-0.948394
4.300000,0.713280,1.973380,-0.023776,-1.005034,-0.024063,-0.981138
4.400000,0.729990,2.002340,-0.024333,-1.019783,-0.024634,-0.994969
4.500000,0.746610,2.087850,-0.024887,-1.063333,-0.025202,-1.036870
4.600000,0.763260,2.114280,-0.025442,-1.076794,-0.025771,-1.049398
4.700000,0.779950,2.193060,-0.025998,-1.116916,-0.026342,-1.087878
4.800000,0.796600,2.255240,-0.026553,-1.148584,-0.026912,-1.118086
4.900000,0.813230,2.299170,-0.027108,-1.170958,-0.027482,-1.139216
5.000000,0.829860,2.312440,-0.027662,-1.177716,-0.028052,-1.145138
5.100000,0.846560,2.405360,-0.028219,-1.225040,-0.028624,-1.190471
5.200000,0.863270,2.443200,-0.028776,-1.244312,-0.029198,-1.208506
5.300000,0.879950,2.537120,-0.029332,-1.292145,-0.029770,-1.254244
5.400000,0.896550,2.577110,-0.029885,-1.312511,-0.030341,-1.273287
5.500000,0.913210,2.639240,-0.030440,-1.344154,-0.030913,-1.303237
5.600000,0.929970,2.657700,-0.030999,-1.353555,-0.031490,-1.311597
5.700000,0.946650,2.767530,-0.031555,-1.409491,-0.032064,-1.365015
5.800000,0.963250,2.800110,-0.032108,-1.426084,-0.032635,-1.380295
5.900000,0.979930,2.833260,-0.032664,-1.442967,-0.033210,-1.395834
6.000000,0.996640,2.916610,-0.033221,-1.485417,-0.033786,-1.436070
6.100000,1.013330,2.986450,-0.033778,-1.520986,-0.034361,-1.469611
6.200000,1.029960,3.033190,-0.034332,-1.544791,-0.034935,-1.491755
6.300000,1.046590,3.062400,-0.034886,-1.559668,-0.035509,-1.505256
6.400000,1.063300,3.143030,-0.035443,-1.600732,-0.036087,-1.543997
6.500000,1.079950,3.164100,-0.035998,-1.611463,-0.036662,-1.553453
6.600000,1.096620,3.277380,-0.036554,-1.669156,-0.037239,-1.608142
6.700000,1.113220,3.315320,-0.037107,-1.688479,-0.037813,-1.625824
6.800000,1.129840,3.402190,-0.037661,-1.732721,-0.038389,-1.667465
6.900000,1.146550,3.425870,-0.038218,-1.744781,-0.038968,-1.678099
7.000000,1.163240,3.483450,-0.038775,-1.774107,-0.039546,-1.705316
7.100000,1.179910,3.542410,-0.039330,-1.804135,-0.040125,-1.733177
7.200000,1.196530,3.627920,-0.039884,-1.847684,-0.040702,-1.773991
7.300000,1.213330,3.664640,-0.040444,-1.866386,-0.041285,-1.790901
7.400000,1.229990,3.726280,-0.041000,-1.897779,-0.041864,-1.819971
7.500000,1.246570,3.711660,-0.041552,-1.890333,-0.042440,-1.811785
7.600000,1.263220,3.804300,-0.042107,-1.937514,-0.043020,-1.855931
7.700000,1.279890,3.844260,-0.042663,-1.957866,-0.043600,-1.874337
