EF30_25T_B_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.007320,-0.000000,0.003728,0.000000,0.003728
0.100000,0.007590,0.024000,-0.000253,-0.012223,-0.000253,-0.012220
0.200000,0.027880,0.069010,-0.000929,-0.035147,-0.000930,-0.035114
0.300000,0.046310,0.104880,-0.001544,-0.053415,-0.001545,-0.053332
0.400000,0.063310,0.163300,-0.002110,-0.083168,-0.002113,-0.082992
0.500000,0.079990,0.175210,-0.002666,-0.089234,-0.002670,-0.088996
0.600000,0.096590,0.231320,-0.003220,-0.117810,-0.003225,-0.117431
0.700000,0.113320,0.268340,-0.003777,-0.136664,-0.003784,-0.136148
0.800000,0.130040,0.284690,-0.004335,-0.144991,-0.004344,-0.144363
0.900000,0.146700,0.360510,-0.004890,-0.183606,-0.004902,-0.182708
1.000000,0.163300,0.365830,-0.005443,-0.186316,-0.005458,-0.185302
1.100000,0.180020,0.398160,-0.006001,-0.202781,-0.006019,-0.201564
1.200000,0.196690,0.470400,-0.006556,-0.239573,-0.006578,-0.238002
1.300000,0.213340,0.480380,-0.007111,-0.244656,-0.007137,-0.242916
1.400000,0.229970,0.550520,-0.007666,-0.280378,-0.007695,-0.278228
1.500000,0.246630,0.536590,-0.008221,-0.273283,-0.008255,-0.271036
1.600000,0.263310,0.619450,-0.008777,-0.315483,-0.008816,-0.312714
1.700000,0.280000,0.660690,-0.009333,-0.336487,-0.009377,-0.333346
1.800000,0.296660,0.711910,-0.009889,-0.362573,-0.009938,-0.358987
1.900000,0.313210,0.743550,-0.010440,-0.378687,-0.010495,-0.374733
2.000000,0.329890,0.782770,-0.010996,-0.398661,-0.011057,-0.394278
2.100000,0.346610,0.856770,-0.011554,-0.436349,-0.011621,-0.431308
2.200000,0.363300,0.897570,-0.012110,-0.457129,-0.012184,-0.451593
2.300000,0.379910,0.941540,-0.012664,-0.479522,-0.012745,-0.473450
2.400000,0.396610,0.986690,-0.013220,-0.502517,-0.013308,-0.495874
2.500000,0.413290,1.033290,-0.013776,-0.526250,-0.013872,-0.519000
2.600000,0.429980,1.087500,-0.014333,-0.553859,-0.014436,-0.545921
2.700000,0.446590,1.116680,-0.014886,-0.568720,-0.014998,-0.560254
2.800000,0.463220,1.187400,-0.015441,-0.604738,-0.015561,-0.595400
2.900000,0.479870,1.256840,-0.015996,-0.640103,-0.016125,-0.629864
3.000000,0.496620,1.289880,-0.016554,-0.656930,-0.016693,-0.646056
3.100000,0.513310,1.352860,-0.017110,-0.689006,-0.017258,-0.677217
3.200000,0.529950,1.401640,-0.017665,-0.713849,-0.017823,-0.701239
3.300000,0.546550,1.437070,-0.018218,-0.731894,-0.018386,-0.718560
3.400000,0.563260,1.528750,-0.018775,-0.778586,-0.018954,-0.763968
3.500000,0.579920,1.556040,-0.019331,-0.792485,-0.019520,-0.777165
3.600000,0.596540,1.621550,-0.019885,-0.825849,-0.020085,-0.809427
3.700000,0.613190,1.651480,-0.020440,-0.841092,-0.020651,-0.823900
3.800000,0.629900,1.740160,-0.020997,-0.886256,-0.021220,-0.867648
3.900000,0.646590,1.791580,-0.021553,-0.912444,-0.021789,-0.892778
4.000000,0.663240,1.854680,-0.022108,-0.944581,-0.022356,-0.923698
4.100000,0.679890,1.919740,-0.022663,-0.977716,-0.022924,-0.955558
4.200000,0.696550,1.964260,-0.023218,-1.000389,-0.023492,-0.977162
4.300000,0.713280,2.032930,-0.023776,-1.035363,-0.024063,-1.010746
4.400000,0.729970,2.086290,-0.024332,-1.062539,-0.024633,-1.036685
4.500000,0.746570,2.133280,-0.024886,-1.086471,-0.025201,-1.059433
4.600000,0.763250,2.191800,-0.025442,-1.116275,-0.025771,-1.087875
4.700000,0.779930,2.253810,-0.025998,-1.147856,-0.026342,-1.118014
4.800000,0.796630,2.310930,-0.026554,-1.176947,-0.026913,-1.145694
4.900000,0.813250,2.376890,-0.027108,-1.210540,-0.027483,-1.177724
5.000000,0.829900,2.435410,-0.027663,-1.240344,-0.028053,-1.206032
5.100000,0.846630,2.501260,-0.028221,-1.273881,-0.028627,-1.237931
5.200000,0.863290,2.536110,-0.028776,-1.291630,-0.029198,-1.254462
5.300000,0.879960,2.595330,-0.029332,-1.321791,-0.029771,-1.283020
5.400000,0.896550,2.646980,-0.029885,-1.348096,-0.030341,-1.307808
5.500000,0.913210,2.699950,-0.030440,-1.375073,-0.030913,-1.333216
5.600000,0.929880,2.800990,-0.030996,-1.426532,-0.031487,-1.382316
5.700000,0.946630,2.850810,-0.031554,-1.451906,-0.032063,-1.406092
5.800000,0.963230,2.875860,-0.032108,-1.464663,-0.032634,-1.417637
5.900000,0.979870,2.948590,-0.032662,-1.501705,-0.033208,-1.452655
6.000000,0.996640,3.006860,-0.033221,-1.531381,-0.033786,-1.480507
6.100000,1.013300,3.027550,-0.033777,-1.541919,-0.034360,-1.489838
6.200000,1.029900,3.100860,-0.034330,-1.579255,-0.034933,-1.525039
6.300000,1.046570,3.207950,-0.034886,-1.633796,-0.035509,-1.576799
6.400000,1.063270,3.240680,-0.035442,-1.650465,-0.036086,-1.591968
6.500000,1.079960,3.262260,-0.035999,-1.661455,-0.036663,-1.601645
6.600000,1.096650,3.374260,-0.036555,-1.718497,-0.037240,-1.655677
6.700000,1.113280,3.459350,-0.037109,-1.761832,-0.037815,-1.696452
6.800000,1.129960,3.467380,-0.037665,-1.765922,-0.038393,-1.699408
6.900000,1.146600,3.544010,-0.038220,-1.804949,-0.038970,-1.735964
7.000000,1.163290,3.642700,-0.038776,-1.855212,-0.039548,-1.783274
7.100000,1.179900,3.686650,-0.039330,-1.877595,-0.040124,-1.803750
7.200000,1.196540,3.765480,-0.039885,-1.917743,-0.040702,-1.841255
7.300000,1.213240,3.794120,-0.040441,-1.932329,-0.041282,-1.854183
7.400000,1.229930,3.832510,-0.040998,-1.951881,-0.041862,-1.871859
7.500000,1.246540,3.899290,-0.041551,-1.985892,-0.042439,-1.903376
7.600000,1.263190,3.951780,-0.042106,-2.012625,-0.043019,-1.927881
7.700000,1.279900,4.033640,-0.042663,-2.054316,-0.043600,-1.966672
7.800000,1.296590,4.057330,-0.043220,-2.066381,-0.044181,-1.977073
7.900000,1.313270,4.136970,-0.043776,-2.106942,-0.044763,-2.014709
8.000000,1.329900,4.188550,-0.044330,-2.133211,-0.045343,-2.038646
8.100000,1.346600,4.236290,-0.044887,-2.157525,-0.045925,-2.060681
8.200000,1.363230,4.368590,-0.045441,-2.224905,-0.046506,-2.123803
8.300000,1.379910,4.353920,-0.045997,-2.217433,-0.047088,-2.115438
8.400000,1.396530,4.447640,-0.046551,-2.265164,-0.047669,-2.159719
8.500000,1.413150,4.505880,-0.047105,-2.294826,-0.048251,-2.186728
8.600000,1.429910,4.566020,-0.047664,-2.325455,-0.048837,-2.214615
8.700000,1.446580,4.637030,-0.048219,-2.361620,-0.049421,-2.247744
8.800000,1.463210,4.721090,-0.048774,-2.404431,-0.050003,-2.287158
8.900000,1.479850,4.748600,-0.049328,-2.418442,-0.050587,-2.299144
9.000000,1.496610,4.818040,-0.049887,-2.453808,-0.051174,-2.331395
9.100000,1.513240,4.863280,-0.050441,-2.476848,-0.051758,-2.351913
9.200000,1.529950,4.952510,-0.050998,-2.522293,-0.052345,-2.393660
9.300000,1.546600,5.003970,-0.051553,-2.548501,-0.052930,-2.417117
9.400000,1.563300,5.025540,-0.052110,-2.559487,-0.053517,-2.426112
9.500000,1.580000,5.129000,-0.052667,-2.612178,-0.054104,-2.474604
9.600000,1.596630,5.191630,-0.053221,-2.644075,-0.054690,-2.503355
9.700000,1.613200,5.275140,-0.053773,-2.686607,-0.055273,-2.542139
9.800000,1.629830,5.339250,-0.054328,-2.719258,-0.055859,-2.571527
9.900000,1.646590,5.386760,-0.054886,-2.743454,-0.056450,-2.592876
10.000000,1.663290,5.446310,-0.055443,-2.773783,-0.057039,-2.619996
10.100000,1.679950,5.496590,-0.055998,-2.799390,-0.057627,-2.642629
10.200000,1.696530,5.578280,-0.056551,-2.840995,-0.058213,-2.680334
10.300000,1.713220,5.593520,-0.057107,-2.848756,-0.058803,-2.686071
10.400000,1.729890,5.696100,-0.057663,-2.901000,-0.059392,-2.733720
10.500000,1.746580,5.737360,-0.058219,-2.922013,-0.059983,-2.751896
10.600000,1.763240,5.803280,-0.058775,-2.955586,-0.060573,-2.781873
10.700000,1.779890,5.891440,-0.059330,-3.000486,-0.061163,-2.822468
10.800000,1.796570,5.929880,-0.059886,-3.020063,-0.061754,-2.839205
10.900000,1.813220,5.980970,-0.060441,-3.046083,-0.062344,-2.861976
11.000000,1.829910,6.067450,-0.060997,-3.090127,-0.062937,-2.901638
11.100000,1.846560,6.121370,-0.061552,-3.117588,-0.063528,-2.925694
11.200000,1.863260,6.188780,-0.062109,-3.151920,-0.064121,-2.956158
11.300000,1.879940,6.258840,-0.062665,-3.187601,-0.064714,-2.987851
11.400000,1.896610,6.331230,-0.063220,-3.224469,-0.065307,-3.020617
11.500000,1.913200,6.368640,-0.063773,-3.243522,-0.065898,-3.036672
11.600000,1.929890,6.429740,-0.064330,-3.274640,-0.066492,-3.063983
11.700000,1.946590,6.491460,-0.064886,-3.306073,-0.067087,-3.091554
11.800000,1.963240,6.560900,-0.065441,-3.341439,-0.067681,-3.122771
11.900000,1.979830,6.642060,-0.065994,-3.382773,-0.068273,-3.159530
12.000000,1.996540,6.711290,-0.066551,-3.418032,-0.068869,-3.190557
12.100000,2.013240,6.713060,-0.067108,-3.418933,-0.069466,-3.189496
12.200000,2.029930,6.836320,-0.067664,-3.481709,-0.070062,-3.246122
12.300000,2.046590,6.909230,-0.068220,-3.518842,-0.070658,-3.278788
12.400000,2.063210,6.920450,-0.068774,-3.524556,-0.071253,-3.282160
12.500000,2.079900,7.000000,-0.069330,-3.565071,-0.071851,-3.317904
12.600000,2.096610,7.056800,-0.069887,-3.593999,-0.072449,-3.342825
12.700000,2.113250,7.152330,-0.070442,-3.642652,-0.073046,-3.386057
12.800000,2.129880,7.186240,-0.070996,-3.659922,-0.073642,-3.400082
12.900000,2.146570,7.303960,-0.071552,-3.719876,-0.074241,-3.453710
13.000000,2.163250,7.335220,-0.072108,-3.735797,-0.074840,-3.466415
13.100000,2.179910,7.385200,-0.072664,-3.761251,-0.075439,-3.487945
13.200000,2.196550,7.470240,-0.073218,-3.804562,-0.076037,-3.525998
13.300000,2.213210,7.515840,-0.073774,-3.827786,-0.076637,-3.545396
13.400000,2.229900,7.592580,-0.074330,-3.866869,-0.077237,-3.579445
13.500000,2.246650,7.611260,-0.074888,-3.876383,-0.077841,-3.586087
13.600000,2.263290,7.750070,-0.075443,-3.947078,-0.078441,-3.649299
13.700000,2.279980,7.816800,-0.075999,-3.981064,-0.079042,-3.678505
13.800000,2.296620,7.867770,-0.076554,-4.007022,-0.079643,-3.700269
13.900000,2.313300,7.940800,-0.077110,-4.044216,-0.080245,-3.732367
14.000000,2.329980,7.989810,-0.077666,-4.069177,-0.080848,-3.753140
14.100000,2.346570,8.070160,-0.078219,-4.110099,-0.081448,-3.788611
14.200000,2.363240,8.135680,-0.078775,-4.143468,-0.082051,-3.817068
14.300000,2.379950,8.216960,-0.079332,-4.184863,-0.082655,-3.852871
14.400000,2.396610,8.224660,-0.079887,-4.188785,-0.083259,-3.854155
14.500000,2.413250,8.325850,-0.080442,-4.240321,-0.083862,-3.899222
14.600000,2.429900,8.393270,-0.080997,-4.274657,-0.084466,-3.928424
14.700000,2.446580,8.433240,-0.081553,-4.295014,-0.085071,-3.944744
14.800000,2.463270,8.538120,-0.082109,-4.348429,-0.085677,-3.991384
14.900000,2.479950,8.573290,-0.082665,-4.366341,-0.086283,-4.005397
15.000000,2.496620,8.628810,-0.083221,-4.394617,-0.086888,-4.028894
15.100000,2.513260,8.757130,-0.083775,-4.459970,-0.087494,-4.086334
15.200000,2.529960,8.764220,-0.084332,-4.463581,-0.088101,-4.087158
15.300000,2.546660,8.855510,-0.084889,-4.510074,-0.088710,-4.127220
15.400000,2.563190,8.909330,-0.085440,-4.537485,-0.089312,-4.149803
15.500000,2.579850,8.945470,-0.085995,-4.555890,-0.089919,-4.164107
15.600000,2.596560,9.041840,-0.086552,-4.604971,-0.090529,-4.206402
15.700000,2.613230,9.115030,-0.087108,-4.642247,-0.091137,-4.237871
15.800000,2.629850,9.177010,-0.087662,-4.673813,-0.091744,-4.264099
15.900000,2.646550,9.265440,-0.088218,-4.718850,-0.092355,-4.302561
16.000000,2.663270,9.308350,-0.088776,-4.740704,-0.092966,-4.319845
16.100000,2.679950,9.377820,-0.089332,-4.776085,-0.093577,-4.349429
16.200000,2.696600,9.463100,-0.089887,-4.819517,-0.094186,-4.386307
16.300000,2.713260,9.514370,-0.090442,-4.845629,-0.094797,-4.407380
16.400000,2.729940,9.593710,-0.090998,-4.886036,-0.095408,-4.441417
16.500000,2.746600,9.651780,-0.091553,-4.915611,-0.096019,-4.465571
16.600000,2.763260,9.735860,-0.092109,-4.958433,-0.096631,-4.501718
16.700000,2.779840,9.794620,-0.092661,-4.988359,-0.097240,-4.526131
16.800000,2.796520,9.836750,-0.093217,-5.009816,-0.097852,-4.542814
16.900000,2.813230,9.898390,-0.093774,-5.041209,-0.098467,-4.568473
17.000000,2.829960,10.002860,-0.094332,-5.094415,-0.099082,-4.613848
17.100000,2.846580,10.049720,-0.094886,-5.118280,-0.099694,-4.632627
17.200000,2.863250,10.095820,-0.095442,-5.141759,-0.100308,-4.651021
17.300000,2.879950,10.184330,-0.095998,-5.186837,-0.100924,-4.688909
17.400000,2.896600,10.237240,-0.096553,-5.213784,-0.101538,-4.710375
17.500000,2.913280,10.337330,-0.097109,-5.264759,-0.102154,-4.753502
17.600000,2.929940,10.405880,-0.097665,-5.299671,-0.102769,-4.782081
17.700000,2.946610,10.457310,-0.098220,-5.325864,-0.103385,-4.802756
17.800000,2.963270,10.529850,-0.098776,-5.362809,-0.104001,-4.833094
17.900000,2.979980,10.606510,-0.099333,-5.401851,-0.104619,-4.865271
18.000000,2.996550,10.655310,-0.099885,-5.426705,-0.105233,-4.884658
18.100000,3.013220,10.757050,-0.100441,-5.478521,-0.105850,-4.928254
18.200000,3.029900,10.746600,-0.100997,-5.473198,-0.106469,-4.920424
18.300000,3.046620,10.884740,-0.101554,-5.543553,-0.107089,-4.980583
18.400000,3.063230,10.916970,-0.102108,-5.559967,-0.107705,-4.992252
18.500000,3.079890,11.028630,-0.102663,-5.616835,-0.108324,-5.040194
18.600000,3.096610,11.091570,-0.103220,-5.648890,-0.108945,-5.065810
18.700000,3.113290,11.160700,-0.103776,-5.684098,-0.109565,-5.094223
18.800000,3.129950,11.201820,-0.104332,-5.705040,-0.110185,-5.109824
18.900000,3.146560,11.257940,-0.104885,-5.733622,-0.110803,-5.132249
19.000000,3.163260,11.365130,-0.105442,-5.788213,-0.111426,-5.177892
19.100000,3.179940,11.423610,-0.105998,-5.817997,-0.112047,-5.201301
19.200000,3.196660,11.511560,-0.106555,-5.862789,-0.112671,-5.238078
19.300000,3.213250,11.573750,-0.107108,-5.894462,-0.113290,-5.263116
19.400000,3.229900,11.634440,-0.107663,-5.925372,-0.113912,-5.287426
19.500000,3.246610,11.699590,-0.108220,-5.958552,-0.114536,-5.313716
19.600000,3.263320,11.795280,-0.108777,-6.007287,-0.115161,-5.353830
19.700000,3.279960,11.844010,-0.109332,-6.032105,-0.115784,-5.372603
19.800000,3.296590,11.904390,-0.109886,-6.062856,-0.116406,-5.396631
19.900000,3.313250,11.940150,-0.110442,-6.081068,-0.117030,-5.409465
20.000000,3.329880,12.049900,-0.110996,-6.136964,-0.117654,-5.455785
20.100000,3.346520,12.080570,-0.111551,-6.152584,-0.118278,-5.466259
20.200000,3.363180,12.159490,-0.112106,-6.192777,-0.118903,-5.498530
20.300000,3.379910,12.257180,-0.112664,-6.242531,-0.119531,-5.539224
20.400000,3.396590,12.374200,-0.113220,-6.302128,-0.120158,-5.588603
20.500000,3.413310,12.445810,-0.113777,-6.338599,-0.120787,-5.617412
20.600000,3.429920,12.487770,-0.114331,-6.359969,-0.121412,-5.632830
20.700000,3.446600,12.540460,-0.114887,-6.386804,-0.122040,-5.653045
20.800000,3.463270,12.587600,-0.115442,-6.410812,-0.122668,-5.670733
20.900000,3.479930,12.677930,-0.115998,-6.456817,-0.123296,-5.707841
21.000000,3.496570,12.709020,-0.116552,-6.472651,-0.123923,-5.718248
21.100000,3.513170,12.825710,-0.117106,-6.532080,-0.124550,-5.767137
21.200000,3.529920,12.867070,-0.117664,-6.553145,-0.125182,-5.782076
21.300000,3.546600,12.992470,-0.118220,-6.617011,-0.125813,-5.834748
21.400000,3.563290,13.023690,-0.118776,-6.632911,-0.126444,-5.845078
21.500000,3.579860,13.132130,-0.119329,-6.688139,-0.127071,-5.890052
21.600000,3.596560,13.206770,-0.119885,-6.726153,-0.127703,-5.919786
21.700000,3.613240,13.247020,-0.120441,-6.746652,-0.128335,-5.934076
21.800000,3.629940,13.310710,-0.120998,-6.779089,-0.128968,-5.958833
21.900000,3.646610,13.398210,-0.121554,-6.823652,-0.129600,-5.994212
22.000000,3.663210,13.451540,-0.122107,-6.850813,-0.130231,-6.014281
22.100000,3.679900,13.560870,-0.122663,-6.906494,-0.130864,-6.059321
22.200000,3.696610,13.632380,-0.123220,-6.942914,-0.131500,-6.087406
22.300000,3.713290,13.692950,-0.123776,-6.973762,-0.132134,-6.110575
22.400000,3.729900,13.687000,-0.124330,-6.970732,-0.132766,-6.104061
22.500000,3.746620,13.821060,-0.124887,-7.039008,-0.133403,-6.159925
22.600000,3.763280,13.882180,-0.125443,-7.070136,-0.134037,-6.183239
22.700000,3.779970,13.943580,-0.125999,-7.101407,-0.134674,-6.206637
22.800000,3.796590,14.048350,-0.126553,-7.154766,-0.135308,-6.249309
22.900000,3.813250,14.098830,-0.127108,-7.180475,-0.135944,-6.267777
23.000000,3.829970,14.180630,-0.127666,-7.222136,-0.136583,-6.300117
23.100000,3.846600,14.241140,-0.128220,-7.252953,-0.137218,-6.322979
23.200000,3.863270,14.340350,-0.128776,-7.303480,-0.137856,-6.362970
23.300000,3.879950,14.414240,-0.129332,-7.341112,-0.138494,-6.391674
23.400000,3.896640,14.491890,-0.129888,-7.380659,-0.139133,-6.422000
23.500000,3.913290,14.530260,-0.130443,-7.400201,-0.139771,-6.434896
23.600000,3.929910,14.638880,-0.130997,-7.455520,-0.140409,-6.478870
23.700000,3.946510,14.728360,-0.131550,-7.501092,-0.141046,-6.514321
23.800000,3.963180,14.767370,-0.132106,-7.520960,-0.141686,-6.527396
23.900000,3.979950,14.841900,-0.132665,-7.558918,-0.142330,-6.556114
24.000000,3.996580,14.880090,-0.133219,-7.578368,-0.142969,-6.568783
24.100000,4.013200,14.946300,-0.133773,-7.612088,-0.143609,-6.593794
24.200000,4.029930,15.032380,-0.134331,-7.655928,-0.144253,-6.627500
24.300000,4.046580,15.105500,-0.134886,-7.693168,-0.144894,-6.655467
24.400000,4.063230,15.205770,-0.135441,-7.744235,-0.145536,-6.695348
24.500000,4.079930,15.260260,-0.135998,-7.771987,-0.146180,-6.715015
24.600000,4.096550,15.317070,-0.136552,-7.800920,-0.146821,-6.735691
24.700000,4.113210,15.395000,-0.137107,-7.840609,-0.147465,-6.765607
24.800000,4.129900,15.521930,-0.137663,-7.905254,-0.148110,-6.816990
24.900000,4.146570,15.580220,-0.138219,-7.934941,-0.148754,-6.838181
25.000000,4.163170,15.659930,-0.138772,-7.975537,-0.149396,-6.868753
25.100000,4.179870,15.698830,-0.139329,-7.995348,-0.150043,-6.881365
25.200000,4.196560,15.780080,-0.139885,-8.036729,-0.150690,-6.912508
25.300000,4.213260,15.864740,-0.140442,-8.079846,-0.151337,-6.945096
25.400000,4.229880,15.922850,-0.140996,-8.109441,-0.151982,-6.966042
25.500000,4.246570,16.028180,-0.141552,-8.163085,-0.152630,-7.007581
25.600000,4.263240,16.077340,-0.142108,-8.188122,-0.153277,-7.024524
25.700000,4.279930,16.200710,-0.142664,-8.250954,-0.153926,-7.073837
25.800000,4.296600,16.222590,-0.143220,-8.262097,-0.154574,-7.078800
25.900000,4.313230,16.325240,-0.143774,-8.314376,-0.155221,-7.118983
26.000000,4.329900,16.356870,-0.144330,-8.330485,-0.155870,-7.128147
26.100000,4.346630,16.471430,-0.144888,-8.388830,-0.156522,-7.173392
26.200000,4.363310,16.517710,-0.145444,-8.412401,-0.157173,-7.188870
26.300000,4.379910,16.636550,-0.145997,-8.472925,-0.157821,-7.235904
26.400000,4.396540,16.708740,-0.146551,-8.509691,-0.158470,-7.262585
26.500000,4.413270,16.784080,-0.147109,-8.548062,-0.159124,-7.290565
26.600000,4.429940,16.809960,-0.147665,-8.561242,-0.159775,-7.297049
26.700000,4.446520,16.879190,-0.148217,-8.596501,-0.160424,-7.322350
26.800000,4.463240,16.993780,-0.148775,-8.654861,-0.161078,-7.367237
26.900000,4.479930,17.024940,-0.149331,-8.670731,-0.161732,-7.375922
27.000000,4.496610,17.126950,-0.149887,-8.722684,-0.162386,-7.415267
27.100000,4.513240,17.218950,-0.150441,-8.769539,-0.163038,-7.450238
27.200000,4.529880,17.299570,-0.150996,-8.810599,-0.163691,-7.480233
27.300000,4.546540,17.354230,-0.151551,-8.838437,-0.164346,-7.498960
27.400000,4.563300,17.443830,-0.152110,-8.884070,-0.165004,-7.532714
27.500000,4.579990,17.532960,-0.152666,-8.929463,-0.165661,-7.566235
27.600000,4.596590,17.598220,-0.153220,-8.962700,-0.166314,-7.589438
27.700000,4.613270,17.631740,-0.153776,-8.979771,-0.166971,-7.598901
27.800000,4.629930,17.748480,-0.154331,-9.039227,-0.167627,-7.644194
27.900000,4.646620,17.793520,-0.154887,-9.062165,-0.168285,-7.658551
28.000000,4.663160,17.891660,-0.155439,-9.112148,-0.168938,-7.695768
28.100000,4.679840,17.985620,-0.155995,-9.160001,-0.169596,-7.731090
28.200000,4.696580,18.024210,-0.156553,-9.179655,-0.170258,-7.742555
28.300000,4.713220,18.127950,-0.157107,-9.232489,-0.170916,-7.781997
28.400000,4.729880,18.207360,-0.157663,-9.272932,-0.171575,-7.810937
28.500000,4.746530,18.278470,-0.158218,-9.309148,-0.172234,-7.836277
28.600000,4.763200,18.343370,-0.158773,-9.342202,-0.172894,-7.858909
28.700000,4.779920,18.412600,-0.159331,-9.377460,-0.173557,-7.883343
28.800000,4.796640,18.490890,-0.159888,-9.417333,-0.174220,-7.911614
28.900000,4.813260,18.562950,-0.160442,-9.454033,-0.174880,-7.937209
29.000000,4.829900,18.690290,-0.160997,-9.518887,-0.175541,-7.986378
29.100000,4.846590,18.751620,-0.161553,-9.550122,-0.176204,-8.007271
29.200000,4.863290,18.802890,-0.162110,-9.576233,-0.176868,-8.023833
29.300000,4.879920,18.884870,-0.162664,-9.617985,-0.177530,-8.053485
29.400000,4.896580,18.969790,-0.163219,-9.661235,-0.178193,-8.084334
29.500000,4.913280,19.036820,-0.163776,-9.695373,-0.178859,-8.107503
29.600000,4.929950,19.153300,-0.164332,-9.754696,-0.179523,-8.151690
29.700000,4.946640,19.241210,-0.164888,-9.799468,-0.180189,-8.183653
29.800000,4.963270,19.281760,-0.165442,-9.820120,-0.180853,-8.195456
29.900000,4.979940,19.365870,-0.165998,-9.862957,-0.181519,-8.225726
30.000000,4.996580,19.417570,-0.166553,-9.889287,-0.182185,-8.242200
30.100000,5.013290,19.510170,-0.167110,-9.936448,-0.182853,-8.275971
30.200000,5.029880,19.593630,-0.167663,-9.978954,-0.183517,-8.305856
30.300000,5.046560,19.666380,-0.168219,-10.016005,-0.184186,-8.331126
30.400000,5.063260,19.742500,-0.168775,-10.054773,-0.184855,-8.357775
30.500000,5.079950,19.820310,-0.169332,-10.094401,-0.185525,-8.385099
30.600000,5.096560,19.893640,-0.169885,-10.131748,-0.186191,-8.410512
30.700000,5.113180,19.984340,-0.170439,-10.177941,-0.186859,-8.443219
30.800000,5.129910,20.068950,-0.170997,-10.221032,-0.187532,-8.473266
30.900000,5.146670,20.156480,-0.171556,-10.265611,-0.188206,-8.504487
31.000000,5.163320,20.200920,-0.172111,-10.288244,-0.188876,-8.517528
31.100000,5.179930,20.290080,-0.172664,-10.333653,-0.189545,-8.549400
31.200000,5.196610,20.400960,-0.173220,-10.390124,-0.190217,-8.590343
31.300000,5.213280,20.456560,-0.173776,-10.418440,-0.190889,-8.607966
31.400000,5.229950,20.523350,-0.174332,-10.452456,-0.191562,-8.630262
31.500000,5.246560,20.570910,-0.174885,-10.476678,-0.192233,-8.644461
31.600000,5.263170,20.692740,-0.175439,-10.538726,-0.192904,-8.689822
31.700000,5.279900,20.736880,-0.175997,-10.561206,-0.193581,-8.702469
31.800000,5.296580,20.865020,-0.176553,-10.626467,-0.194256,-8.750336
31.900000,5.313200,20.916270,-0.177107,-10.652569,-0.194929,-8.765928
32.000000,5.329850,21.002880,-0.177662,-10.696679,-0.195603,-8.796289
32.100000,5.346540,21.081630,-0.178218,-10.736786,-0.196280,-8.823297
32.200000,5.363230,21.152910,-0.178774,-10.773089,-0.196957,-8.847137
32.300000,5.379920,21.207560,-0.179331,-10.800922,-0.197635,-8.863985
32.400000,5.396550,21.316550,-0.179885,-10.856430,-0.198311,-8.903521
32.500000,5.413230,21.396680,-0.180441,-10.897240,-0.198989,-8.930931
32.600000,5.429920,21.478510,-0.180997,-10.938915,-0.199668,-8.959001
32.700000,5.446580,21.550760,-0.181553,-10.975712,-0.200346,-8.983042
