EF30_25T_B_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.027340,-0.000000,-0.013924,0.000000,-0.013924
0.100000,0.005980,0.007040,-0.000199,-0.003585,-0.000199,-0.003585
0.200000,0.026600,0.045080,-0.000887,-0.022959,-0.000887,-0.022939
0.300000,0.046120,0.142980,-0.001537,-0.072819,-0.001539,-0.072707
0.400000,0.063330,0.145430,-0.002111,-0.074067,-0.002113,-0.073911
0.500000,0.080060,0.171030,-0.002669,-0.087105,-0.002672,-0.086872
0.600000,0.096660,0.225240,-0.003222,-0.114714,-0.003227,-0.114344
0.700000,0.113390,0.293190,-0.003780,-0.149320,-0.003787,-0.148756
0.800000,0.130110,0.329190,-0.004337,-0.167655,-0.004346,-0.166928
0.900000,0.146780,0.397640,-0.004893,-0.202516,-0.004905,-0.201526
1.000000,0.163360,0.395890,-0.005445,-0.201625,-0.005460,-0.200527
1.100000,0.180040,0.430260,-0.006001,-0.219130,-0.006019,-0.217815
1.200000,0.196710,0.496800,-0.006557,-0.253018,-0.006579,-0.251359
1.300000,0.213370,0.552300,-0.007112,-0.281284,-0.007138,-0.279283
1.400000,0.229990,0.603260,-0.007666,-0.307238,-0.007696,-0.304882
1.500000,0.246660,0.669890,-0.008222,-0.341172,-0.008256,-0.338367
1.600000,0.263320,0.720230,-0.008777,-0.366810,-0.008816,-0.363591
1.700000,0.280010,0.739700,-0.009334,-0.376726,-0.009377,-0.373210
1.800000,0.296660,0.787240,-0.009889,-0.400938,-0.009938,-0.396973
1.900000,0.313230,0.836410,-0.010441,-0.425980,-0.010496,-0.421532
2.000000,0.329910,0.882200,-0.010997,-0.449301,-0.011058,-0.444360
2.100000,0.346640,0.991910,-0.011555,-0.505176,-0.011622,-0.499338
2.200000,0.363310,0.981560,-0.012110,-0.499904,-0.012184,-0.493850
2.300000,0.379920,1.076490,-0.012664,-0.548252,-0.012745,-0.541309
2.400000,0.396630,1.105130,-0.013221,-0.562838,-0.013309,-0.555397
2.500000,0.413300,1.198660,-0.013777,-0.610473,-0.013872,-0.602062
2.600000,0.429990,1.239470,-0.014333,-0.631257,-0.014437,-0.622209
2.700000,0.446600,1.252010,-0.014887,-0.637643,-0.014999,-0.628151
2.800000,0.463240,1.321560,-0.015441,-0.673065,-0.015562,-0.662672
2.900000,0.479890,1.393590,-0.015996,-0.709750,-0.016126,-0.698396
3.000000,0.496630,1.464950,-0.016554,-0.746093,-0.016693,-0.733742
3.100000,0.513300,1.510400,-0.017110,-0.769240,-0.017258,-0.756079
3.200000,0.529940,1.555810,-0.017665,-0.792368,-0.017823,-0.778371
3.300000,0.546560,1.625750,-0.018219,-0.827988,-0.018387,-0.812903
3.400000,0.563250,1.664970,-0.018775,-0.847962,-0.018953,-0.832042
3.500000,0.579910,1.732530,-0.019330,-0.882370,-0.019520,-0.865314
3.600000,0.596530,1.773260,-0.019884,-0.903114,-0.020085,-0.885156
3.700000,0.613190,1.818950,-0.020440,-0.926384,-0.020651,-0.907449
3.800000,0.629910,1.886270,-0.020997,-0.960669,-0.021221,-0.940498
3.900000,0.646600,1.968280,-0.021553,-1.002437,-0.021789,-0.980831
4.000000,0.663240,1.987150,-0.022108,-1.012047,-0.022356,-0.989673
4.100000,0.679900,2.059240,-0.022663,-1.048762,-0.022924,-1.024994
4.200000,0.696580,2.120440,-0.023219,-1.079931,-0.023493,-1.054856
4.300000,0.713320,2.198130,-0.023777,-1.119498,-0.024065,-1.092880
4.400000,0.729970,2.256100,-0.024332,-1.149022,-0.024633,-1.121064
4.500000,0.746570,2.314790,-0.024886,-1.178913,-0.025201,-1.149575
4.600000,0.763250,2.379290,-0.025442,-1.211762,-0.025771,-1.180933
4.700000,0.779940,2.429510,-0.025998,-1.237339,-0.026342,-1.205171
4.800000,0.796640,2.468620,-0.026555,-1.257258,-0.026914,-1.223872
4.900000,0.813240,2.517560,-0.027108,-1.282183,-0.027482,-1.247425
5.000000,0.829900,2.627630,-0.027663,-1.338241,-0.028053,-1.301221
5.100000,0.846620,2.685340,-0.028221,-1.367632,-0.028627,-1.329037
5.200000,0.863270,2.735130,-0.028776,-1.392990,-0.029198,-1.352906
5.300000,0.879940,2.781340,-0.029331,-1.416525,-0.029770,-1.374976
5.400000,0.896520,2.825350,-0.029884,-1.438939,-0.030340,-1.395938
5.500000,0.913180,2.892250,-0.030439,-1.473011,-0.030912,-1.428173
5.600000,0.929880,2.956090,-0.030996,-1.505524,-0.031487,-1.458859
5.700000,0.946630,3.022510,-0.031554,-1.539352,-0.032063,-1.490778
5.800000,0.963240,3.089540,-0.032108,-1.573490,-0.032635,-1.522968
5.900000,0.979870,3.113230,-0.032662,-1.585555,-0.033208,-1.533767
6.000000,0.996640,3.153620,-0.033221,-1.606125,-0.033786,-1.552768
6.100000,1.013300,3.226200,-0.033777,-1.643090,-0.034360,-1.587592
6.200000,1.029880,3.344470,-0.034329,-1.703325,-0.034932,-1.644851
6.300000,1.046550,3.366540,-0.034885,-1.714565,-0.035508,-1.654752
6.400000,1.063250,3.420260,-0.035442,-1.741924,-0.036085,-1.680187
6.500000,1.079930,3.489130,-0.035998,-1.776999,-0.036662,-1.713031
6.600000,1.096640,3.528680,-0.036555,-1.797142,-0.037240,-1.731448
6.700000,1.113270,3.605820,-0.037109,-1.836429,-0.037815,-1.768281
6.800000,1.129950,3.663440,-0.037665,-1.865775,-0.038393,-1.795500
6.900000,1.146590,3.750790,-0.038220,-1.910262,-0.038969,-1.837252
7.000000,1.163290,3.790580,-0.038776,-1.930527,-0.039548,-1.855668
7.100000,1.179900,3.837680,-0.039330,-1.954514,-0.040124,-1.877643
7.200000,1.196540,3.903130,-0.039885,-1.987848,-0.040702,-1.908563
7.300000,1.213240,3.950360,-0.040441,-2.011902,-0.041282,-1.930538
7.400000,1.229910,4.042360,-0.040997,-2.058757,-0.041861,-1.974354
7.500000,1.246520,4.051950,-0.041551,-2.063641,-0.042439,-1.977896
7.600000,1.263160,4.128350,-0.042105,-2.102551,-0.043017,-2.014023
7.700000,1.279910,4.151230,-0.042664,-2.114204,-0.043601,-2.024004
7.800000,1.296600,4.263950,-0.043220,-2.171612,-0.044182,-2.077755
7.900000,1.313280,4.368650,-0.043776,-2.224935,-0.044763,-2.127536
8.000000,1.329900,4.366440,-0.044330,-2.223810,-0.045343,-2.125228
8.100000,1.346600,4.434760,-0.044887,-2.258605,-0.045925,-2.157223
8.200000,1.363250,4.500720,-0.045442,-2.292198,-0.046507,-2.188037
8.300000,1.379950,4.562390,-0.045998,-2.323606,-0.047090,-2.216724
8.400000,1.396590,4.658850,-0.046553,-2.372733,-0.047671,-2.262275
8.500000,1.413220,4.660920,-0.047107,-2.373787,-0.048253,-2.261964
