EF50_25T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.020170,-0.000000,0.010272,0.000000,0.010272
0.100000,0.007940,-0.007430,-0.000265,0.003784,-0.000265,0.003783
0.200000,0.028180,0.107110,-0.000939,-0.054551,-0.000940,-0.054499
0.300000,0.046390,0.179330,-0.001546,-0.091332,-0.001548,-0.091191
0.400000,0.063250,0.241510,-0.002108,-0.123000,-0.002111,-0.122741
0.500000,0.079870,0.305150,-0.002662,-0.155412,-0.002666,-0.154998
0.600000,0.096610,0.369430,-0.003220,-0.188149,-0.003226,-0.187543
0.700000,0.113300,0.506680,-0.003777,-0.258050,-0.003784,-0.257075
0.800000,0.130010,0.592350,-0.004334,-0.301681,-0.004343,-0.300374
0.900000,0.146630,0.703800,-0.004888,-0.358442,-0.004900,-0.356690
1.000000,0.163280,0.761820,-0.005443,-0.387992,-0.005458,-0.385880
1.100000,0.179970,0.880060,-0.005999,-0.448211,-0.006017,-0.445522
1.200000,0.196640,1.004750,-0.006555,-0.511715,-0.006576,-0.508361
1.300000,0.213310,1.061670,-0.007110,-0.540704,-0.007136,-0.536860
1.400000,0.229890,1.171650,-0.007663,-0.596716,-0.007693,-0.592144
1.500000,0.246610,1.290940,-0.008220,-0.657470,-0.008254,-0.652066
1.600000,0.263350,1.387340,-0.008778,-0.706566,-0.008817,-0.700364
1.700000,0.279990,1.471590,-0.009333,-0.749475,-0.009377,-0.742480
1.800000,0.296550,1.585490,-0.009885,-0.807483,-0.009934,-0.799501
1.900000,0.313250,1.676810,-0.010442,-0.853992,-0.010497,-0.845075
2.000000,0.329930,1.752130,-0.010998,-0.892352,-0.011059,-0.882539
2.100000,0.346640,1.873280,-0.011555,-0.954054,-0.011622,-0.943030
2.200000,0.363290,1.962710,-0.012110,-0.999600,-0.012184,-0.987495
2.300000,0.379940,2.074120,-0.012665,-1.056341,-0.012746,-1.042962
2.400000,0.396620,2.205640,-0.013221,-1.123323,-0.013309,-1.108472
2.500000,0.413310,2.320700,-0.013777,-1.181923,-0.013873,-1.165639
2.600000,0.430000,2.398800,-0.014333,-1.221699,-0.014437,-1.204188
2.700000,0.446580,2.456340,-0.014886,-1.251004,-0.014998,-1.232381
2.800000,0.463250,2.604210,-0.015442,-1.326313,-0.015562,-1.305833
2.900000,0.479940,2.685230,-0.015998,-1.367576,-0.016127,-1.345698
