EF50_25T_A_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.008640,-0.000000,0.004400,0.000000,0.004400
0.100000,0.006170,0.049330,-0.000206,-0.025124,-0.000206,-0.025118
0.200000,0.026780,0.060890,-0.000893,-0.031011,-0.000893,-0.030983
0.300000,0.046160,0.096830,-0.001539,-0.049315,-0.001540,-0.049239
0.400000,0.063290,0.081770,-0.002110,-0.041645,-0.002112,-0.041557
0.500000,0.080010,0.154410,-0.002667,-0.078640,-0.002671,-0.078431
0.600000,0.096730,0.159060,-0.003224,-0.081009,-0.003230,-0.080747
0.700000,0.113450,0.196420,-0.003782,-0.100036,-0.003789,-0.099658
0.800000,0.130050,0.231510,-0.004335,-0.117907,-0.004344,-0.117396
0.900000,0.146660,0.286490,-0.004889,-0.145908,-0.004901,-0.145195
1.000000,0.163400,0.307370,-0.005447,-0.156542,-0.005462,-0.155690
1.100000,0.180060,0.346240,-0.006002,-0.176339,-0.006020,-0.175280
1.200000,0.196720,0.388020,-0.006557,-0.197617,-0.006579,-0.196321
1.300000,0.213320,0.471430,-0.007111,-0.240097,-0.007136,-0.238390
1.400000,0.229990,0.476440,-0.007666,-0.242649,-0.007696,-0.240789
1.500000,0.246680,0.543060,-0.008223,-0.276578,-0.008257,-0.274304
1.600000,0.263310,0.580220,-0.008777,-0.295504,-0.008816,-0.292910
1.700000,0.280000,0.629170,-0.009333,-0.320434,-0.009377,-0.317443
1.800000,0.296600,0.717290,-0.009887,-0.365313,-0.009936,-0.361701
1.900000,0.313280,0.786100,-0.010443,-0.400357,-0.010498,-0.396177
2.000000,0.330020,0.862340,-0.011001,-0.439186,-0.011062,-0.434355
2.100000,0.346660,0.941300,-0.011555,-0.479400,-0.011623,-0.473861
2.200000,0.363200,1.038930,-0.012107,-0.529123,-0.012181,-0.522717
2.300000,0.379900,1.111890,-0.012663,-0.566281,-0.012744,-0.559110
2.400000,0.396610,1.231340,-0.013220,-0.627116,-0.013308,-0.618826
2.500000,0.413310,1.315480,-0.013777,-0.669968,-0.013873,-0.660738
2.600000,0.429940,1.355690,-0.014331,-0.690447,-0.014435,-0.680552
2.700000,0.446610,1.479660,-0.014887,-0.753585,-0.014999,-0.742366
2.800000,0.463310,1.547240,-0.015444,-0.788003,-0.015564,-0.775833
2.900000,0.479990,1.652690,-0.016000,-0.841708,-0.016129,-0.828241
3.000000,0.496630,1.724390,-0.016554,-0.878225,-0.016693,-0.863686
3.100000,0.513250,1.839480,-0.017108,-0.936839,-0.017256,-0.920812
3.200000,0.529910,1.921260,-0.017664,-0.978490,-0.017822,-0.961206
3.300000,0.546610,2.042750,-0.018220,-1.040364,-0.018388,-1.021408
3.400000,0.563290,2.126980,-0.018776,-1.083262,-0.018955,-1.062922
3.500000,0.579860,2.226210,-0.019329,-1.133799,-0.019518,-1.111885
3.600000,0.596520,2.245950,-0.019884,-1.143853,-0.020084,-1.121109
3.700000,0.613260,2.392870,-0.020442,-1.218679,-0.020654,-1.193766
3.800000,0.629900,2.473230,-0.020997,-1.259606,-0.021220,-1.233158
3.900000,0.646560,2.550070,-0.021552,-1.298740,-0.021788,-1.270750
4.000000,0.663250,2.670480,-0.022108,-1.360064,-0.022356,-1.329996
4.100000,0.679960,2.782840,-0.022665,-1.417289,-0.022926,-1.385165
4.200000,0.696670,2.875250,-0.023222,-1.464353,-0.023496,-1.430347
4.300000,0.713280,2.994250,-0.023776,-1.524959,-0.024063,-1.488702
4.400000,0.729870,3.046610,-0.024329,-1.551626,-0.024630,-1.513876
4.500000,0.746490,3.170160,-0.024883,-1.614549,-0.025198,-1.574374
4.600000,0.763260,3.289970,-0.025442,-1.675568,-0.025771,-1.632938
4.700000,0.779950,3.360570,-0.025998,-1.711524,-0.026342,-1.667027
4.800000,0.796610,3.499480,-0.026554,-1.782271,-0.026913,-1.734945
4.900000,0.813230,3.545790,-0.027108,-1.805856,-0.027482,-1.756903
5.000000,0.829940,3.646920,-0.027665,-1.857361,-0.028055,-1.805978
5.100000,0.846600,3.765940,-0.028220,-1.917977,-0.028626,-1.863852
5.200000,0.863250,3.854130,-0.028775,-1.962892,-0.029197,-1.906410
5.300000,0.879890,3.961280,-0.029330,-2.017463,-0.029768,-1.958292
5.400000,0.896580,4.052690,-0.029886,-2.064018,-0.030342,-2.002333
5.500000,0.913270,4.171560,-0.030442,-2.124558,-0.030915,-2.059882
5.600000,0.929910,4.304070,-0.030997,-2.192045,-0.031488,-2.124098
5.700000,0.946550,4.385510,-0.031552,-2.233522,-0.032060,-2.163051
5.800000,0.963200,4.467950,-0.032107,-2.275508,-0.032633,-2.202449
5.900000,0.979920,4.610810,-0.032664,-2.348266,-0.033209,-2.271562
6.000000,0.996590,4.698560,-0.033220,-2.392957,-0.033784,-2.313464
6.100000,1.013220,4.795620,-0.033774,-2.442389,-0.034358,-2.359900
6.200000,1.029910,4.884690,-0.034330,-2.487752,-0.034933,-2.402347
6.300000,1.046600,5.039860,-0.034887,-2.566780,-0.035510,-2.477233
6.400000,1.063280,5.102810,-0.035443,-2.598840,-0.036086,-2.506730
6.500000,1.079900,5.181010,-0.035997,-2.638667,-0.036661,-2.543684
6.600000,1.096540,5.329420,-0.036551,-2.714251,-0.037236,-2.615042
6.700000,1.113280,5.457630,-0.037109,-2.779548,-0.037815,-2.676401
6.800000,1.129950,5.497820,-0.037665,-2.800017,-0.038393,-2.694554
6.900000,1.146630,5.631940,-0.038221,-2.868323,-0.038971,-2.758693
7.000000,1.163220,5.772650,-0.038774,-2.939987,-0.039546,-2.825991
7.100000,1.179860,5.841270,-0.039329,-2.974934,-0.040123,-2.857934
7.200000,1.196550,5.958220,-0.039885,-3.034497,-0.040702,-2.913466
7.300000,1.213270,6.055770,-0.040442,-3.084178,-0.041283,-2.959447
7.400000,1.229920,6.128440,-0.040997,-3.121189,-0.041861,-2.993228
7.500000,1.246520,6.318700,-0.041551,-3.218087,-0.042439,-3.084374
7.600000,1.263290,6.380450,-0.042110,-3.249537,-0.043022,-3.112700
7.700000,1.279980,6.446620,-0.042666,-3.283237,-0.043603,-3.143154
7.800000,1.296550,6.596070,-0.043218,-3.359351,-0.044180,-3.214165
7.900000,1.313210,6.698780,-0.043774,-3.411661,-0.044761,-3.262320
8.000000,1.329900,6.827400,-0.044330,-3.477166,-0.045343,-3.323023
8.100000,1.346590,6.918380,-0.044886,-3.523502,-0.045925,-3.365345
8.200000,1.363300,7.038090,-0.045443,-3.584470,-0.046508,-3.421580
8.300000,1.379950,7.132320,-0.045998,-3.632461,-0.047090,-3.465374
8.400000,1.396610,7.264510,-0.046554,-3.699785,-0.047672,-3.527546
8.500000,1.413270,7.322590,-0.047109,-3.729364,-0.048255,-3.553678
8.600000,1.429960,7.447850,-0.047665,-3.793159,-0.048839,-3.612357
8.700000,1.446580,7.549180,-0.048219,-3.844766,-0.049421,-3.659374
8.800000,1.463220,7.667090,-0.048774,-3.904817,-0.050004,-3.714363
8.900000,1.479930,7.809700,-0.049331,-3.977448,-0.050589,-3.781236
9.000000,1.496610,7.929980,-0.049887,-4.038706,-0.051174,-3.837227
9.100000,1.513220,7.974810,-0.050441,-4.061537,-0.051757,-3.856671
9.200000,1.529860,8.107420,-0.050995,-4.129075,-0.052342,-3.918512
9.300000,1.546560,8.208990,-0.051552,-4.180804,-0.052928,-3.965275
9.400000,1.563260,8.376510,-0.052109,-4.266122,-0.053515,-4.043820
9.500000,1.579950,8.448680,-0.052665,-4.302877,-0.054102,-4.076266
9.600000,1.596570,8.550660,-0.053219,-4.354815,-0.054687,-4.123056
9.700000,1.613260,8.638450,-0.053775,-4.399526,-0.055275,-4.162940
9.800000,1.629900,8.774750,-0.054330,-4.468943,-0.055862,-4.226146
9.900000,1.646610,8.893830,-0.054887,-4.529590,-0.056451,-4.280975
10.000000,1.663240,8.959420,-0.055441,-4.562995,-0.057037,-4.310017
10.100000,1.679850,9.103310,-0.055995,-4.636278,-0.057624,-4.376669
10.200000,1.696570,9.210490,-0.056552,-4.690864,-0.058214,-4.425585
10.300000,1.713270,9.330420,-0.057109,-4.751944,-0.058805,-4.480565
10.400000,1.729920,9.402170,-0.057664,-4.788486,-0.059393,-4.512363
10.500000,1.746530,9.570030,-0.058218,-4.873976,-0.059981,-4.590225
10.600000,1.763260,9.643450,-0.058775,-4.911369,-0.060573,-4.622701
10.700000,1.779900,9.760140,-0.059330,-4.970798,-0.061163,-4.675881
10.800000,1.796590,9.859690,-0.059886,-5.021499,-0.061754,-4.720780
10.900000,1.813250,9.979860,-0.060442,-5.082701,-0.062345,-4.775494
11.000000,1.829960,10.068660,-0.060999,-5.127926,-0.062938,-4.815130
11.100000,1.846660,10.198180,-0.061555,-5.193890,-0.063531,-4.874179
11.200000,1.863300,10.317720,-0.062110,-5.254772,-0.064123,-4.928398
11.300000,1.879860,10.453010,-0.062662,-5.323674,-0.064711,-4.990082
11.400000,1.896480,10.550800,-0.063216,-5.373478,-0.065303,-5.033789
11.500000,1.913260,10.651660,-0.063775,-5.424846,-0.065900,-5.078875
11.600000,1.929940,10.739170,-0.064331,-5.469414,-0.066494,-5.117560
11.700000,1.946590,10.846210,-0.064886,-5.523929,-0.067087,-5.165502
11.800000,1.963200,10.964780,-0.065440,-5.584317,-0.067679,-5.218879
11.900000,1.979910,11.107970,-0.065997,-5.657243,-0.068276,-5.283882
12.000000,1.996560,11.200410,-0.066552,-5.704322,-0.068870,-5.324688
12.100000,2.013250,11.312710,-0.067108,-5.761516,-0.069466,-5.374870
12.200000,2.029880,11.447340,-0.067663,-5.830082,-0.070061,-5.435603
12.300000,2.046530,11.507140,-0.068218,-5.860538,-0.070656,-5.460746
12.400000,2.063240,11.639390,-0.068775,-5.927893,-0.071254,-5.520204
12.500000,2.079900,11.774110,-0.069330,-5.996505,-0.071851,-5.580767
12.600000,2.096590,11.887960,-0.069886,-6.054488,-0.072448,-5.631362
12.700000,2.113210,12.001560,-0.070440,-6.112344,-0.073044,-5.681789
12.800000,2.129910,12.100620,-0.070997,-6.162795,-0.073643,-5.725255
12.900000,2.146610,12.245190,-0.071554,-6.236424,-0.074243,-5.790185
