EF10_100T_B_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.238100,-0.000000,0.121263,0.000000,0.121263
0.100000,0.006850,-0.220980,-0.000228,0.112544,-0.000228,0.112518
0.200000,0.027480,-0.224390,-0.000916,0.114281,-0.000916,0.114176
0.300000,0.046110,-0.212870,-0.001537,0.108414,-0.001538,0.108247
0.400000,0.063120,-0.207750,-0.002104,0.105806,-0.002106,0.105584
0.500000,0.079870,-0.194810,-0.002662,0.099216,-0.002666,0.098952
0.600000,0.096620,-0.193660,-0.003221,0.098630,-0.003226,0.098313
0.700000,0.113290,-0.190870,-0.003776,0.097209,-0.003783,0.096842
0.800000,0.130000,-0.177990,-0.004333,0.090650,-0.004343,0.090257
0.900000,0.146670,-0.178970,-0.004889,0.091149,-0.004901,0.090703
1.000000,0.163330,-0.167430,-0.005444,0.085271,-0.005459,0.084807
1.100000,0.180010,-0.170710,-0.006000,0.086942,-0.006018,0.086420
1.200000,0.196640,-0.159910,-0.006555,0.081441,-0.006576,0.080908
1.300000,0.213240,-0.151890,-0.007108,0.077357,-0.007133,0.076807
1.400000,0.229860,-0.141570,-0.007662,0.072101,-0.007692,0.071549
1.500000,0.246600,-0.136540,-0.008220,0.069539,-0.008254,0.068968
1.600000,0.263300,-0.131980,-0.008777,0.067217,-0.008815,0.066627
1.700000,0.279980,-0.126450,-0.009333,0.064400,-0.009376,0.063799
1.800000,0.296570,-0.113600,-0.009886,0.057856,-0.009935,0.057284
1.900000,0.313270,-0.110580,-0.010442,0.056318,-0.010497,0.055730
2.000000,0.329990,-0.103780,-0.011000,0.052855,-0.011061,0.052273
2.100000,0.346640,-0.089790,-0.011555,0.045730,-0.011622,0.045201
2.200000,0.363280,-0.090490,-0.012109,0.046086,-0.012183,0.045528
2.300000,0.379900,-0.073770,-0.012663,0.037571,-0.012744,0.037095
2.400000,0.396600,-0.078590,-0.013220,0.040026,-0.013308,0.039496
2.500000,0.413250,-0.075960,-0.013775,0.038686,-0.013871,0.038153
2.600000,0.429940,-0.054300,-0.014331,0.027655,-0.014435,0.027258
2.700000,0.446570,-0.058140,-0.014886,0.029610,-0.014998,0.029170
2.800000,0.463260,-0.043660,-0.015442,0.022236,-0.015562,0.021892
2.900000,0.479960,-0.038040,-0.015999,0.019374,-0.016128,0.019064
3.000000,0.496620,-0.029970,-0.016554,0.015264,-0.016693,0.015011
3.100000,0.513240,-0.029200,-0.017108,0.014871,-0.017256,0.014617
3.200000,0.529910,-0.015100,-0.017664,0.007690,-0.017822,0.007555
3.300000,0.546630,-0.011060,-0.018221,0.005633,-0.018389,0.005530
3.400000,0.563300,-0.003870,-0.018777,0.001971,-0.018955,0.001934
3.500000,0.579880,0.001820,-0.019329,-0.000927,-0.019519,-0.000909
3.600000,0.596540,0.015090,-0.019885,-0.007685,-0.020085,-0.007532
3.700000,0.613240,0.020400,-0.020441,-0.010390,-0.020653,-0.010177
3.800000,0.629920,0.023240,-0.020997,-0.011836,-0.021221,-0.011588
3.900000,0.646590,0.032710,-0.021553,-0.016659,-0.021789,-0.016300
4.000000,0.663230,0.038270,-0.022108,-0.019491,-0.022356,-0.019060
4.100000,0.679910,0.048870,-0.022664,-0.024889,-0.022924,-0.024325
4.200000,0.696630,0.049830,-0.023221,-0.025378,-0.023495,-0.024789
4.300000,0.713300,0.055560,-0.023777,-0.028296,-0.024064,-0.027624
4.400000,0.729920,0.068840,-0.024331,-0.035060,-0.024632,-0.034207
4.500000,0.746590,0.072280,-0.024886,-0.036812,-0.025201,-0.035896
4.600000,0.763260,0.085710,-0.025442,-0.043652,-0.025771,-0.042541
4.700000,0.779910,0.088530,-0.025997,-0.045088,-0.026341,-0.043916
4.800000,0.796540,0.094140,-0.026551,-0.047945,-0.026910,-0.046672
4.900000,0.813170,0.108070,-0.027106,-0.055040,-0.027480,-0.053548
5.000000,0.829870,0.117140,-0.027662,-0.059659,-0.028052,-0.058009
5.100000,0.846610,0.113840,-0.028220,-0.057978,-0.028626,-0.056342
5.200000,0.863240,0.130310,-0.028775,-0.066366,-0.029197,-0.064457
5.300000,0.879920,0.129780,-0.029331,-0.066096,-0.029769,-0.064158
5.400000,0.896580,0.137540,-0.029886,-0.070049,-0.030342,-0.067955
5.500000,0.913250,0.142270,-0.030442,-0.072458,-0.030915,-0.070252
5.600000,0.929930,0.153210,-0.030998,-0.078029,-0.031488,-0.075610
5.700000,0.946540,0.162470,-0.031551,-0.082745,-0.032060,-0.080135
5.800000,0.963210,0.171490,-0.032107,-0.087339,-0.032634,-0.084535
5.900000,0.979930,0.178090,-0.032664,-0.090700,-0.033210,-0.087738
6.000000,0.996590,0.182980,-0.033220,-0.093191,-0.033784,-0.090095
6.100000,1.013240,0.192780,-0.033775,-0.098182,-0.034358,-0.094866
6.200000,1.029900,0.198270,-0.034330,-0.100978,-0.034933,-0.097512
6.300000,1.046590,0.208480,-0.034886,-0.106178,-0.035509,-0.102474
6.400000,1.063290,0.210500,-0.035443,-0.107207,-0.036086,-0.103407
6.500000,1.079970,0.217260,-0.035999,-0.110650,-0.036663,-0.106666
6.600000,1.096620,0.226130,-0.036554,-0.115167,-0.037239,-0.110957
6.700000,1.113250,0.230160,-0.037108,-0.117220,-0.037814,-0.112870
6.800000,1.129960,0.245360,-0.037665,-0.124961,-0.038393,-0.120254
6.900000,1.146680,0.244530,-0.038223,-0.124538,-0.038972,-0.119778
7.000000,1.163220,0.264290,-0.038774,-0.134602,-0.039546,-0.129383
7.100000,1.179870,0.264030,-0.039329,-0.134469,-0.040123,-0.129181
7.200000,1.196570,0.272400,-0.039886,-0.138732,-0.040703,-0.133199
7.300000,1.213220,0.273050,-0.040441,-0.139063,-0.041281,-0.133439
7.400000,1.229830,0.290460,-0.040994,-0.147930,-0.041858,-0.141866
7.500000,1.246550,0.296300,-0.041552,-0.150904,-0.042440,-0.144634
7.600000,1.263260,0.300140,-0.042109,-0.152860,-0.043021,-0.146423
7.700000,1.279950,0.309550,-0.042665,-0.157653,-0.043602,-0.150926
7.800000,1.296620,0.319630,-0.043221,-0.162786,-0.044182,-0.155750
7.900000,1.313280,0.324040,-0.043776,-0.165032,-0.044763,-0.157808
8.000000,1.329940,0.332490,-0.044331,-0.169336,-0.045344,-0.161829
8.100000,1.346630,0.335350,-0.044888,-0.170792,-0.045926,-0.163126
8.200000,1.363300,0.343970,-0.045443,-0.175182,-0.046508,-0.167222
8.300000,1.379860,0.358500,-0.045995,-0.182583,-0.047087,-0.174185
8.400000,1.396500,0.356730,-0.046550,-0.181681,-0.047668,-0.173224
8.500000,1.413250,0.367820,-0.047108,-0.187329,-0.048254,-0.178504
8.600000,1.429990,0.372620,-0.047666,-0.189774,-0.048840,-0.180728
8.700000,1.446590,0.390360,-0.048220,-0.198809,-0.049421,-0.189222
8.800000,1.463250,0.390090,-0.048775,-0.198671,-0.050005,-0.188981
8.900000,1.479910,0.403720,-0.049330,-0.205613,-0.050589,-0.195470
9.000000,1.496540,0.402520,-0.049885,-0.205002,-0.051172,-0.194775
9.100000,1.513270,0.415410,-0.050442,-0.211567,-0.051759,-0.200895
9.200000,1.529930,0.427190,-0.050998,-0.217566,-0.052344,-0.206471
9.300000,1.546570,0.427700,-0.051552,-0.217826,-0.052929,-0.206596
9.400000,1.563240,0.435510,-0.052108,-0.221803,-0.053515,-0.210246
9.500000,1.579940,0.437670,-0.052665,-0.222904,-0.054102,-0.211164
9.600000,1.596530,0.452630,-0.053218,-0.230523,-0.054686,-0.218255
9.700000,1.613200,0.457930,-0.053773,-0.233222,-0.055273,-0.220681
9.800000,1.629890,0.467480,-0.054330,-0.238086,-0.055861,-0.225150
9.900000,1.646600,0.477650,-0.054887,-0.243265,-0.056450,-0.229913
10.000000,1.663220,0.482110,-0.055441,-0.245537,-0.057037,-0.231924
10.100000,1.679880,0.494270,-0.055996,-0.251730,-0.057625,-0.237634
10.200000,1.696600,0.491790,-0.056553,-0.250467,-0.058215,-0.236302
10.300000,1.713290,0.505010,-0.057110,-0.257199,-0.058805,-0.242511
10.400000,1.729960,0.515500,-0.057665,-0.262542,-0.059395,-0.247402
10.500000,1.746580,0.527300,-0.058219,-0.268552,-0.059983,-0.252917
10.600000,1.763280,0.533910,-0.058776,-0.271918,-0.060574,-0.255936
10.700000,1.779980,0.534950,-0.059333,-0.272448,-0.061166,-0.256283
10.800000,1.796670,0.540890,-0.059889,-0.275473,-0.061757,-0.258975
10.900000,1.813230,0.551790,-0.060441,-0.281024,-0.062345,-0.264039
11.000000,1.829870,0.559320,-0.060996,-0.284859,-0.062935,-0.267484
11.100000,1.846580,0.562020,-0.061553,-0.286234,-0.063529,-0.268616
11.200000,1.863290,0.570630,-0.062110,-0.290619,-0.064122,-0.272569
11.300000,1.879940,0.583140,-0.062665,-0.296991,-0.064714,-0.278380
11.400000,1.896570,0.591350,-0.063219,-0.301172,-0.065306,-0.282132
11.500000,1.913250,0.595690,-0.063775,-0.303382,-0.065899,-0.284034
11.600000,1.929900,0.605560,-0.064330,-0.308409,-0.066492,-0.288569
11.700000,1.946540,0.617210,-0.064885,-0.314342,-0.067085,-0.293946
11.800000,1.963200,0.622660,-0.065440,-0.317118,-0.067679,-0.296366
11.900000,1.979880,0.632800,-0.065996,-0.322282,-0.068275,-0.301013
12.000000,1.996580,0.638420,-0.066553,-0.325145,-0.068871,-0.303505
12.100000,2.013300,0.642290,-0.067110,-0.327116,-0.069468,-0.305163
12.200000,2.029930,0.649410,-0.067664,-0.330742,-0.070062,-0.308362
12.300000,2.046600,0.663810,-0.068220,-0.338076,-0.070659,-0.315012
12.400000,2.063270,0.670290,-0.068776,-0.341376,-0.071255,-0.317898
