EF10_100T_B_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.001150,-0.000000,-0.000586,0.000000,-0.000586
0.100000,0.006860,0.008610,-0.000229,-0.004385,-0.000229,-0.004384
0.200000,0.027580,0.005920,-0.000919,-0.003015,-0.000920,-0.003012
0.300000,0.046060,0.016370,-0.001535,-0.008337,-0.001537,-0.008324
0.400000,0.063060,0.021400,-0.002102,-0.010899,-0.002104,-0.010876
0.500000,0.079800,0.025540,-0.002660,-0.013007,-0.002664,-0.012973
0.600000,0.096550,0.034090,-0.003218,-0.017362,-0.003224,-0.017306
0.700000,0.113170,0.034570,-0.003772,-0.017606,-0.003779,-0.017540
0.800000,0.129910,0.030890,-0.004330,-0.015732,-0.004340,-0.015664
0.900000,0.146580,0.042890,-0.004886,-0.021844,-0.004898,-0.021737
1.000000,0.163240,0.050180,-0.005441,-0.025556,-0.005456,-0.025417
1.100000,0.179950,0.048710,-0.005998,-0.024808,-0.006016,-0.024659
1.200000,0.196610,0.059070,-0.006554,-0.030084,-0.006575,-0.029887
1.300000,0.213200,0.065130,-0.007107,-0.033170,-0.007132,-0.032935
1.400000,0.229810,0.063880,-0.007660,-0.032534,-0.007690,-0.032285
1.500000,0.246570,0.064800,-0.008219,-0.033002,-0.008253,-0.032731
1.600000,0.263270,0.075720,-0.008776,-0.038564,-0.008814,-0.038225
1.700000,0.279950,0.069880,-0.009332,-0.035590,-0.009375,-0.035257
1.800000,0.296550,0.081230,-0.009885,-0.041370,-0.009934,-0.040961
1.900000,0.313230,0.089710,-0.010441,-0.045689,-0.010496,-0.045212
2.000000,0.329940,0.088510,-0.010998,-0.045078,-0.011059,-0.044582
2.100000,0.346630,0.100680,-0.011554,-0.051276,-0.011622,-0.050683
2.200000,0.363280,0.101490,-0.012109,-0.051688,-0.012183,-0.051063
2.300000,0.379900,0.115090,-0.012663,-0.058615,-0.012744,-0.057873
2.400000,0.396590,0.120590,-0.013220,-0.061416,-0.013308,-0.060604
2.500000,0.413240,0.123960,-0.013775,-0.063132,-0.013870,-0.062263
2.600000,0.429920,0.126220,-0.014331,-0.064283,-0.014434,-0.063362
2.700000,0.446550,0.130260,-0.014885,-0.066341,-0.014997,-0.065353
2.800000,0.463250,0.133650,-0.015442,-0.068067,-0.015562,-0.067016
2.900000,0.479950,0.148240,-0.015998,-0.075498,-0.016128,-0.074290
3.000000,0.496610,0.153280,-0.016554,-0.078065,-0.016692,-0.076773
3.100000,0.513230,0.161780,-0.017108,-0.082394,-0.017256,-0.080984
3.200000,0.529910,0.164740,-0.017664,-0.083901,-0.017822,-0.082419
3.300000,0.546650,0.175760,-0.018222,-0.089514,-0.018390,-0.087883
3.400000,0.563310,0.184130,-0.018777,-0.093777,-0.018956,-0.092016
3.500000,0.579890,0.190150,-0.019330,-0.096843,-0.019519,-0.094971
3.600000,0.596540,0.192300,-0.019885,-0.097938,-0.020085,-0.095990
3.700000,0.613230,0.199060,-0.020441,-0.101380,-0.020653,-0.099308
3.800000,0.629920,0.208540,-0.020997,-0.106209,-0.021221,-0.103978
3.900000,0.646580,0.216790,-0.021553,-0.110410,-0.021788,-0.108031
4.000000,0.663220,0.223580,-0.022107,-0.113868,-0.022355,-0.111351
4.100000,0.679910,0.228380,-0.022664,-0.116313,-0.022924,-0.113677
4.200000,0.696630,0.237870,-0.023221,-0.121146,-0.023495,-0.118333
4.300000,0.713300,0.238990,-0.023777,-0.121717,-0.024064,-0.118823
4.400000,0.729920,0.253220,-0.024331,-0.128964,-0.024632,-0.125826
4.500000,0.746580,0.263190,-0.024886,-0.134042,-0.025201,-0.130706
4.600000,0.763250,0.261070,-0.025442,-0.132962,-0.025771,-0.129579
4.700000,0.779890,0.276180,-0.025996,-0.140657,-0.026340,-0.137001
4.800000,0.796550,0.279040,-0.026552,-0.142114,-0.026911,-0.138341
4.900000,0.813190,0.292120,-0.027106,-0.148775,-0.027480,-0.144743
5.000000,0.829880,0.295110,-0.027663,-0.150298,-0.028052,-0.146141
5.100000,0.846610,0.309080,-0.028220,-0.157413,-0.028626,-0.152971
5.200000,0.863250,0.307490,-0.028775,-0.156603,-0.029197,-0.152097
5.300000,0.879920,0.315960,-0.029331,-0.160917,-0.029769,-0.156197
5.400000,0.896590,0.320030,-0.029886,-0.162990,-0.030342,-0.158119
5.500000,0.913250,0.336620,-0.030442,-0.171439,-0.030915,-0.166220
5.600000,0.929930,0.340680,-0.030998,-0.173507,-0.031488,-0.168129
5.700000,0.946540,0.348230,-0.031551,-0.177352,-0.032060,-0.171756
