EF10_100T_A_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.004770,-0.000000,-0.002429,0.000000,-0.002429
0.100000,0.006910,0.023090,-0.000230,-0.011760,-0.000230,-0.011757
0.200000,0.027500,0.015560,-0.000917,-0.007925,-0.000917,-0.007917
0.300000,0.046180,0.036920,-0.001539,-0.018803,-0.001541,-0.018774
0.400000,0.063130,0.046740,-0.002104,-0.023804,-0.002107,-0.023754
0.500000,0.079870,0.058370,-0.002662,-0.029728,-0.002666,-0.029648
0.600000,0.096560,0.054190,-0.003219,-0.027599,-0.003224,-0.027510
0.700000,0.113280,0.068360,-0.003776,-0.034815,-0.003783,-0.034684
0.800000,0.130010,0.076090,-0.004334,-0.038752,-0.004343,-0.038584
0.900000,0.146650,0.077780,-0.004888,-0.039613,-0.004900,-0.039419
1.000000,0.163250,0.089580,-0.005442,-0.045623,-0.005457,-0.045374
1.100000,0.179970,0.094680,-0.005999,-0.048220,-0.006017,-0.047931
1.200000,0.196680,0.101320,-0.006556,-0.051602,-0.006578,-0.051264
1.300000,0.213320,0.112170,-0.007111,-0.057128,-0.007136,-0.056721
1.400000,0.229950,0.120580,-0.007665,-0.061411,-0.007695,-0.060940
1.500000,0.246620,0.129140,-0.008221,-0.065770,-0.008255,-0.065230
1.600000,0.263320,0.132970,-0.008777,-0.067721,-0.008816,-0.067127
1.700000,0.279950,0.145470,-0.009332,-0.074087,-0.009375,-0.073396
1.800000,0.296590,0.147880,-0.009886,-0.075315,-0.009936,-0.074570
1.900000,0.313260,0.154080,-0.010442,-0.078472,-0.010497,-0.077653
2.000000,0.329950,0.169480,-0.010998,-0.086315,-0.011059,-0.085366
2.100000,0.346670,0.171810,-0.011556,-0.087502,-0.011623,-0.086491
2.200000,0.363280,0.180330,-0.012109,-0.091841,-0.012183,-0.090729
2.300000,0.379890,0.185800,-0.012663,-0.094627,-0.012744,-0.093429
2.400000,0.396590,0.196100,-0.013220,-0.099873,-0.013308,-0.098553
2.500000,0.413320,0.200390,-0.013777,-0.102058,-0.013873,-0.100652
2.600000,0.429930,0.206030,-0.014331,-0.104930,-0.014435,-0.103426
2.700000,0.446560,0.218230,-0.014885,-0.111144,-0.014997,-0.109489
2.800000,0.463260,0.222930,-0.015442,-0.113537,-0.015562,-0.111784
