EF30_50T_A_sample_4
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.010520,-0.000000,-0.005358,0.000000,-0.005358
0.100000,0.007510,0.010910,-0.000250,-0.005556,-0.000250,-0.005555
0.200000,0.027860,0.062980,-0.000929,-0.032075,-0.000929,-0.032046
0.300000,0.046330,0.078300,-0.001544,-0.039878,-0.001546,-0.039816
0.400000,0.063320,0.110880,-0.002111,-0.056471,-0.002113,-0.056352
0.500000,0.080030,0.122470,-0.002668,-0.062373,-0.002671,-0.062207
0.600000,0.096660,0.191180,-0.003222,-0.097367,-0.003227,-0.097053
0.700000,0.113320,0.161550,-0.003777,-0.082277,-0.003784,-0.081966
0.800000,0.130040,0.192760,-0.004335,-0.098172,-0.004344,-0.097746
0.900000,0.146690,0.258310,-0.004890,-0.131556,-0.004902,-0.130913
1.000000,0.163310,0.291910,-0.005444,-0.148669,-0.005459,-0.147859
1.100000,0.179970,0.315800,-0.005999,-0.160836,-0.006017,-0.159871
1.200000,0.196680,0.327800,-0.006556,-0.166947,-0.006578,-0.165853
1.300000,0.213340,0.363070,-0.007111,-0.184910,-0.007137,-0.183595
1.400000,0.229970,0.388880,-0.007666,-0.198055,-0.007695,-0.196537
1.500000,0.246650,0.447260,-0.008222,-0.227788,-0.008256,-0.225915
1.600000,0.263380,0.445990,-0.008779,-0.227141,-0.008818,-0.225147
1.700000,0.280010,0.506850,-0.009334,-0.258137,-0.009377,-0.255727
1.800000,0.296610,0.501430,-0.009887,-0.255376,-0.009936,-0.252851
1.900000,0.313280,0.520180,-0.010443,-0.264925,-0.010498,-0.262159
2.000000,0.329970,0.556290,-0.010999,-0.283316,-0.011060,-0.280200
2.100000,0.346660,0.605770,-0.011555,-0.308516,-0.011623,-0.304951
2.200000,0.363320,0.645680,-0.012111,-0.328842,-0.012185,-0.324860
2.300000,0.379910,0.675300,-0.012664,-0.343927,-0.012745,-0.339572
2.400000,0.396550,0.691130,-0.013218,-0.351990,-0.013306,-0.347337
2.500000,0.413280,0.690660,-0.013776,-0.351750,-0.013872,-0.346905
2.600000,0.429940,0.742350,-0.014331,-0.378076,-0.014435,-0.372657
2.700000,0.446610,0.780720,-0.014887,-0.397617,-0.014999,-0.391698
2.800000,0.463220,0.816310,-0.015441,-0.415743,-0.015561,-0.409324
2.900000,0.479910,0.845070,-0.015997,-0.430391,-0.016126,-0.423506
3.000000,0.496580,0.868310,-0.016553,-0.442227,-0.016691,-0.434907
3.100000,0.513280,0.926480,-0.017109,-0.471852,-0.017257,-0.463779
3.200000,0.529860,0.942070,-0.017662,-0.479792,-0.017820,-0.471318
3.300000,0.546510,0.992100,-0.018217,-0.505272,-0.018385,-0.496068
3.400000,0.563270,0.993890,-0.018776,-0.506184,-0.018954,-0.496680
3.500000,0.579930,1.015300,-0.019331,-0.517088,-0.019520,-0.507092
3.600000,0.596540,1.055660,-0.019885,-0.537643,-0.020085,-0.526952
3.700000,0.613230,1.096750,-0.020441,-0.558570,-0.020653,-0.547152
3.800000,0.629930,1.134500,-0.020998,-0.577796,-0.021221,-0.565664
3.900000,0.646620,1.169650,-0.021554,-0.595698,-0.021790,-0.582858
4.000000,0.663280,1.190330,-0.022109,-0.606230,-0.022357,-0.592827
4.100000,0.679940,1.268180,-0.022665,-0.645879,-0.022925,-0.631240
4.200000,0.696650,1.269110,-0.023222,-0.646352,-0.023496,-0.631343
4.300000,0.713310,1.291850,-0.023777,-0.657934,-0.024064,-0.642290
4.400000,0.729980,1.307770,-0.024333,-0.666042,-0.024634,-0.649835
4.500000,0.746600,1.363640,-0.024887,-0.694496,-0.025202,-0.677212
4.600000,0.763220,1.397680,-0.025441,-0.711833,-0.025770,-0.693723
4.700000,0.779900,1.422590,-0.025997,-0.724519,-0.026341,-0.705684
4.800000,0.796580,1.472660,-0.026553,-0.750020,-0.026912,-0.730105
4.900000,0.813210,1.497340,-0.027107,-0.762589,-0.027481,-0.741917
5.000000,0.829850,1.516330,-0.027662,-0.772261,-0.028051,-0.750899
5.100000,0.846580,1.598940,-0.028219,-0.814333,-0.028625,-0.791354
5.200000,0.863300,1.630630,-0.028777,-0.830473,-0.029199,-0.806575
5.300000,0.879920,1.645220,-0.029331,-0.837904,-0.029769,-0.813327
5.400000,0.896550,1.664850,-0.029885,-0.847901,-0.030341,-0.822562
5.500000,0.913250,1.714760,-0.030442,-0.873320,-0.030915,-0.846735
5.600000,0.929920,1.765240,-0.030997,-0.899029,-0.031488,-0.871162
5.700000,0.946590,1.743140,-0.031553,-0.887774,-0.032062,-0.859762
5.800000,0.963260,1.811270,-0.032109,-0.922472,-0.032635,-0.892853
5.900000,0.979890,1.877200,-0.032663,-0.956050,-0.033208,-0.924823
6.000000,0.996590,1.889090,-0.033220,-0.962106,-0.033784,-0.930145
6.100000,1.013290,1.946560,-0.033776,-0.991375,-0.034360,-0.957890
6.200000,1.029920,1.936920,-0.034331,-0.986465,-0.034934,-0.952599
6.300000,1.046580,2.013340,-0.034886,-1.025386,-0.035509,-0.989614
6.400000,1.063310,2.015050,-0.035444,-1.026257,-0.036087,-0.989882
6.500000,1.079980,2.063450,-0.035999,-1.050906,-0.036663,-1.013075
6.600000,1.096600,2.109210,-0.036553,-1.074212,-0.037238,-1.034946
6.700000,1.113240,2.137940,-0.037108,-1.088844,-0.037814,-1.048439
6.800000,1.129920,2.203870,-0.037664,-1.122422,-0.038392,-1.080147
6.900000,1.146640,2.211850,-0.038221,-1.126486,-0.038971,-1.083430
7.000000,1.163280,2.239780,-0.038776,-1.140711,-0.039548,-1.096478
7.100000,1.179840,2.268950,-0.039328,-1.155567,-0.040122,-1.110121
7.200000,1.196550,2.324460,-0.039885,-1.183838,-0.040702,-1.136620
7.300000,1.213300,2.368620,-0.040443,-1.206328,-0.041284,-1.157540
7.400000,1.229980,2.402490,-0.040999,-1.223578,-0.041864,-1.173412
7.500000,1.246590,2.432670,-0.041553,-1.238949,-0.042441,-1.187467
7.600000,1.263190,2.476340,-0.042106,-1.261190,-0.043019,-1.208086
7.700000,1.279840,2.492390,-0.042661,-1.269364,-0.043598,-1.215211
7.800000,1.296610,2.549120,-0.043220,-1.298256,-0.044182,-1.242145
7.900000,1.313290,2.572800,-0.043776,-1.310316,-0.044763,-1.252955
8.000000,1.329890,2.587360,-0.044330,-1.317732,-0.045342,-1.259317
8.100000,1.346550,2.656580,-0.044885,-1.352985,-0.045924,-1.292256
8.200000,1.363220,2.721540,-0.045441,-1.386069,-0.046505,-1.323085
8.300000,1.379890,2.765610,-0.045996,-1.408514,-0.047088,-1.343727
8.400000,1.396550,2.796730,-0.046552,-1.424363,-0.047670,-1.358056
8.500000,1.413250,2.811750,-0.047108,-1.432013,-0.048254,-1.364553
8.600000,1.429910,2.831560,-0.047664,-1.442102,-0.048837,-1.373366
8.700000,1.446620,2.903020,-0.048221,-1.478496,-0.049422,-1.407202
8.800000,1.463270,2.907150,-0.048776,-1.480599,-0.050005,-1.408382
8.900000,1.479910,2.936420,-0.049330,-1.495506,-0.050589,-1.421733
9.000000,1.496590,3.002620,-0.049886,-1.529222,-0.051174,-1.452935
9.100000,1.513290,3.020520,-0.050443,-1.538338,-0.051760,-1.460740
9.200000,1.529940,3.063030,-0.050998,-1.559988,-0.052344,-1.480432
9.300000,1.546510,3.144150,-0.051550,-1.601302,-0.052927,-1.518755
9.400000,1.563240,3.105860,-0.052108,-1.581802,-0.053515,-1.499377
9.500000,1.579960,3.199510,-0.052665,-1.629497,-0.054103,-1.543679
9.600000,1.596630,3.240910,-0.053221,-1.650582,-0.054690,-1.562736
9.700000,1.613250,3.253130,-0.053775,-1.656806,-0.055275,-1.567711
9.800000,1.629930,3.261610,-0.054331,-1.661124,-0.055863,-1.570874
9.900000,1.646590,3.344480,-0.054886,-1.703330,-0.056450,-1.609840
10.000000,1.663300,3.353250,-0.055443,-1.707796,-0.057040,-1.613110
10.100000,1.679940,3.422310,-0.055998,-1.742968,-0.057627,-1.645365
10.200000,1.696550,3.437640,-0.056552,-1.750776,-0.058214,-1.651766
10.300000,1.713220,3.500030,-0.057107,-1.782551,-0.058803,-1.680754
10.400000,1.729900,3.520670,-0.057663,-1.793063,-0.059393,-1.689669
10.500000,1.746590,3.536030,-0.058220,-1.800885,-0.059983,-1.696038
10.600000,1.763200,3.606800,-0.058773,-1.836928,-0.060571,-1.728966
10.700000,1.779920,3.629750,-0.059331,-1.848616,-0.061164,-1.738937
10.800000,1.796600,3.696340,-0.059887,-1.882531,-0.061755,-1.769792
10.900000,1.813350,3.691260,-0.060445,-1.879943,-0.062349,-1.766310
11.000000,1.829900,3.689370,-0.060997,-1.878981,-0.062936,-1.764369
11.100000,1.846590,3.809910,-0.061553,-1.940371,-0.063529,-1.820936
11.200000,1.863260,3.844560,-0.062109,-1.958018,-0.064121,-1.836408
11.300000,1.879940,3.870520,-0.062665,-1.971240,-0.064714,-1.847713
11.400000,1.896640,3.903000,-0.063221,-1.987782,-0.065308,-1.862111
11.500000,1.913200,3.960150,-0.063773,-2.016888,-0.065898,-1.888264
11.600000,1.929900,3.957670,-0.064330,-2.015625,-0.066492,-1.885960
11.700000,1.946580,3.987960,-0.064886,-2.031051,-0.067087,-1.899265
11.800000,1.963250,4.032580,-0.065442,-2.053776,-0.067681,-1.919374
11.900000,1.979860,4.084460,-0.065995,-2.080198,-0.068274,-1.942915
12.000000,1.996530,4.133030,-0.066551,-2.104935,-0.068869,-1.964849
12.100000,2.013230,4.139410,-0.067108,-2.108184,-0.069465,-1.966709
12.200000,2.029910,4.190880,-0.067664,-2.134398,-0.070062,-1.989976
12.300000,2.046570,4.220650,-0.068219,-2.149559,-0.070657,-2.002919
12.400000,2.063260,4.284680,-0.068775,-2.182170,-0.071255,-2.032090
12.500000,2.079940,4.318880,-0.069331,-2.199588,-0.071852,-2.047087
12.600000,2.096620,4.367310,-0.069887,-2.224253,-0.072450,-2.068806
12.700000,2.113320,4.400720,-0.070444,-2.241268,-0.073048,-2.083384
12.800000,2.129870,4.454610,-0.070996,-2.268714,-0.073642,-2.107645
12.900000,2.146550,4.495970,-0.071552,-2.289779,-0.074241,-2.125941
13.000000,2.163240,4.531290,-0.072108,-2.307767,-0.074840,-2.141359
13.100000,2.179910,4.541430,-0.072664,-2.312931,-0.075439,-2.144865
13.200000,2.196530,4.580850,-0.073218,-2.333008,-0.076037,-2.162190
13.300000,2.213240,4.633820,-0.073775,-2.359985,-0.076638,-2.185878
13.400000,2.229940,4.689000,-0.074331,-2.388088,-0.077239,-2.210578
13.500000,2.246590,4.724380,-0.074886,-2.406107,-0.077839,-2.225922
13.600000,2.263240,4.727040,-0.075441,-2.407462,-0.078439,-2.225840
13.700000,2.279900,4.815710,-0.075997,-2.452621,-0.079040,-2.266230
13.800000,2.296600,4.789290,-0.076553,-2.439165,-0.079642,-2.252439
13.900000,2.313250,4.873060,-0.077108,-2.481829,-0.080243,-2.290459
14.000000,2.329920,4.936980,-0.077664,-2.514383,-0.080846,-2.319106
14.100000,2.346570,4.972520,-0.078219,-2.532484,-0.081448,-2.334395
14.200000,2.363250,4.980600,-0.078775,-2.536599,-0.082051,-2.336778
14.300000,2.379970,5.056850,-0.079332,-2.575433,-0.082656,-2.371117
14.400000,2.396660,5.073220,-0.079889,-2.583770,-0.083261,-2.377356
14.500000,2.413230,5.150510,-0.080441,-2.623133,-0.083861,-2.412126
14.600000,2.429860,5.138820,-0.080995,-2.617180,-0.084464,-2.405200
14.700000,2.446600,5.159330,-0.081553,-2.627625,-0.085071,-2.413334
14.800000,2.463260,5.208900,-0.082109,-2.652871,-0.085676,-2.435047
14.900000,2.479950,5.256670,-0.082665,-2.677200,-0.086283,-2.455889
15.000000,2.496580,5.298140,-0.083219,-2.698321,-0.086887,-2.473768
15.100000,2.513240,5.351530,-0.083775,-2.725512,-0.087493,-2.497183
15.200000,2.529870,5.378040,-0.084329,-2.739013,-0.088098,-2.508035
15.300000,2.546560,5.421940,-0.084885,-2.761371,-0.088706,-2.526971
15.400000,2.563210,5.482090,-0.085440,-2.792006,-0.089313,-2.553456
15.500000,2.579900,5.515360,-0.085997,-2.808950,-0.089921,-2.567389
15.600000,2.596590,5.536740,-0.086553,-2.819839,-0.090530,-2.575773
15.700000,2.613280,5.575380,-0.087109,-2.839518,-0.091139,-2.592169
15.800000,2.629910,5.609160,-0.087664,-2.856722,-0.091747,-2.606291
15.900000,2.646540,5.671760,-0.088218,-2.888604,-0.092354,-2.633777
16.000000,2.663270,5.717550,-0.088776,-2.911924,-0.092966,-2.653416
16.100000,2.679970,5.713260,-0.089332,-2.909739,-0.093577,-2.649806
16.200000,2.696620,5.777110,-0.089887,-2.942258,-0.094187,-2.677786
16.300000,2.713260,5.821310,-0.090442,-2.964769,-0.094797,-2.696629
16.400000,2.729960,5.897190,-0.090999,-3.003414,-0.095409,-2.730108
16.500000,2.746650,5.877030,-0.091555,-2.993147,-0.096021,-2.719109
16.600000,2.763320,5.952720,-0.092111,-3.031695,-0.096633,-2.752444
16.700000,2.779900,6.022120,-0.092663,-3.067041,-0.097242,-2.782838
16.800000,2.796560,6.020060,-0.093219,-3.065991,-0.097854,-2.780184
16.900000,2.813260,6.101680,-0.093775,-3.107560,-0.098468,-2.816148
17.000000,2.829980,6.120750,-0.094333,-3.117272,-0.099083,-2.823212
17.100000,2.846610,6.155750,-0.094887,-3.135098,-0.099695,-2.837618
17.200000,2.863230,6.179860,-0.095441,-3.147377,-0.100308,-2.846988
17.300000,2.879880,6.237980,-0.095996,-3.176977,-0.100921,-2.872000
17.400000,2.896560,6.279970,-0.096552,-3.198362,-0.101537,-2.889554
17.500000,2.913190,6.283190,-0.097106,-3.200002,-0.102150,-2.889262
17.600000,2.929880,6.373280,-0.097663,-3.245885,-0.102767,-2.928883
17.700000,2.946620,6.415140,-0.098221,-3.267204,-0.103385,-2.946297
17.800000,2.963320,6.419660,-0.098777,-3.269506,-0.104003,-2.946553
17.900000,2.979970,6.485370,-0.099332,-3.302972,-0.104619,-2.974880
18.000000,2.996580,6.497670,-0.099886,-3.309236,-0.105234,-2.978690
18.100000,3.013260,6.551320,-0.100442,-3.336560,-0.105852,-3.001429
18.200000,3.029910,6.606950,-0.100997,-3.364892,-0.106469,-3.025048
18.300000,3.046600,6.628030,-0.101553,-3.375628,-0.107088,-3.032822
18.400000,3.063220,6.669530,-0.102107,-3.396764,-0.107705,-3.049929
18.500000,3.079870,6.734240,-0.102662,-3.429720,-0.108323,-3.077617
