EF30_50T_B_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.015490,-0.000000,-0.007889,0.000000,-0.007889
0.100000,0.007520,0.004520,-0.000251,-0.002302,-0.000251,-0.002301
0.200000,0.027410,0.031650,-0.000914,-0.016119,-0.000914,-0.016104
0.300000,0.046180,0.104640,-0.001539,-0.053293,-0.001541,-0.053211
0.400000,0.063320,0.136260,-0.002111,-0.069397,-0.002113,-0.069250
0.500000,0.080010,0.144780,-0.002667,-0.073736,-0.002671,-0.073539
0.600000,0.096700,0.234410,-0.003223,-0.119384,-0.003229,-0.118999
0.700000,0.113390,0.210880,-0.003780,-0.107400,-0.003787,-0.106994
0.800000,0.130060,0.301130,-0.004335,-0.153364,-0.004345,-0.152699
0.900000,0.146660,0.291670,-0.004889,-0.148546,-0.004901,-0.147820
1.000000,0.163310,0.326980,-0.005444,-0.166530,-0.005459,-0.165623
1.100000,0.179970,0.346750,-0.005999,-0.176598,-0.006017,-0.175539
1.200000,0.196690,0.386580,-0.006556,-0.196884,-0.006578,-0.195593
1.300000,0.213360,0.417770,-0.007112,-0.212769,-0.007137,-0.211255
1.400000,0.229960,0.461040,-0.007665,-0.234806,-0.007695,-0.233006
1.500000,0.246680,0.461620,-0.008223,-0.235101,-0.008257,-0.233168
1.600000,0.263370,0.523770,-0.008779,-0.266754,-0.008818,-0.264412
1.700000,0.280030,0.520930,-0.009334,-0.265307,-0.009378,-0.262831
1.800000,0.296590,0.591270,-0.009886,-0.301131,-0.009936,-0.298154
1.900000,0.313300,0.618810,-0.010443,-0.315157,-0.010498,-0.311866
2.000000,0.330000,0.676420,-0.011000,-0.344498,-0.011061,-0.340708
2.100000,0.346640,0.679890,-0.011555,-0.346265,-0.011622,-0.342264
2.200000,0.363320,0.729740,-0.012111,-0.371654,-0.012185,-0.367153
2.300000,0.379920,0.745770,-0.012664,-0.379818,-0.012745,-0.375008
2.400000,0.396590,0.813020,-0.013220,-0.414068,-0.013308,-0.408594
2.500000,0.413260,0.825930,-0.013775,-0.420643,-0.013871,-0.414848
2.600000,0.429980,0.867620,-0.014333,-0.441875,-0.014436,-0.435542
2.700000,0.446590,0.938340,-0.014886,-0.477893,-0.014998,-0.470779
2.800000,0.463260,0.907270,-0.015442,-0.462069,-0.015562,-0.454934
