EF10_25T_B_sample_4
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.006210,-0.000000,-0.003163,0.000000,-0.003163
0.100000,0.006760,0.030920,-0.000225,-0.015747,-0.000225,-0.015744
0.200000,0.027760,0.068430,-0.000925,-0.034851,-0.000926,-0.034819
0.300000,0.046340,0.103660,-0.001545,-0.052794,-0.001546,-0.052712
0.400000,0.063320,0.150270,-0.002111,-0.076532,-0.002113,-0.076370
0.500000,0.080010,0.177580,-0.002667,-0.090441,-0.002671,-0.090200
0.600000,0.096690,0.210740,-0.003223,-0.107329,-0.003228,-0.106983
0.700000,0.113380,0.250680,-0.003779,-0.127670,-0.003786,-0.127188
0.800000,0.130030,0.273880,-0.004334,-0.139486,-0.004344,-0.138881
0.900000,0.146680,0.307760,-0.004889,-0.156741,-0.004901,-0.155975
1.000000,0.163330,0.340920,-0.005444,-0.173629,-0.005459,-0.172684
1.100000,0.180020,0.371200,-0.006001,-0.189051,-0.006019,-0.187916
1.200000,0.196680,0.404600,-0.006556,-0.206061,-0.006578,-0.204710
1.300000,0.213350,0.433320,-0.007112,-0.220688,-0.007137,-0.219119
1.400000,0.229970,0.470340,-0.007666,-0.239542,-0.007695,-0.237706
1.500000,0.246690,0.495450,-0.008223,-0.252331,-0.008257,-0.250256
1.600000,0.263370,0.527110,-0.008779,-0.268455,-0.008818,-0.266098
1.700000,0.280000,0.560380,-0.009333,-0.285399,-0.009377,-0.282735
1.800000,0.296560,0.591770,-0.009885,-0.301386,-0.009935,-0.298407
1.900000,0.313250,0.621930,-0.010442,-0.316746,-0.010497,-0.313439
2.000000,0.329990,0.646670,-0.011000,-0.329346,-0.011061,-0.325724
2.100000,0.346680,0.682280,-0.011556,-0.347482,-0.011623,-0.343467
2.200000,0.363280,0.715380,-0.012109,-0.364340,-0.012183,-0.359928
2.300000,0.379880,0.749500,-0.012663,-0.381717,-0.012744,-0.376884
2.400000,0.396530,0.777700,-0.013218,-0.396079,-0.013306,-0.390844
2.500000,0.413200,0.805710,-0.013773,-0.410345,-0.013869,-0.404693
2.600000,0.429930,0.835740,-0.014331,-0.425639,-0.014435,-0.419539
2.700000,0.446550,0.865920,-0.014885,-0.441009,-0.014997,-0.434445
2.800000,0.463220,0.895970,-0.015441,-0.456314,-0.015561,-0.449268
2.900000,0.479940,0.931650,-0.015998,-0.474485,-0.016127,-0.466895
3.000000,0.496590,0.962020,-0.016553,-0.489953,-0.016692,-0.481843
3.100000,0.513160,0.991330,-0.017105,-0.504880,-0.017253,-0.496244
3.200000,0.529880,1.020680,-0.017663,-0.519828,-0.017821,-0.510647
3.300000,0.546590,1.053860,-0.018220,-0.536726,-0.018388,-0.526948
3.400000,0.563280,1.083520,-0.018776,-0.551832,-0.018955,-0.541471
3.500000,0.579930,1.104730,-0.019331,-0.562634,-0.019520,-0.551758
3.600000,0.596550,1.146420,-0.019885,-0.583867,-0.020085,-0.572257
3.700000,0.613220,1.179030,-0.020441,-0.600475,-0.020652,-0.588201
3.800000,0.629920,1.211150,-0.020997,-0.616834,-0.021221,-0.603882
3.900000,0.646580,1.238130,-0.021553,-0.630574,-0.021788,-0.616984
4.000000,0.663220,1.268340,-0.022107,-0.645960,-0.022355,-0.631680
4.100000,0.679850,1.303240,-0.022662,-0.663735,-0.022922,-0.648693
4.200000,0.696590,1.330390,-0.023220,-0.677562,-0.023493,-0.661829
4.300000,0.713250,1.359210,-0.023775,-0.692240,-0.024062,-0.675782
4.400000,0.729860,1.389110,-0.024329,-0.707468,-0.024629,-0.690256
4.500000,0.746540,1.427590,-0.024885,-0.727066,-0.025200,-0.708973
4.600000,0.763220,1.456710,-0.025441,-0.741896,-0.025770,-0.723022
4.700000,0.779940,1.487290,-0.025998,-0.757471,-0.026342,-0.737778
4.800000,0.796550,1.516150,-0.026552,-0.772169,-0.026911,-0.751666
4.900000,0.813280,1.549390,-0.027109,-0.789098,-0.027484,-0.767706
5.000000,0.829930,1.583230,-0.027664,-0.806332,-0.028054,-0.784026
5.100000,0.846580,1.611050,-0.028219,-0.820501,-0.028625,-0.797347
5.200000,0.863270,1.641380,-0.028776,-0.835948,-0.029198,-0.811893
5.300000,0.879910,1.677440,-0.029330,-0.854313,-0.029769,-0.829256
