EF10_25T_A_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.004460,-0.000000,-0.002271,0.000000,-0.002271
0.100000,0.006870,0.017720,-0.000229,-0.009025,-0.000229,-0.009023
0.200000,0.027920,0.044250,-0.000931,-0.022536,-0.000931,-0.022515
0.300000,0.046350,0.066870,-0.001545,-0.034057,-0.001546,-0.034004
0.400000,0.063190,0.091640,-0.002106,-0.046672,-0.002109,-0.046574
0.500000,0.079940,0.114900,-0.002665,-0.058518,-0.002668,-0.058362
0.600000,0.096720,0.137120,-0.003224,-0.069835,-0.003229,-0.069609
0.700000,0.113410,0.153020,-0.003780,-0.077932,-0.003787,-0.077638
0.800000,0.130030,0.185330,-0.004334,-0.094388,-0.004344,-0.093979
0.900000,0.146690,0.200920,-0.004890,-0.102328,-0.004902,-0.101827
1.000000,0.163340,0.231340,-0.005445,-0.117820,-0.005460,-0.117179
1.100000,0.180050,0.262040,-0.006002,-0.133456,-0.006020,-0.132655
1.200000,0.196690,0.288840,-0.006556,-0.147105,-0.006578,-0.146141
1.300000,0.213310,0.316910,-0.007110,-0.161401,-0.007136,-0.160253
1.400000,0.229970,0.344340,-0.007666,-0.175371,-0.007695,-0.174027
1.500000,0.246700,0.374990,-0.008223,-0.190981,-0.008257,-0.189410
1.600000,0.263320,0.409010,-0.008777,-0.208307,-0.008816,-0.206479
1.700000,0.279910,0.442540,-0.009330,-0.225384,-0.009374,-0.223281
1.800000,0.296630,0.481330,-0.009888,-0.245139,-0.009937,-0.242715
1.900000,0.313320,0.503200,-0.010444,-0.256278,-0.010499,-0.253601
2.000000,0.330040,0.542000,-0.011001,-0.276038,-0.011062,-0.273002
2.100000,0.346600,0.573330,-0.011553,-0.291995,-0.011621,-0.288621
2.200000,0.363240,0.607530,-0.012108,-0.309412,-0.012182,-0.305666
2.300000,0.379880,0.628240,-0.012663,-0.319960,-0.012744,-0.315908
2.400000,0.396610,0.661270,-0.013220,-0.336782,-0.013308,-0.332330
2.500000,0.413310,0.699640,-0.013777,-0.356324,-0.013873,-0.351415
2.600000,0.429890,0.727050,-0.014330,-0.370284,-0.014433,-0.364977
2.700000,0.446540,0.758590,-0.014885,-0.386347,-0.014997,-0.380596
2.800000,0.463190,0.792070,-0.015440,-0.403398,-0.015560,-0.397170
2.900000,0.479920,0.820810,-0.015997,-0.418035,-0.016127,-0.411348
3.000000,0.496520,0.852740,-0.016551,-0.434297,-0.016689,-0.427109
3.100000,0.513230,0.884230,-0.017108,-0.450335,-0.017256,-0.442630
3.200000,0.529910,0.915560,-0.017664,-0.466291,-0.017822,-0.458054
3.300000,0.546580,0.939060,-0.018219,-0.478259,-0.018387,-0.469546
3.400000,0.563150,0.967880,-0.018772,-0.492937,-0.018950,-0.483684
3.500000,0.579870,1.006790,-0.019329,-0.512754,-0.019518,-0.502843
3.600000,0.596560,1.035150,-0.019885,-0.527198,-0.020086,-0.516714
3.700000,0.613220,1.066160,-0.020441,-0.542991,-0.020652,-0.531892
3.800000,0.629960,1.100080,-0.020999,-0.560266,-0.021222,-0.548501
3.900000,0.646540,1.127790,-0.021551,-0.574379,-0.021787,-0.562000
4.000000,0.663180,1.161230,-0.022106,-0.591410,-0.022354,-0.578336
4.100000,0.679920,1.188630,-0.022664,-0.605364,-0.022925,-0.591644
4.200000,0.696640,1.220910,-0.023221,-0.621804,-0.023495,-0.607365
4.300000,0.713240,1.261730,-0.023775,-0.642594,-0.024062,-0.627316
4.400000,0.729920,1.287930,-0.024331,-0.655937,-0.024632,-0.639978
4.500000,0.746610,1.310440,-0.024887,-0.667402,-0.025202,-0.650792
4.600000,0.763320,1.343790,-0.025444,-0.684387,-0.025773,-0.666973
4.700000,0.779970,1.379580,-0.025999,-0.702614,-0.026343,-0.684347
4.800000,0.796590,1.406100,-0.026553,-0.716121,-0.026912,-0.697106
4.900000,0.813230,1.435020,-0.027108,-0.730850,-0.027482,-0.711038
5.000000,0.829910,1.466730,-0.027664,-0.746999,-0.028054,-0.726335
5.100000,0.846570,1.502560,-0.028219,-0.765248,-0.028625,-0.743653
5.200000,0.863220,1.538140,-0.028774,-0.783368,-0.029196,-0.760828
5.300000,0.879890,1.562670,-0.029330,-0.795861,-0.029768,-0.772519
5.400000,0.896580,1.592710,-0.029886,-0.811161,-0.030342,-0.786918
5.500000,0.913290,1.625810,-0.030443,-0.828018,-0.030916,-0.802811
5.600000,0.929950,1.657950,-0.030998,-0.844387,-0.031489,-0.818212
5.700000,0.946590,1.692100,-0.031553,-0.861779,-0.032062,-0.834588
5.800000,0.963290,1.722110,-0.032110,-0.877063,-0.032636,-0.848901
5.900000,0.979980,1.757940,-0.032666,-0.895311,-0.033211,-0.866065
6.000000,0.996600,1.790850,-0.033220,-0.912072,-0.033784,-0.881773
6.100000,1.013230,1.815480,-0.033774,-0.924616,-0.034358,-0.893388
6.200000,1.029950,1.844950,-0.034332,-0.939625,-0.034935,-0.907366
6.300000,1.046570,1.880970,-0.034886,-0.957970,-0.035509,-0.924551
6.400000,1.063270,1.907040,-0.035442,-0.971247,-0.036086,-0.936824
6.500000,1.079870,1.945720,-0.035996,-0.990947,-0.036659,-0.955277
6.600000,1.096550,1.976520,-0.036552,-1.006633,-0.037236,-0.969839
6.700000,1.113240,2.001840,-0.037108,-1.019529,-0.037814,-0.981696
6.800000,1.129940,2.032970,-0.037665,-1.035383,-0.038392,-0.996386
6.900000,1.146530,2.064830,-0.038218,-1.051609,-0.038967,-1.011419
7.000000,1.163160,2.098790,-0.038772,-1.068905,-0.039544,-1.027461
7.100000,1.179900,2.132460,-0.039330,-1.086053,-0.040124,-1.043338
7.200000,1.196620,2.164840,-0.039887,-1.102544,-0.040705,-1.058566
7.300000,1.213310,2.192360,-0.040444,-1.116560,-0.041284,-1.071402
7.400000,1.229930,2.223150,-0.040998,-1.132241,-0.041862,-1.085822
7.500000,1.246610,2.256190,-0.041554,-1.149068,-0.042442,-1.101320
7.600000,1.263320,2.290190,-0.042111,-1.166384,-0.043023,-1.117267
7.700000,1.279970,2.322980,-0.042666,-1.183084,-0.043603,-1.132607
7.800000,1.296620,2.358700,-0.043221,-1.201276,-0.044182,-1.149356
7.900000,1.313260,2.382410,-0.043775,-1.213351,-0.044762,-1.160237
8.000000,1.329930,2.412740,-0.044331,-1.228798,-0.045344,-1.174325
8.100000,1.346580,2.448240,-0.044886,-1.246878,-0.045925,-1.190911
8.200000,1.363230,2.481890,-0.045441,-1.264016,-0.046506,-1.206578
8.300000,1.379850,2.511140,-0.045995,-1.278913,-0.047086,-1.220089
8.400000,1.396560,2.541430,-0.046552,-1.294340,-0.047670,-1.234086
8.500000,1.413250,2.578770,-0.047108,-1.313357,-0.048254,-1.251487
8.600000,1.429880,2.608520,-0.047663,-1.328508,-0.048836,-1.265188
8.700000,1.446520,2.637660,-0.048217,-1.343349,-0.049419,-1.278576
8.800000,1.463280,2.672720,-0.048776,-1.361205,-0.050006,-1.294811
8.900000,1.479970,2.706270,-0.049332,-1.378292,-0.050591,-1.310298
9.000000,1.496620,2.734430,-0.049887,-1.392634,-0.051175,-1.323159
9.100000,1.513280,2.772220,-0.050443,-1.411880,-0.051759,-1.340661
9.200000,1.529930,2.796500,-0.050998,-1.424246,-0.052344,-1.351613
9.300000,1.546570,2.830380,-0.051552,-1.441501,-0.052929,-1.367188
9.400000,1.563260,2.863920,-0.052109,-1.458582,-0.053515,-1.382578
9.500000,1.579910,2.894060,-0.052664,-1.473933,-0.054101,-1.396310
9.600000,1.596510,2.929350,-0.053217,-1.491906,-0.054685,-1.412511
9.700000,1.613250,2.962490,-0.053775,-1.508784,-0.055275,-1.427649
9.800000,1.629910,2.991030,-0.054330,-1.523319,-0.055862,-1.440557
9.900000,1.646560,3.020290,-0.054885,-1.538221,-0.056449,-1.453795
10.000000,1.663200,3.049630,-0.055440,-1.553164,-0.057036,-1.467056
10.100000,1.679900,3.087100,-0.055997,-1.572247,-0.057626,-1.484207
10.200000,1.696630,3.115000,-0.056554,-1.586456,-0.058217,-1.496735
10.300000,1.713280,3.156190,-0.057109,-1.607434,-0.058805,-1.515635
10.400000,1.729930,3.186270,-0.057664,-1.622754,-0.059394,-1.529179
10.500000,1.746570,3.214280,-0.058219,-1.637019,-0.059983,-1.541714
10.600000,1.763280,3.248200,-0.058776,-1.654295,-0.060574,-1.557062
10.700000,1.779980,3.282790,-0.059333,-1.671911,-0.061166,-1.572712
10.800000,1.796620,3.317350,-0.059887,-1.689512,-0.061756,-1.588332
10.900000,1.813230,3.349900,-0.060441,-1.706090,-0.062345,-1.602972
11.000000,1.829930,3.381220,-0.060998,-1.722041,-0.062937,-1.617001
11.100000,1.846650,3.417840,-0.061555,-1.740692,-0.063531,-1.633543
11.200000,1.863270,3.443880,-0.062109,-1.753954,-0.064122,-1.645017
11.300000,1.879900,3.484160,-0.062663,-1.774468,-0.064713,-1.663274
11.400000,1.896590,3.521190,-0.063220,-1.793327,-0.065306,-1.679954
11.500000,1.913290,3.547940,-0.063776,-1.806951,-0.065901,-1.691710
11.600000,1.929940,3.577490,-0.064331,-1.822001,-0.066494,-1.704789
11.700000,1.946570,3.611570,-0.064886,-1.839357,-0.067086,-1.720010
11.800000,1.963190,3.647300,-0.065440,-1.857555,-0.067679,-1.735997
11.900000,1.979870,3.672090,-0.065996,-1.870180,-0.068274,-1.746756
12.000000,1.996570,3.715230,-0.066552,-1.892151,-0.068870,-1.766224
12.100000,2.013220,3.750820,-0.067107,-1.910277,-0.069465,-1.782083
