EF10_25T_B_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.009160,-0.000000,-0.004665,0.000000,-0.004665
0.100000,0.006790,0.032030,-0.000226,-0.016313,-0.000226,-0.016309
0.200000,0.027780,0.067920,-0.000926,-0.034591,-0.000926,-0.034559
0.300000,0.046350,0.107650,-0.001545,-0.054826,-0.001546,-0.054741
0.400000,0.063320,0.138420,-0.002111,-0.070497,-0.002113,-0.070348
0.500000,0.080020,0.181810,-0.002667,-0.092595,-0.002671,-0.092348
0.600000,0.096690,0.208810,-0.003223,-0.106346,-0.003228,-0.106003
0.700000,0.113380,0.241900,-0.003779,-0.123199,-0.003786,-0.122733
0.800000,0.130030,0.268280,-0.004334,-0.136634,-0.004344,-0.136042
0.900000,0.146680,0.299100,-0.004889,-0.152330,-0.004901,-0.151586
1.000000,0.163330,0.335990,-0.005444,-0.171118,-0.005459,-0.170187
1.100000,0.180020,0.367150,-0.006001,-0.186988,-0.006019,-0.185866
1.200000,0.196680,0.393660,-0.006556,-0.200489,-0.006578,-0.199175
1.300000,0.213350,0.429020,-0.007112,-0.218498,-0.007137,-0.216944
1.400000,0.229960,0.449180,-0.007665,-0.228765,-0.007695,-0.227012
1.500000,0.246690,0.487770,-0.008223,-0.248419,-0.008257,-0.246376
1.600000,0.263380,0.523500,-0.008779,-0.266616,-0.008818,-0.264276
1.700000,0.280000,0.557800,-0.009333,-0.284085,-0.009377,-0.281434
1.800000,0.296560,0.581610,-0.009885,-0.296212,-0.009935,-0.293283
1.900000,0.313230,0.609440,-0.010441,-0.310385,-0.010496,-0.307145
2.000000,0.329980,0.638920,-0.010999,-0.325399,-0.011060,-0.321820
2.100000,0.346670,0.667480,-0.011556,-0.339945,-0.011623,-0.336016
2.200000,0.363280,0.699320,-0.012109,-0.356161,-0.012183,-0.351848
2.300000,0.379880,0.730850,-0.012663,-0.372219,-0.012744,-0.367506
2.400000,0.396540,0.764770,-0.013218,-0.389494,-0.013306,-0.384346
2.500000,0.413210,0.792770,-0.013774,-0.403754,-0.013869,-0.398193
2.600000,0.429930,0.823490,-0.014331,-0.419400,-0.014435,-0.413390
2.700000,0.446540,0.850710,-0.014885,-0.433263,-0.014997,-0.426814
2.800000,0.463210,0.874420,-0.015440,-0.445338,-0.015561,-0.438462
2.900000,0.479920,0.915980,-0.015997,-0.466505,-0.016127,-0.459042
3.000000,0.496560,0.938700,-0.016552,-0.478076,-0.016691,-0.470163
3.100000,0.513140,0.968840,-0.017105,-0.493426,-0.017253,-0.484986
3.200000,0.529870,0.999310,-0.017662,-0.508944,-0.017820,-0.499955
3.300000,0.546580,1.032500,-0.018219,-0.525848,-0.018387,-0.516267
3.400000,0.563270,1.067500,-0.018776,-0.543673,-0.018954,-0.533465
3.500000,0.579930,1.096840,-0.019331,-0.558616,-0.019520,-0.547817
3.600000,0.596540,1.122920,-0.019885,-0.571898,-0.020085,-0.560526
3.700000,0.613220,1.155440,-0.020441,-0.588461,-0.020652,-0.576432
3.800000,0.629930,1.179420,-0.020998,-0.600674,-0.021221,-0.588061
3.900000,0.646580,1.213250,-0.021553,-0.617903,-0.021788,-0.604586
4.000000,0.663230,1.243600,-0.022108,-0.633360,-0.022356,-0.619358
4.100000,0.679850,1.278700,-0.022662,-0.651237,-0.022922,-0.636478
4.200000,0.696570,1.305010,-0.023219,-0.664636,-0.023493,-0.649204
4.300000,0.713240,1.339210,-0.023775,-0.682054,-0.024062,-0.665838
4.400000,0.729870,1.363350,-0.024329,-0.694348,-0.024630,-0.677456
4.500000,0.746540,1.399340,-0.024885,-0.712678,-0.025200,-0.694943
4.600000,0.763240,1.425850,-0.025441,-0.726179,-0.025771,-0.707704
4.700000,0.779950,1.450110,-0.025998,-0.738535,-0.026342,-0.719334
4.800000,0.796550,1.492470,-0.026552,-0.760109,-0.026911,-0.739927
4.900000,0.813290,1.520630,-0.027110,-0.774450,-0.027484,-0.753455
5.000000,0.829930,1.547330,-0.027664,-0.788049,-0.028054,-0.766248
5.100000,0.846570,1.576680,-0.028219,-0.802997,-0.028625,-0.780337
5.200000,0.863270,1.616770,-0.028776,-0.823414,-0.029198,-0.799720
5.300000,0.879910,1.645100,-0.029330,-0.837843,-0.029769,-0.813268
5.400000,0.896570,1.672450,-0.029886,-0.851772,-0.030341,-0.826316
5.500000,0.913290,1.708010,-0.030443,-0.869882,-0.030916,-0.843401
5.600000,0.930020,1.735530,-0.031001,-0.883898,-0.031491,-0.856497
5.700000,0.946560,1.761170,-0.031552,-0.896957,-0.032060,-0.868656
5.800000,0.963220,1.795920,-0.032107,-0.914655,-0.032634,-0.885287
5.900000,0.979920,1.816550,-0.032664,-0.925161,-0.033209,-0.894942
6.000000,0.996600,1.852500,-0.033220,-0.943471,-0.033784,-0.912128
6.100000,1.013260,1.882710,-0.033775,-0.958856,-0.034359,-0.926471
6.200000,1.029890,1.914630,-0.034330,-0.975113,-0.034933,-0.941638
6.300000,1.046550,1.948210,-0.034885,-0.992215,-0.035508,-0.957602
6.400000,1.063220,1.979670,-0.035441,-1.008238,-0.036084,-0.972505
6.500000,1.079920,2.002850,-0.035997,-1.020043,-0.036661,-0.983324
6.600000,1.096530,2.037690,-0.036551,-1.037787,-0.037236,-0.999855
6.700000,1.113180,2.070940,-0.037106,-1.054721,-0.037812,-1.015585
6.800000,1.129910,2.101060,-0.037664,-1.070061,-0.038391,-1.029759
6.900000,1.146660,2.130690,-0.038222,-1.085152,-0.038972,-1.043675
7.000000,1.163290,2.166960,-0.038776,-1.103624,-0.039548,-1.060829
7.100000,1.179920,2.193500,-0.039331,-1.117140,-0.040125,-1.073203
7.200000,1.196630,2.224690,-0.039888,-1.133025,-0.040705,-1.087832
7.300000,1.213330,2.259770,-0.040444,-1.150891,-0.041285,-1.104344
7.400000,1.229940,2.289150,-0.040998,-1.165855,-0.041862,-1.118057
7.500000,1.246580,2.324650,-0.041553,-1.183935,-0.042441,-1.134739
7.600000,1.263250,2.355310,-0.042108,-1.199550,-0.043021,-1.149039
7.700000,1.279870,2.386400,-0.042662,-1.215384,-0.043599,-1.163532
7.800000,1.296550,2.419450,-0.043218,-1.232216,-0.044180,-1.178961
7.900000,1.313190,2.444980,-0.043773,-1.245218,-0.044760,-1.190711
8.000000,1.329850,2.468070,-0.044328,-1.256978,-0.045341,-1.201258
8.100000,1.346550,2.506830,-0.044885,-1.276718,-0.045924,-1.219413
8.200000,1.363260,2.534270,-0.045442,-1.290693,-0.046507,-1.232041
8.300000,1.379850,2.564760,-0.045995,-1.306222,-0.047086,-1.246142
8.400000,1.396530,2.597420,-0.046551,-1.322855,-0.047669,-1.261275
8.500000,1.413290,2.625070,-0.047110,-1.336937,-0.048255,-1.273955
8.600000,1.429960,2.655160,-0.047665,-1.352262,-0.048839,-1.287806
8.700000,1.446590,2.690880,-0.048220,-1.370454,-0.049421,-1.304371
8.800000,1.463240,2.722600,-0.048775,-1.386609,-0.050004,-1.318977
8.900000,1.479910,2.752620,-0.049330,-1.401898,-0.050589,-1.332742
9.000000,1.496570,2.782520,-0.049886,-1.417126,-0.051173,-1.346432
9.100000,1.513310,2.814090,-0.050444,-1.433204,-0.051760,-1.360908
9.200000,1.529950,2.840750,-0.050998,-1.446782,-0.052345,-1.372999
9.300000,1.546560,2.868310,-0.051552,-1.460818,-0.052928,-1.385510
