EF10_75T_B_sample_4
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.004260,-0.000000,0.002170,0.000000,0.002170
0.100000,0.006700,0.015350,-0.000223,-0.007818,-0.000223,-0.007816
0.200000,0.027820,0.014160,-0.000927,-0.007212,-0.000928,-0.007205
0.300000,0.046280,0.030630,-0.001543,-0.015600,-0.001544,-0.015576
0.400000,0.063250,0.045490,-0.002108,-0.023168,-0.002111,-0.023119
0.500000,0.080010,0.053100,-0.002667,-0.027044,-0.002671,-0.026971
0.600000,0.096730,0.067510,-0.003224,-0.034383,-0.003230,-0.034272
0.700000,0.113360,0.079690,-0.003779,-0.040586,-0.003786,-0.040432
0.800000,0.130020,0.084590,-0.004334,-0.043081,-0.004343,-0.042895
0.900000,0.146690,0.095570,-0.004890,-0.048673,-0.004902,-0.048435
1.000000,0.163400,0.109450,-0.005447,-0.055742,-0.005462,-0.055439
1.100000,0.180020,0.115850,-0.006001,-0.059002,-0.006019,-0.058648
1.200000,0.196670,0.130980,-0.006556,-0.066708,-0.006577,-0.066270
1.300000,0.213370,0.136810,-0.007112,-0.069677,-0.007138,-0.069181
1.400000,0.230030,0.145200,-0.007668,-0.073950,-0.007697,-0.073383
1.500000,0.246650,0.159920,-0.008222,-0.081447,-0.008256,-0.080777
1.600000,0.263270,0.165430,-0.008776,-0.084253,-0.008814,-0.083513
1.700000,0.279950,0.181080,-0.009332,-0.092223,-0.009375,-0.091363
1.800000,0.296680,0.191000,-0.009889,-0.097276,-0.009939,-0.096314
1.900000,0.313320,0.196060,-0.010444,-0.099853,-0.010499,-0.098810
2.000000,0.329950,0.204400,-0.010998,-0.104100,-0.011059,-0.102955
2.100000,0.346560,0.209880,-0.011552,-0.106891,-0.011619,-0.105656
2.200000,0.363270,0.228580,-0.012109,-0.116415,-0.012183,-0.115005
2.300000,0.379970,0.237450,-0.012666,-0.120932,-0.012747,-0.119401
2.400000,0.396630,0.248770,-0.013221,-0.126698,-0.013309,-0.125022
2.500000,0.413250,0.255550,-0.013775,-0.130151,-0.013871,-0.128358
2.600000,0.429930,0.262530,-0.014331,-0.133705,-0.014435,-0.131789
2.700000,0.446610,0.276500,-0.014887,-0.140820,-0.014999,-0.138724
2.800000,0.463280,0.289210,-0.015443,-0.147293,-0.015563,-0.145019
2.900000,0.479920,0.295310,-0.015997,-0.150400,-0.016127,-0.147994
3.000000,0.496600,0.308780,-0.016553,-0.157260,-0.016692,-0.154657
3.100000,0.513260,0.315470,-0.017109,-0.160668,-0.017257,-0.157919
3.200000,0.529960,0.326450,-0.017665,-0.166260,-0.017823,-0.163323
3.300000,0.546600,0.341070,-0.018220,-0.173706,-0.018388,-0.170541
3.400000,0.563240,0.352170,-0.018775,-0.179359,-0.018953,-0.175991
3.500000,0.579930,0.358360,-0.019331,-0.182511,-0.019520,-0.178983
3.600000,0.596610,0.366530,-0.019887,-0.186672,-0.020087,-0.182960
3.700000,0.613280,0.373280,-0.020443,-0.190110,-0.020655,-0.186224
3.800000,0.629860,0.387260,-0.020995,-0.197230,-0.021219,-0.193089
3.900000,0.646520,0.402070,-0.021551,-0.204773,-0.021786,-0.200360
4.000000,0.663240,0.404280,-0.022108,-0.205898,-0.022356,-0.201346
4.100000,0.679910,0.417090,-0.022664,-0.212422,-0.022924,-0.207608
4.200000,0.696510,0.434760,-0.023217,-0.221421,-0.023491,-0.216281
4.300000,0.713200,0.441640,-0.023773,-0.224925,-0.024060,-0.219578
4.400000,0.729870,0.456070,-0.024329,-0.232275,-0.024630,-0.226624
4.500000,0.746610,0.459460,-0.024887,-0.234001,-0.025202,-0.228177
4.600000,0.763270,0.466150,-0.025442,-0.237408,-0.025772,-0.231368
4.700000,0.779920,0.486470,-0.025997,-0.247757,-0.026341,-0.241316
4.800000,0.796560,0.494980,-0.026552,-0.252091,-0.026911,-0.245398
4.900000,0.813280,0.502360,-0.027109,-0.255850,-0.027484,-0.248914
5.000000,0.830000,0.516210,-0.027667,-0.262904,-0.028057,-0.255630
5.100000,0.846560,0.522570,-0.028219,-0.266143,-0.028624,-0.258633
5.200000,0.863200,0.537610,-0.028773,-0.273803,-0.029195,-0.265924
5.300000,0.879920,0.547410,-0.029331,-0.278794,-0.029769,-0.270616
5.400000,0.896560,0.548930,-0.029885,-0.279568,-0.030341,-0.271213
5.500000,0.913190,0.568380,-0.030440,-0.289474,-0.030913,-0.280662
5.600000,0.929900,0.575360,-0.030997,-0.293028,-0.031487,-0.283946
5.700000,0.946570,0.585230,-0.031552,-0.298055,-0.032061,-0.288651
5.800000,0.963250,0.595100,-0.032108,-0.303082,-0.032635,-0.293350
5.900000,0.979930,0.609110,-0.032664,-0.310217,-0.033210,-0.300084
6.000000,0.996580,0.628200,-0.033219,-0.319940,-0.033784,-0.309311
6.100000,1.013250,0.632750,-0.033775,-0.322257,-0.034359,-0.311373
