EF50_12_5T_A_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.007750,-0.000000,0.003947,0.000000,0.003947
0.100000,0.006120,0.024010,-0.000204,-0.012228,-0.000204,-0.012226
0.200000,0.026970,0.116900,-0.000899,-0.059537,-0.000899,-0.059483
0.300000,0.046160,0.213770,-0.001539,-0.108872,-0.001540,-0.108705
0.400000,0.063290,0.282110,-0.002110,-0.143677,-0.002112,-0.143374
0.500000,0.080070,0.362690,-0.002669,-0.184717,-0.002673,-0.184223
0.600000,0.096730,0.456080,-0.003224,-0.232280,-0.003230,-0.231531
0.700000,0.113350,0.536830,-0.003778,-0.273405,-0.003785,-0.272372
0.800000,0.130060,0.630520,-0.004335,-0.321121,-0.004345,-0.319729
0.900000,0.146730,0.719140,-0.004891,-0.366255,-0.004903,-0.364464
1.000000,0.163380,0.816180,-0.005446,-0.415677,-0.005461,-0.413413
1.100000,0.179960,0.919760,-0.005999,-0.468430,-0.006017,-0.465620
1.200000,0.196710,1.028810,-0.006557,-0.523969,-0.006579,-0.520533
1.300000,0.213400,1.140040,-0.007113,-0.580618,-0.007139,-0.576487
1.400000,0.230000,1.254180,-0.007667,-0.638749,-0.007696,-0.633852
1.500000,0.246650,1.362030,-0.008222,-0.693676,-0.008256,-0.687973
1.600000,0.263290,1.486700,-0.008776,-0.757170,-0.008815,-0.750525
1.700000,0.280020,1.603180,-0.009334,-0.816493,-0.009378,-0.808872
1.800000,0.296680,1.733950,-0.009889,-0.883093,-0.009939,-0.874360
1.900000,0.313340,1.857610,-0.010445,-0.946073,-0.010500,-0.936192
2.000000,0.329930,1.979910,-0.010998,-1.008360,-0.011059,-0.997270
2.100000,0.346600,2.120010,-0.011553,-1.079712,-0.011621,-1.067238
2.200000,0.363290,2.245770,-0.012110,-1.143761,-0.012184,-1.129911
2.300000,0.379990,2.374360,-0.012666,-1.209252,-0.012747,-1.193935
2.400000,0.396610,2.507360,-0.013220,-1.276988,-0.013308,-1.260106
2.500000,0.413280,2.631030,-0.013776,-1.339973,-0.013872,-1.321513
2.600000,0.429960,2.770300,-0.014332,-1.410902,-0.014436,-1.390681
2.700000,0.446620,2.899620,-0.014887,-1.476764,-0.014999,-1.454779
2.800000,0.463260,3.033730,-0.015442,-1.545066,-0.015562,-1.521207
2.900000,0.479910,3.162680,-0.015997,-1.610740,-0.016126,-1.584973
3.000000,0.496590,3.298020,-0.016553,-1.679668,-0.016692,-1.651864
3.100000,0.513270,3.424970,-0.017109,-1.744323,-0.017257,-1.714479
3.200000,0.529950,3.564880,-0.017665,-1.815578,-0.017823,-1.783506
3.300000,0.546580,3.701390,-0.018219,-1.885102,-0.018387,-1.850757
3.400000,0.563290,3.828000,-0.018776,-1.949584,-0.018955,-1.912978
3.500000,0.579990,3.965120,-0.019333,-2.019419,-0.019522,-1.980378
3.600000,0.596640,4.099750,-0.019888,-2.087986,-0.020088,-2.046460
3.700000,0.613220,4.225650,-0.020441,-2.152106,-0.020652,-2.108115
3.800000,0.629870,4.369000,-0.020996,-2.225113,-0.021219,-2.178396
3.900000,0.646580,4.496920,-0.021553,-2.290263,-0.021788,-2.240901
4.000000,0.663300,4.630240,-0.022110,-2.358162,-0.022358,-2.306023
4.100000,0.679930,4.766370,-0.022664,-2.427492,-0.022925,-2.372475
4.200000,0.696520,4.898830,-0.023217,-2.494954,-0.023491,-2.437027
4.300000,0.713190,5.031010,-0.023773,-2.562272,-0.024060,-2.501359
4.400000,0.729880,5.167700,-0.024329,-2.631888,-0.024630,-2.567856
4.500000,0.746580,5.306870,-0.024886,-2.702767,-0.025201,-2.635506
4.600000,0.763200,5.444060,-0.025440,-2.772637,-0.025769,-2.702101
4.700000,0.779870,5.578510,-0.025996,-2.841112,-0.026340,-2.767255
4.800000,0.796550,5.710930,-0.026552,-2.908553,-0.026911,-2.831326
4.900000,0.813200,5.841850,-0.027107,-2.975230,-0.027481,-2.894581
5.000000,0.829820,5.984190,-0.027661,-3.047723,-0.028050,-2.963421
5.100000,0.846540,6.114670,-0.028218,-3.114176,-0.028624,-3.026300
5.200000,0.863220,6.251570,-0.028774,-3.183898,-0.029196,-3.092285
