EF50_12_5T_A_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.003510,-0.000000,0.001788,0.000000,0.001788
0.100000,0.007390,0.006970,-0.000246,-0.003550,-0.000246,-0.003549
0.200000,0.028160,-0.008490,-0.000939,0.004324,-0.000939,0.004320
0.300000,0.046320,-0.005710,-0.001544,0.002908,-0.001545,0.002904
0.400000,0.063260,0.007000,-0.002109,-0.003565,-0.002111,-0.003558
0.500000,0.080030,0.018450,-0.002668,-0.009397,-0.002671,-0.009371
0.600000,0.096690,0.033450,-0.003223,-0.017036,-0.003228,-0.016981
0.700000,0.113310,0.058800,-0.003777,-0.029947,-0.003784,-0.029833
0.800000,0.130030,0.086220,-0.004334,-0.043911,-0.004344,-0.043721
0.900000,0.146680,0.125520,-0.004889,-0.063927,-0.004901,-0.063614
1.000000,0.163330,0.164070,-0.005444,-0.083560,-0.005459,-0.083105
1.100000,0.179930,0.210510,-0.005998,-0.107212,-0.006016,-0.106569
1.200000,0.196660,0.261500,-0.006555,-0.133181,-0.006577,-0.132308
1.300000,0.213380,0.316640,-0.007113,-0.161263,-0.007138,-0.160116
1.400000,0.229980,0.383880,-0.007666,-0.195508,-0.007696,-0.194010
1.500000,0.246620,0.461620,-0.008221,-0.235101,-0.008255,-0.233168
1.600000,0.263270,0.539770,-0.008776,-0.274903,-0.008814,-0.272490
1.700000,0.280010,0.634000,-0.009334,-0.322894,-0.009377,-0.319880
1.800000,0.296670,0.722110,-0.009889,-0.367768,-0.009938,-0.364131
1.900000,0.313330,0.823450,-0.010444,-0.419380,-0.010499,-0.415000
2.000000,0.329920,0.932900,-0.010997,-0.475122,-0.011058,-0.469897
2.100000,0.346590,1.050600,-0.011553,-0.535066,-0.011620,-0.528885
2.200000,0.363280,1.170480,-0.012109,-0.596121,-0.012183,-0.588902
2.300000,0.379980,1.292830,-0.012666,-0.658433,-0.012747,-0.650093
2.400000,0.396600,1.415540,-0.013220,-0.720929,-0.013308,-0.711398
