EF50_12_5T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.001550,-0.000000,0.000789,0.000000,0.000789
0.100000,0.007310,0.008750,-0.000244,-0.004456,-0.000244,-0.004455
0.200000,0.028040,-0.008580,-0.000935,0.004370,-0.000935,0.004366
0.300000,0.046350,-0.004710,-0.001545,0.002399,-0.001546,0.002395
0.400000,0.063280,-0.002090,-0.002109,0.001064,-0.002112,0.001062
0.500000,0.080000,0.002380,-0.002667,-0.001212,-0.002670,-0.001209
0.600000,0.096650,0.012080,-0.003222,-0.006152,-0.003227,-0.006132
0.700000,0.113350,0.029630,-0.003778,-0.015090,-0.003785,-0.015033
0.800000,0.130040,0.048670,-0.004335,-0.024787,-0.004344,-0.024680
0.900000,0.146680,0.076620,-0.004889,-0.039022,-0.004901,-0.038831
1.000000,0.163250,0.105910,-0.005442,-0.053940,-0.005457,-0.053646
1.100000,0.179980,0.141210,-0.005999,-0.071918,-0.006017,-0.071486
1.200000,0.196730,0.172480,-0.006558,-0.087843,-0.006579,-0.087267
1.300000,0.213310,0.214760,-0.007110,-0.109376,-0.007136,-0.108599
1.400000,0.229950,0.255410,-0.007665,-0.130079,-0.007695,-0.129082
1.500000,0.246640,0.303450,-0.008221,-0.154546,-0.008255,-0.153275
1.600000,0.263370,0.358420,-0.008779,-0.182542,-0.008818,-0.180939
1.700000,0.280000,0.419420,-0.009333,-0.213609,-0.009377,-0.211615
1.800000,0.296660,0.472090,-0.009889,-0.240433,-0.009938,-0.238056
1.900000,0.313260,0.548730,-0.010442,-0.279466,-0.010497,-0.276548
2.000000,0.329940,0.627480,-0.010998,-0.319573,-0.011059,-0.316058
2.100000,0.346630,0.698980,-0.011554,-0.355988,-0.011622,-0.351874
2.200000,0.363320,0.779650,-0.012111,-0.397072,-0.012185,-0.392264
2.300000,0.379910,0.859590,-0.012664,-0.437786,-0.012745,-0.432242
2.400000,0.396560,0.950600,-0.013219,-0.484137,-0.013307,-0.477737
2.500000,0.413260,1.035710,-0.013775,-0.527483,-0.013871,-0.520217
2.600000,0.429910,1.122890,-0.014330,-0.571883,-0.014434,-0.563688
2.700000,0.446540,1.213660,-0.014885,-0.618112,-0.014997,-0.608912
2.800000,0.463240,1.306810,-0.015441,-0.665553,-0.015562,-0.655276
