EF50_12_5T_A_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.000280,-0.000000,0.000143,0.000000,0.000143
0.100000,0.007530,0.037750,-0.000251,-0.019226,-0.000251,-0.019221
0.200000,0.028260,0.112880,-0.000942,-0.057489,-0.000942,-0.057435
0.300000,0.046320,0.184480,-0.001544,-0.093955,-0.001545,-0.093810
0.400000,0.063250,0.263990,-0.002108,-0.134449,-0.002111,-0.134166
0.500000,0.080010,0.336330,-0.002667,-0.171291,-0.002671,-0.170835
0.600000,0.096680,0.417890,-0.003223,-0.212830,-0.003228,-0.212144
0.700000,0.113300,0.513830,-0.003777,-0.261691,-0.003784,-0.260703
0.800000,0.130010,0.600050,-0.004334,-0.305603,-0.004343,-0.304279
0.900000,0.146670,0.697400,-0.004889,-0.355183,-0.004901,-0.353446
1.000000,0.163330,0.792570,-0.005444,-0.403653,-0.005459,-0.401455
1.100000,0.179920,0.894280,-0.005997,-0.455453,-0.006015,-0.452722
1.200000,0.196640,0.989130,-0.006555,-0.503760,-0.006576,-0.500458
1.300000,0.213360,1.097040,-0.007112,-0.558718,-0.007137,-0.554744
1.400000,0.229980,1.216590,-0.007666,-0.619604,-0.007696,-0.614854
1.500000,0.246610,1.323260,-0.008220,-0.673931,-0.008254,-0.668391
1.600000,0.263250,1.446420,-0.008775,-0.736656,-0.008814,-0.730192
1.700000,0.280000,1.558600,-0.009333,-0.793788,-0.009377,-0.786380
1.800000,0.296660,1.686160,-0.009889,-0.858754,-0.009938,-0.850262
1.900000,0.313330,1.807680,-0.010444,-0.920644,-0.010499,-0.911028
2.000000,0.329920,1.935180,-0.010997,-0.985579,-0.011058,-0.974740
2.100000,0.346580,2.059700,-0.011553,-1.048997,-0.011620,-1.036878
2.200000,0.363260,2.191240,-0.012109,-1.115989,-0.012183,-1.102476
2.300000,0.379970,2.322750,-0.012666,-1.182967,-0.012747,-1.167984
2.400000,0.396580,2.455970,-0.013219,-1.250815,-0.013307,-1.234280
2.500000,0.413240,2.574850,-0.013775,-1.311360,-0.013870,-1.293297
2.600000,0.429930,2.705800,-0.014331,-1.378053,-0.014435,-1.358304
2.700000,0.446600,2.838330,-0.014887,-1.445550,-0.014999,-1.424030
2.800000,0.463250,2.961790,-0.015442,-1.508427,-0.015562,-1.485135
2.900000,0.479880,3.099270,-0.015996,-1.578445,-0.016125,-1.553196
3.000000,0.496550,3.229780,-0.016552,-1.644913,-0.016690,-1.617687
3.100000,0.513240,3.364240,-0.017108,-1.713393,-0.017256,-1.684081
3.200000,0.529940,3.497600,-0.017665,-1.781313,-0.017823,-1.749847
3.300000,0.546570,3.627520,-0.018219,-1.847481,-0.018387,-1.813822
3.400000,0.563270,3.761680,-0.018776,-1.915808,-0.018954,-1.879837
3.500000,0.579980,3.894100,-0.019333,-1.983249,-0.019522,-1.944907
3.600000,0.596630,4.024490,-0.019888,-2.049656,-0.020088,-2.008893
3.700000,0.613210,4.161000,-0.020440,-2.119180,-0.020652,-2.075863
3.800000,0.629860,4.296040,-0.020995,-2.187955,-0.021219,-2.142018
3.900000,0.646580,4.423900,-0.021553,-2.253074,-0.021788,-2.204514
4.000000,0.663280,4.553700,-0.022109,-2.319180,-0.022357,-2.267905
4.100000,0.679910,4.689910,-0.022664,-2.388552,-0.022924,-2.334418
4.200000,0.696540,4.828990,-0.023218,-2.459384,-0.023492,-2.402282
4.300000,0.713210,4.957870,-0.023774,-2.525022,-0.024061,-2.464993
4.400000,0.729890,5.085120,-0.024330,-2.589830,-0.024631,-2.526821
4.500000,0.746610,5.220980,-0.024887,-2.659023,-0.025202,-2.592848
4.600000,0.763220,5.359510,-0.025441,-2.729576,-0.025770,-2.660134
4.700000,0.779870,5.498660,-0.025996,-2.800445,-0.026340,-2.727645
4.800000,0.796560,5.634850,-0.026552,-2.869806,-0.026911,-2.793606
4.900000,0.813210,5.766980,-0.027107,-2.937099,-0.027481,-2.857483
5.000000,0.829830,5.899460,-0.027661,-3.004570,-0.028051,-2.921461
5.100000,0.846530,6.038980,-0.028218,-3.075627,-0.028623,-2.988840
5.200000,0.863220,6.177140,-0.028774,-3.145992,-0.029196,-3.055469
5.300000,0.879930,6.309360,-0.029331,-3.213331,-0.029770,-3.119080
5.400000,0.896600,6.440920,-0.029887,-3.280334,-0.030342,-3.182295
5.500000,0.913230,6.574870,-0.030441,-3.348554,-0.030914,-3.246620
5.600000,0.929920,6.714440,-0.030997,-3.419636,-0.031488,-3.313637
5.700000,0.946590,6.849480,-0.031553,-3.488412,-0.032062,-3.378342
5.800000,0.963270,6.984960,-0.032109,-3.557411,-0.032636,-3.443186
5.900000,0.979910,7.120730,-0.032664,-3.626558,-0.033209,-3.508101
6.000000,0.996530,7.265510,-0.033218,-3.700294,-0.033782,-3.577379
6.100000,1.013250,7.396040,-0.033775,-3.766772,-0.034359,-3.639550
6.200000,1.029910,7.537430,-0.034330,-3.838782,-0.034933,-3.706995
6.300000,1.046520,7.671360,-0.034884,-3.906992,-0.035507,-3.770700
6.400000,1.063200,7.805770,-0.035440,-3.975446,-0.036083,-3.834556
6.500000,1.079890,7.945220,-0.035996,-4.046467,-0.036660,-3.900809
6.600000,1.096620,8.083480,-0.036554,-4.116883,-0.037239,-3.966394
6.700000,1.113230,8.215700,-0.037108,-4.184222,-0.037814,-4.028955
6.800000,1.129970,8.356140,-0.037666,-4.255747,-0.038393,-4.095452
6.900000,1.146620,8.489850,-0.038221,-4.323845,-0.038970,-4.158585
7.000000,1.163250,8.632730,-0.038775,-4.396613,-0.039547,-4.226135
7.100000,1.179950,8.772210,-0.039332,-4.467650,-0.040126,-4.291930
7.200000,1.196580,8.909920,-0.039886,-4.537785,-0.040703,-4.356791
7.300000,1.213260,9.042250,-0.040442,-4.605180,-0.041283,-4.418937
7.400000,1.229950,9.182580,-0.040998,-4.676650,-0.041862,-4.484915
7.500000,1.246650,9.323470,-0.041555,-4.748404,-0.042443,-4.551084
7.600000,1.263220,9.459840,-0.042107,-4.817857,-0.043020,-4.614990
7.700000,1.279870,9.599840,-0.042662,-4.889158,-0.043599,-4.680575
7.800000,1.296560,9.736270,-0.043219,-4.958642,-0.044180,-4.744336
7.900000,1.313230,9.875240,-0.043774,-5.029418,-0.044761,-4.809259
8.000000,1.329880,10.016430,-0.044329,-5.101326,-0.045342,-4.875188
8.100000,1.346530,10.146870,-0.044884,-5.167758,-0.045923,-4.935807
8.200000,1.363200,10.284990,-0.045440,-5.238102,-0.046505,-5.000083
8.300000,1.379840,10.426860,-0.045995,-5.310356,-0.047086,-5.066108
8.400000,1.396560,10.574420,-0.046552,-5.385508,-0.047670,-5.134802
8.500000,1.413170,10.709960,-0.047106,-5.454538,-0.048251,-5.197598
8.600000,1.429860,10.846980,-0.047662,-5.524322,-0.048835,-5.261021
8.700000,1.446580,10.993050,-0.048219,-5.598714,-0.049421,-5.328748
8.800000,1.463330,11.131550,-0.048778,-5.669252,-0.050007,-5.392719
8.900000,1.479980,11.282480,-0.049333,-5.746120,-0.050591,-5.462648
9.000000,1.496640,11.418810,-0.049888,-5.815552,-0.051175,-5.525426
9.100000,1.513340,11.557670,-0.050445,-5.886273,-0.051761,-5.589342
9.200000,1.530010,11.697230,-0.051000,-5.957350,-0.052347,-5.653523
9.300000,1.546610,11.838370,-0.051554,-6.029232,-0.052930,-5.718403
9.400000,1.563260,11.976650,-0.052109,-6.099658,-0.053515,-5.781813
9.500000,1.579940,12.120400,-0.052665,-6.172869,-0.054102,-5.847777
9.600000,1.596580,12.267310,-0.053219,-6.247690,-0.054688,-5.915192
9.700000,1.613270,12.403230,-0.053776,-6.316913,-0.055276,-5.977217
9.800000,1.629900,12.540860,-0.054330,-6.387008,-0.055862,-6.040001
9.900000,1.646540,12.686950,-0.054885,-6.461411,-0.056448,-6.106778
10.000000,1.663240,12.826840,-0.055441,-6.532656,-0.057037,-6.170477
10.100000,1.679980,12.973750,-0.055999,-6.607477,-0.057628,-6.237462
10.200000,1.696570,13.109000,-0.056552,-6.676359,-0.058214,-6.298795
10.300000,1.713240,13.255240,-0.057108,-6.750838,-0.058804,-6.365311
10.400000,1.729960,13.395070,-0.057665,-6.822053,-0.059395,-6.428657
10.500000,1.746620,13.536480,-0.058221,-6.894073,-0.059984,-6.492695
10.600000,1.763250,13.674700,-0.058775,-6.964468,-0.060573,-6.555131
10.700000,1.779850,13.824740,-0.059328,-7.040882,-0.061161,-6.623158
10.800000,1.796570,13.965210,-0.059886,-7.112423,-0.061754,-6.686491
10.900000,1.813230,14.113200,-0.060441,-7.187794,-0.062345,-6.753356
11.000000,1.829950,14.247480,-0.060998,-7.256182,-0.062938,-6.813567
11.100000,1.846600,14.390540,-0.061553,-7.329042,-0.063529,-6.877915
11.200000,1.863210,14.539280,-0.062107,-7.404794,-0.064119,-6.944905
11.300000,1.879890,14.680260,-0.062663,-7.476595,-0.064712,-7.008089
11.400000,1.896590,14.827470,-0.063220,-7.551568,-0.065306,-7.074161
11.500000,1.913250,14.968710,-0.063775,-7.623501,-0.065899,-7.137313
11.600000,1.929890,15.114090,-0.064330,-7.697543,-0.066492,-7.202362
11.700000,1.946550,15.252790,-0.064885,-7.768182,-0.067086,-7.264144
11.800000,1.963240,15.399890,-0.065441,-7.843100,-0.067681,-7.329837
11.900000,1.979900,15.545700,-0.065997,-7.917360,-0.068275,-7.394841
12.000000,1.996530,15.693720,-0.066551,-7.992746,-0.068869,-7.460821
12.100000,2.013240,15.829860,-0.067108,-8.062081,-0.069466,-7.521051
12.200000,2.029920,15.982180,-0.067664,-8.139657,-0.070062,-7.588896
12.300000,2.046580,16.131700,-0.068219,-8.215807,-0.070658,-7.655330
12.400000,2.063210,16.275010,-0.068774,-8.288795,-0.071253,-7.718744
12.500000,2.079870,16.413540,-0.069329,-8.359347,-0.071849,-7.779802
12.600000,2.096610,16.557990,-0.069887,-8.432915,-0.072449,-7.843564
12.700000,2.113290,16.712780,-0.070443,-8.511749,-0.073047,-7.912156
12.800000,2.129930,16.858870,-0.070998,-8.586152,-0.073644,-7.976555
12.900000,2.146490,16.995740,-0.071550,-8.655859,-0.074238,-8.036535
13.000000,2.163250,17.143420,-0.072108,-8.731072,-0.074840,-8.101489
13.100000,2.179950,17.290010,-0.072665,-8.805730,-0.075440,-8.165861
13.200000,2.196640,17.436490,-0.073221,-8.880331,-0.076041,-8.230102
13.300000,2.213230,17.582460,-0.073774,-8.954673,-0.076637,-8.294048
13.400000,2.229910,17.732530,-0.074330,-9.031103,-0.077238,-8.359818
13.500000,2.246580,17.879670,-0.074886,-9.106041,-0.077838,-8.424126
13.600000,2.263270,18.029860,-0.075442,-9.182532,-0.078440,-8.489781
13.700000,2.279940,18.171820,-0.075998,-9.254832,-0.079041,-8.551483
13.800000,2.296590,18.321420,-0.076553,-9.331023,-0.079642,-8.616705
13.900000,2.313260,18.475710,-0.077109,-9.409602,-0.080244,-8.684040
14.000000,2.329960,18.617460,-0.077665,-9.481795,-0.080847,-8.745388
14.100000,2.346610,18.766270,-0.078220,-9.557583,-0.081449,-8.809986
14.200000,2.363220,18.909050,-0.078774,-9.630300,-0.082050,-8.871683
14.300000,2.379890,19.055780,-0.079330,-9.705029,-0.082653,-8.935132
14.400000,2.396550,19.205580,-0.079885,-9.781322,-0.083257,-8.999941
14.500000,2.413250,19.347760,-0.080442,-9.853733,-0.083862,-9.061083
14.600000,2.429900,19.500680,-0.080997,-9.931615,-0.084466,-9.127187
14.700000,2.446550,19.650750,-0.081552,-10.008045,-0.085070,-9.191872
14.800000,2.463220,19.801530,-0.082107,-10.084836,-0.085675,-9.256797
14.900000,2.479910,19.948900,-0.082664,-10.159891,-0.086281,-9.320037
15.000000,2.496570,20.092910,-0.083219,-10.233235,-0.086887,-9.381635
15.100000,2.513200,20.248120,-0.083773,-10.312283,-0.087491,-9.448389
15.200000,2.529850,20.391420,-0.084328,-10.385265,-0.088097,-9.509493
15.300000,2.546590,20.539600,-0.084886,-10.460732,-0.088707,-9.572759
15.400000,2.563260,20.690560,-0.085442,-10.537616,-0.089314,-9.637261
15.500000,2.579890,20.837720,-0.085996,-10.612564,-0.089921,-9.699922
15.600000,2.596530,20.991540,-0.086551,-10.690904,-0.090528,-9.765595
15.700000,2.613260,21.137630,-0.087109,-10.765307,-0.091138,-9.827555
15.800000,2.629980,21.291650,-0.087666,-10.843748,-0.091749,-9.893120
15.900000,2.646580,21.434430,-0.088219,-10.916466,-0.092356,-9.953422
16.000000,2.663170,21.594370,-0.088772,-10.997922,-0.092963,-10.021611
16.100000,2.679920,21.739550,-0.089331,-11.071862,-0.093575,-10.082805
16.200000,2.696570,21.894050,-0.089886,-11.150548,-0.094185,-10.148274
16.300000,2.713230,22.046590,-0.090441,-11.228236,-0.094795,-10.212743
16.400000,2.729890,22.196330,-0.090996,-11.304498,-0.095406,-10.275830
16.500000,2.746520,22.346800,-0.091551,-11.381132,-0.096016,-10.339182
16.600000,2.763200,22.493030,-0.092107,-11.455606,-0.096628,-10.400468
16.700000,2.779880,22.649050,-0.092663,-11.535066,-0.097241,-10.466196
16.800000,2.796530,22.800080,-0.093218,-11.611985,-0.097853,-10.529543
16.900000,2.813210,22.954160,-0.093774,-11.690458,-0.098466,-10.594201
17.000000,2.829930,23.107230,-0.094331,-11.768416,-0.099081,-10.658289
17.100000,2.846630,23.262970,-0.094888,-11.847733,-0.099696,-10.723530
17.200000,2.863240,23.420920,-0.095441,-11.928177,-0.100308,-10.789736
17.300000,2.879930,23.558600,-0.095998,-11.998296,-0.100923,-10.846488
17.400000,2.896660,23.720120,-0.096555,-12.080558,-0.101540,-10.914116
17.500000,2.913310,23.862770,-0.097110,-12.153209,-0.102155,-10.973007
17.600000,2.929880,24.016900,-0.097663,-12.231707,-0.102767,-11.037126
17.700000,2.946530,24.170040,-0.098218,-12.309700,-0.103382,-11.100670
17.800000,2.963210,24.318420,-0.098774,-12.385270,-0.103999,-11.161931
17.900000,2.979910,24.475900,-0.099330,-12.465474,-0.104617,-11.227274
18.000000,2.996610,24.628210,-0.099887,-12.543044,-0.105235,-11.290157
18.100000,3.013260,24.780960,-0.100442,-12.620839,-0.105852,-11.353177
18.200000,3.029860,24.934810,-0.100995,-12.699194,-0.106467,-11.416635
18.300000,3.046550,25.092680,-0.101552,-12.779597,-0.107086,-11.481808
18.400000,3.063280,25.241460,-0.102109,-12.855370,-0.107707,-11.542717
18.500000,3.079870,25.396420,-0.102662,-12.934290,-0.108323,-11.606426
18.600000,3.096540,25.551170,-0.103218,-13.013104,-0.108942,-11.669917
18.700000,3.113260,25.708960,-0.103775,-13.093466,-0.109564,-11.734687
18.800000,3.129930,25.855210,-0.104331,-13.167950,-0.110184,-11.794125
18.900000,3.146570,26.012120,-0.104886,-13.247864,-0.110804,-11.858353
19.000000,3.163260,26.166670,-0.105442,-13.326576,-0.111426,-11.921395
19.100000,3.179960,26.320080,-0.105999,-13.404707,-0.112048,-11.983826
19.200000,3.196630,26.472630,-0.106554,-13.482400,-0.112670,-12.045792
19.300000,3.213310,26.632100,-0.107110,-13.563617,-0.113292,-12.110814
19.400000,3.229930,26.784570,-0.107664,-13.641269,-0.113913,-12.172591
19.500000,3.246570,26.942320,-0.108219,-13.721611,-0.114535,-12.236672
19.600000,3.263250,27.099540,-0.108775,-13.801682,-0.115158,-12.300404
19.700000,3.279970,27.257690,-0.109332,-13.882228,-0.115784,-12.364451
19.800000,3.296590,27.408220,-0.109886,-13.958892,-0.116406,-12.425000
19.900000,3.313240,27.570880,-0.110441,-14.041734,-0.117030,-12.490946
20.000000,3.329940,27.725050,-0.110998,-14.120252,-0.117656,-12.552932
20.100000,3.346640,27.879890,-0.111555,-14.199111,-0.118282,-12.615134
20.200000,3.363270,28.035400,-0.112109,-14.278312,-0.118906,-12.677585
20.300000,3.379920,28.197360,-0.112664,-14.360798,-0.119532,-12.742853
20.400000,3.396600,28.354800,-0.113220,-14.440981,-0.120158,-12.805973
20.500000,3.413260,28.507320,-0.113775,-14.518659,-0.120785,-12.866794
20.600000,3.429990,28.672060,-0.114333,-14.602560,-0.121414,-12.933006
20.700000,3.446580,28.829040,-0.114886,-14.682510,-0.122039,-12.995695
20.800000,3.463230,28.988580,-0.115441,-14.763763,-0.122666,-13.059419
20.900000,3.479910,29.150740,-0.115997,-14.846350,-0.123295,-13.124218
21.000000,3.496630,29.304380,-0.116554,-14.924598,-0.123925,-13.185072
21.100000,3.513240,29.460200,-0.117108,-15.003957,-0.124552,-13.246873
21.200000,3.529870,29.618350,-0.117662,-15.084502,-0.125180,-13.309624
21.300000,3.546570,29.782310,-0.118219,-15.168006,-0.125812,-13.374859
21.400000,3.563220,29.938940,-0.118774,-15.247777,-0.126441,-13.436737
21.500000,3.579900,30.090460,-0.119330,-15.324945,-0.127072,-13.496220
21.600000,3.596530,30.260270,-0.119884,-15.411429,-0.127702,-13.563840
21.700000,3.613250,30.408160,-0.120442,-15.486749,-0.128335,-13.621499
21.800000,3.629910,30.572770,-0.120997,-15.570584,-0.128967,-13.686590
