EF50_37_5T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.036680,-0.000000,0.018681,0.000000,0.018681
0.100000,0.007280,0.030190,-0.000243,-0.015376,-0.000243,-0.015372
0.200000,0.027780,0.127710,-0.000926,-0.065042,-0.000926,-0.064982
0.300000,0.046290,0.211840,-0.001543,-0.107889,-0.001544,-0.107723
0.400000,0.063260,0.334050,-0.002109,-0.170130,-0.002111,-0.169772
0.500000,0.080010,0.423280,-0.002667,-0.215575,-0.002671,-0.215000
0.600000,0.096640,0.459840,-0.003221,-0.234195,-0.003227,-0.233440
0.700000,0.113310,0.568680,-0.003777,-0.289626,-0.003784,-0.288532
0.800000,0.129990,0.642420,-0.004333,-0.327182,-0.004342,-0.325764
0.900000,0.146620,0.682340,-0.004887,-0.347513,-0.004899,-0.345814
1.000000,0.163290,0.820760,-0.005443,-0.418010,-0.005458,-0.415734
1.100000,0.179960,0.872830,-0.005999,-0.444529,-0.006017,-0.441862
1.200000,0.196670,0.939430,-0.006556,-0.478448,-0.006577,-0.475311
1.300000,0.213380,1.063940,-0.007113,-0.541860,-0.007138,-0.538006
1.400000,0.230030,1.115720,-0.007668,-0.568232,-0.007697,-0.563875
1.500000,0.246610,1.194280,-0.008220,-0.608242,-0.008254,-0.603242
1.600000,0.263300,1.280860,-0.008777,-0.652337,-0.008815,-0.646611
1.700000,0.280010,1.379650,-0.009334,-0.702650,-0.009377,-0.696092
1.800000,0.296660,1.420930,-0.009889,-0.723674,-0.009938,-0.716518
1.900000,0.313300,1.538960,-0.010443,-0.783786,-0.010498,-0.775601
2.000000,0.329960,1.632190,-0.010999,-0.831268,-0.011060,-0.822125
2.100000,0.346630,1.680000,-0.011554,-0.855617,-0.011622,-0.845731
2.200000,0.363290,1.802530,-0.012110,-0.918021,-0.012184,-0.906904
2.300000,0.379930,1.854710,-0.012664,-0.944596,-0.012745,-0.932633
2.400000,0.396560,1.941820,-0.013219,-0.988961,-0.013307,-0.975888
2.500000,0.413230,2.045180,-0.013774,-1.041602,-0.013870,-1.027254
2.600000,0.429920,2.127540,-0.014331,-1.083547,-0.014434,-1.068019
2.700000,0.446620,2.157880,-0.014887,-1.098999,-0.014999,-1.082638
2.800000,0.463210,2.244410,-0.015440,-1.143069,-0.015561,-1.125419
