EF50_37_5T_A_sample_4
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000020,-0.009270,-0.000001,0.004721,-0.000001,0.004721
0.100000,0.007640,0.025560,-0.000255,-0.013018,-0.000255,-0.013014
0.200000,0.028020,0.033190,-0.000934,-0.016904,-0.000934,-0.016888
0.300000,0.046290,0.068040,-0.001543,-0.034652,-0.001544,-0.034599
0.400000,0.063210,0.060680,-0.002107,-0.030904,-0.002109,-0.030839
0.500000,0.079920,0.070780,-0.002664,-0.036048,-0.002668,-0.035952
0.600000,0.096550,0.097350,-0.003218,-0.049580,-0.003224,-0.049420
0.700000,0.113260,0.122210,-0.003775,-0.062241,-0.003782,-0.062006
0.800000,0.129930,0.133590,-0.004331,-0.068037,-0.004340,-0.067742
0.900000,0.146580,0.195310,-0.004886,-0.099471,-0.004898,-0.098985
1.000000,0.163240,0.217620,-0.005441,-0.110833,-0.005456,-0.110230
1.100000,0.179910,0.253790,-0.005997,-0.129254,-0.006015,-0.128479
1.200000,0.196640,0.270810,-0.006555,-0.137922,-0.006576,-0.137018
1.300000,0.213350,0.364540,-0.007112,-0.185659,-0.007137,-0.184338
1.400000,0.230000,0.333420,-0.007667,-0.169809,-0.007696,-0.168508
1.500000,0.246580,0.399460,-0.008219,-0.203443,-0.008253,-0.201771
1.600000,0.263250,0.441680,-0.008775,-0.224946,-0.008814,-0.222972
1.700000,0.279960,0.478920,-0.009332,-0.243912,-0.009376,-0.241636
1.800000,0.296660,0.550700,-0.009889,-0.280469,-0.009938,-0.277696
1.900000,0.313300,0.602770,-0.010443,-0.306988,-0.010498,-0.303782
2.000000,0.329950,0.674320,-0.010998,-0.343428,-0.011059,-0.339651
2.100000,0.346630,0.738410,-0.011554,-0.376069,-0.011622,-0.371724
2.200000,0.363290,0.805990,-0.012110,-0.410487,-0.012184,-0.405516
2.300000,0.379930,0.893610,-0.012664,-0.455112,-0.012745,-0.449348
2.400000,0.396540,0.967550,-0.013218,-0.492769,-0.013306,-0.486256
2.500000,0.413220,1.037870,-0.013774,-0.528583,-0.013870,-0.521302
2.600000,0.429920,1.142350,-0.014331,-0.581794,-0.014434,-0.573457
2.700000,0.446630,1.165570,-0.014888,-0.593620,-0.015000,-0.584782
2.800000,0.463220,1.245780,-0.015441,-0.634471,-0.015561,-0.624674
2.900000,0.479880,1.296420,-0.015996,-0.660261,-0.016125,-0.649700
3.000000,0.496590,1.397200,-0.016553,-0.711588,-0.016692,-0.699809
3.100000,0.513270,1.448220,-0.017109,-0.737572,-0.017257,-0.724953
3.200000,0.529890,1.570870,-0.017663,-0.800038,-0.017821,-0.785906
3.300000,0.546570,1.620010,-0.018219,-0.825064,-0.018387,-0.810032
3.400000,0.563270,1.683220,-0.018776,-0.857257,-0.018954,-0.841161
3.500000,0.579930,1.783580,-0.019331,-0.908370,-0.019520,-0.890810
3.600000,0.596600,1.845360,-0.019887,-0.939834,-0.020087,-0.921144
