EF50_37_5T_A_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.018020,-0.000000,0.009178,0.000000,0.009178
0.100000,0.007420,0.001830,-0.000247,-0.000932,-0.000247,-0.000932
0.200000,0.027890,0.040260,-0.000930,-0.020504,-0.000930,-0.020485
0.300000,0.046290,0.048280,-0.001543,-0.024589,-0.001544,-0.024551
0.400000,0.063230,0.090800,-0.002108,-0.046244,-0.002110,-0.046147
0.500000,0.079970,0.103940,-0.002666,-0.052936,-0.002669,-0.052795
0.600000,0.096590,0.159460,-0.003220,-0.081212,-0.003225,-0.080951
0.700000,0.113280,0.192170,-0.003776,-0.097871,-0.003783,-0.097502
0.800000,0.129950,0.193740,-0.004332,-0.098671,-0.004341,-0.098244
0.900000,0.146590,0.214450,-0.004886,-0.109218,-0.004898,-0.108685
1.000000,0.163270,0.296200,-0.005442,-0.150853,-0.005457,-0.150032
1.100000,0.179960,0.337840,-0.005999,-0.172060,-0.006017,-0.171028
1.200000,0.196670,0.394630,-0.006556,-0.200983,-0.006577,-0.199666
1.300000,0.213370,0.444010,-0.007112,-0.226132,-0.007138,-0.224524
1.400000,0.230010,0.493010,-0.007667,-0.251088,-0.007697,-0.249163
1.500000,0.246590,0.567840,-0.008220,-0.289199,-0.008254,-0.286821
1.600000,0.263270,0.628020,-0.008776,-0.319848,-0.008814,-0.317041
1.700000,0.279980,0.717010,-0.009333,-0.365170,-0.009376,-0.361762
1.800000,0.296660,0.782660,-0.009889,-0.398605,-0.009938,-0.394664
1.900000,0.313310,0.833240,-0.010444,-0.424366,-0.010499,-0.419934
2.000000,0.329960,0.937860,-0.010999,-0.477648,-0.011060,-0.472395
2.100000,0.346620,0.991390,-0.011554,-0.504911,-0.011621,-0.499077
2.200000,0.363280,1.089180,-0.012109,-0.554715,-0.012183,-0.547998
2.300000,0.379930,1.178910,-0.012664,-0.600414,-0.012745,-0.592810
2.400000,0.396540,1.208520,-0.013218,-0.615494,-0.013306,-0.607359
2.500000,0.413230,1.284180,-0.013774,-0.654028,-0.013870,-0.645019
2.600000,0.429930,1.354280,-0.014331,-0.689729,-0.014435,-0.679845
2.700000,0.446610,1.455880,-0.014887,-0.741474,-0.014999,-0.730435
2.800000,0.463210,1.523430,-0.015440,-0.775877,-0.015561,-0.763897
2.900000,0.479880,1.589510,-0.015996,-0.809531,-0.016125,-0.796582
3.000000,0.496610,1.682450,-0.016554,-0.856865,-0.016692,-0.842680
3.100000,0.513290,1.728040,-0.017110,-0.880084,-0.017258,-0.865026
3.200000,0.529900,1.818670,-0.017663,-0.926241,-0.017821,-0.909881
3.300000,0.546580,1.920360,-0.018219,-0.978031,-0.018387,-0.960212
3.400000,0.563270,2.030720,-0.018776,-1.034237,-0.018954,-1.014819
3.500000,0.579930,2.030370,-0.019331,-1.034059,-0.019520,-1.014070
3.600000,0.596600,2.135000,-0.019887,-1.087347,-0.020087,-1.065723
3.700000,0.613230,2.226590,-0.020441,-1.133993,-0.020653,-1.110813
3.800000,0.629920,2.297180,-0.020997,-1.169944,-0.021221,-1.145378
3.900000,0.646580,2.365800,-0.021553,-1.204892,-0.021788,-1.178923
4.000000,0.663300,2.489870,-0.022110,-1.268080,-0.022358,-1.240043
4.100000,0.679910,2.521570,-0.022664,-1.284225,-0.022924,-1.255120
4.200000,0.696550,2.588130,-0.023218,-1.318124,-0.023492,-1.287519
4.300000,0.713230,2.718780,-0.023774,-1.384663,-0.024062,-1.351744
4.400000,0.729900,2.787850,-0.024330,-1.419840,-0.024631,-1.385296
4.500000,0.746570,2.867260,-0.024886,-1.460284,-0.025201,-1.423943
4.600000,0.763190,2.948870,-0.025440,-1.501847,-0.025769,-1.463641
4.700000,0.779940,3.030870,-0.025998,-1.543609,-0.026342,-1.503479
4.800000,0.796630,3.097480,-0.026554,-1.577534,-0.026913,-1.535643
4.900000,0.813250,3.191190,-0.027108,-1.625260,-0.027483,-1.581202
5.000000,0.829910,3.254550,-0.027664,-1.657529,-0.028054,-1.611675
5.100000,0.846580,3.379970,-0.028219,-1.721405,-0.028625,-1.672828
5.200000,0.863250,3.431750,-0.028775,-1.747776,-0.029197,-1.697484
5.300000,0.879950,3.492800,-0.029332,-1.778868,-0.029770,-1.726691
5.400000,0.896600,3.594610,-0.029887,-1.830720,-0.030342,-1.776006
5.500000,0.913260,3.691620,-0.030442,-1.880127,-0.030915,-1.822892
5.600000,0.929970,3.787960,-0.030999,-1.929192,-0.031490,-1.869389
5.700000,0.946630,3.891910,-0.031554,-1.982133,-0.032063,-1.919589
5.800000,0.963240,3.956440,-0.032108,-2.014998,-0.032635,-1.950301
5.900000,0.979870,4.036510,-0.032662,-2.055778,-0.033208,-1.988631
6.000000,0.996590,4.139260,-0.033220,-2.108108,-0.033784,-2.038077
6.100000,1.013270,4.202490,-0.033776,-2.140311,-0.034359,-2.068020
6.200000,1.029900,4.288390,-0.034330,-2.184059,-0.034933,-2.109080
6.300000,1.046550,4.375260,-0.034885,-2.228302,-0.035508,-2.150567
6.400000,1.063200,4.494260,-0.035440,-2.288908,-0.036083,-2.207789
6.500000,1.079910,4.521870,-0.035997,-2.302969,-0.036661,-2.220069
6.600000,1.096600,4.664780,-0.036553,-2.375753,-0.037238,-2.288911
6.700000,1.113250,4.700400,-0.037108,-2.393894,-0.037814,-2.305061
6.800000,1.129900,4.801160,-0.037663,-2.445211,-0.038391,-2.353116
6.900000,1.146590,4.921970,-0.038220,-2.506739,-0.038969,-2.410932
7.000000,1.163300,5.008100,-0.038777,-2.550604,-0.039549,-2.451700
7.100000,1.179980,5.045440,-0.039333,-2.569621,-0.040127,-2.468551
7.200000,1.196600,5.165770,-0.039887,-2.630905,-0.040704,-2.525967
7.300000,1.213290,5.223110,-0.040443,-2.660108,-0.041284,-2.552525
7.400000,1.229980,5.376120,-0.040999,-2.738035,-0.041864,-2.625778
7.500000,1.246600,5.432290,-0.041553,-2.766643,-0.042441,-2.651679
7.600000,1.263230,5.492360,-0.042108,-2.797236,-0.043020,-2.679451
7.700000,1.279910,5.599630,-0.042664,-2.851868,-0.043601,-2.730197
7.800000,1.296550,5.661830,-0.043218,-2.883546,-0.044180,-2.758924
7.900000,1.313230,5.789670,-0.043774,-2.948655,-0.044761,-2.819579
8.000000,1.329880,5.850480,-0.044329,-2.979625,-0.045342,-2.847540
8.100000,1.346540,5.926470,-0.044885,-3.018326,-0.045923,-2.882850
8.200000,1.363260,6.027610,-0.045442,-3.069837,-0.046507,-2.930337
8.300000,1.379990,6.100430,-0.046000,-3.106923,-0.047091,-2.964006
8.400000,1.396580,6.165080,-0.046553,-3.139849,-0.047671,-2.993681
8.500000,1.413190,6.275300,-0.047106,-3.195984,-0.048252,-3.045433
8.600000,1.429900,6.357260,-0.047663,-3.237726,-0.048837,-3.083405
8.700000,1.446640,6.472230,-0.048221,-3.296280,-0.049423,-3.137329
8.800000,1.463270,6.556580,-0.048776,-3.339239,-0.050005,-3.176365
8.900000,1.479910,6.648930,-0.049330,-3.386272,-0.050589,-3.219226
9.000000,1.496590,6.717520,-0.049886,-3.421205,-0.051174,-3.250533
9.100000,1.513240,6.786780,-0.050441,-3.456479,-0.051758,-3.282129
9.200000,1.529950,6.889280,-0.050998,-3.508681,-0.052345,-3.329745
9.300000,1.546580,6.975590,-0.051553,-3.552639,-0.052929,-3.369491
9.400000,1.563210,7.038470,-0.052107,-3.584663,-0.053514,-3.397877
9.500000,1.579900,7.151680,-0.052663,-3.642321,-0.054101,-3.450504
9.600000,1.596600,7.247470,-0.053220,-3.691106,-0.054689,-3.494665
9.700000,1.613260,7.332100,-0.053775,-3.734208,-0.055275,-3.533400
