EF50_37_5T_B_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.023100,-0.000000,0.011765,0.000000,0.011765
0.100000,0.006310,0.024620,-0.000210,-0.012539,-0.000210,-0.012536
0.200000,0.026790,0.120390,-0.000893,-0.061314,-0.000893,-0.061259
0.300000,0.046110,0.199930,-0.001537,-0.101824,-0.001538,-0.101667
0.400000,0.063260,0.300820,-0.002109,-0.153206,-0.002111,-0.152883
0.500000,0.080050,0.389190,-0.002668,-0.198213,-0.002672,-0.197684
0.600000,0.096660,0.484070,-0.003222,-0.246535,-0.003227,-0.245740
0.700000,0.113330,0.569040,-0.003778,-0.289810,-0.003785,-0.288715
0.800000,0.130020,0.658260,-0.004334,-0.335249,-0.004343,-0.333796
0.900000,0.146630,0.714830,-0.004888,-0.364060,-0.004900,-0.362281
1.000000,0.163300,0.786910,-0.005443,-0.400770,-0.005458,-0.398588
1.100000,0.180000,0.847830,-0.006000,-0.431796,-0.006018,-0.429205
1.200000,0.196710,0.950190,-0.006557,-0.483928,-0.006579,-0.480755
1.300000,0.213390,1.034760,-0.007113,-0.526999,-0.007138,-0.523250
1.400000,0.230030,1.098990,-0.007668,-0.559711,-0.007697,-0.555419
1.500000,0.246610,1.158660,-0.008220,-0.590101,-0.008254,-0.585250
1.600000,0.263300,1.255460,-0.008777,-0.639401,-0.008815,-0.633789
1.700000,0.280000,1.339730,-0.009333,-0.682319,-0.009377,-0.675951
1.800000,0.296660,1.445010,-0.009889,-0.735938,-0.009938,-0.728660
1.900000,0.313300,1.513000,-0.010443,-0.770565,-0.010498,-0.762517
2.000000,0.329960,1.598250,-0.010999,-0.813982,-0.011060,-0.805029
2.100000,0.346640,1.669970,-0.011555,-0.850509,-0.011622,-0.840681
2.200000,0.363300,1.714050,-0.012110,-0.872958,-0.012184,-0.862387
2.300000,0.379950,1.795060,-0.012665,-0.914217,-0.012746,-0.902638
2.400000,0.396570,1.896470,-0.013219,-0.965864,-0.013307,-0.953096
2.500000,0.413230,1.924990,-0.013774,-0.980389,-0.013870,-0.966885
2.600000,0.429930,2.085820,-0.014331,-1.062299,-0.014435,-1.047076
2.700000,0.446630,2.136180,-0.014888,-1.087948,-0.015000,-1.071751
2.800000,0.463220,2.214370,-0.015441,-1.127769,-0.015561,-1.110356
2.900000,0.479880,2.287940,-0.015996,-1.165238,-0.016125,-1.146599
3.000000,0.496620,2.298020,-0.016554,-1.170372,-0.016693,-1.150998
3.100000,0.513300,2.340400,-0.017110,-1.191956,-0.017258,-1.171562
3.200000,0.529920,2.437160,-0.017664,-1.241235,-0.017822,-1.219310
3.300000,0.546600,2.489440,-0.018220,-1.267861,-0.018388,-1.244761
3.400000,0.563310,2.584040,-0.018777,-1.316041,-0.018956,-1.291329
3.500000,0.579970,2.654710,-0.019332,-1.352033,-0.019522,-1.325895
3.600000,0.596640,2.727450,-0.019888,-1.389079,-0.020088,-1.361453
3.700000,0.613260,2.809630,-0.020442,-1.430933,-0.020654,-1.401682
3.800000,0.629970,2.868460,-0.020999,-1.460895,-0.021223,-1.430217
3.900000,0.646640,2.952190,-0.021555,-1.503538,-0.021790,-1.471130
4.000000,0.663340,3.054430,-0.022111,-1.555608,-0.022359,-1.521212
4.100000,0.679920,3.134810,-0.022664,-1.596546,-0.022925,-1.560362
4.200000,0.696560,3.188560,-0.023219,-1.623920,-0.023492,-1.586215
4.300000,0.713240,3.267590,-0.023775,-1.664170,-0.024062,-1.624605
4.400000,0.729900,3.355430,-0.024330,-1.708906,-0.024631,-1.667329
4.500000,0.746560,3.403430,-0.024885,-1.733353,-0.025200,-1.690218
4.600000,0.763170,3.509620,-0.025439,-1.787435,-0.025768,-1.741964
4.700000,0.779940,3.583680,-0.025998,-1.825153,-0.026342,-1.777703
4.800000,0.796630,3.693410,-0.026554,-1.881038,-0.026913,-1.831089
4.900000,0.813260,3.751500,-0.027109,-1.910623,-0.027483,-1.858829
5.000000,0.829920,3.813240,-0.027664,-1.942067,-0.028054,-1.888342
5.100000,0.846580,3.908030,-0.028219,-1.990343,-0.028625,-1.934177
5.200000,0.863250,3.983410,-0.028775,-2.028734,-0.029197,-1.970357
5.300000,0.879930,4.030730,-0.029331,-2.052834,-0.029770,-1.992622
5.400000,0.896610,4.068660,-0.029887,-2.072152,-0.030343,-2.010221
5.500000,0.913260,4.112880,-0.030442,-2.094673,-0.030915,-2.030907
5.600000,0.929980,4.235880,-0.030999,-2.157316,-0.031490,-2.090441
5.700000,0.946620,4.294440,-0.031554,-2.187140,-0.032063,-2.118127
5.800000,0.963230,4.342740,-0.032108,-2.211739,-0.032634,-2.140726
5.900000,0.979860,4.429330,-0.032662,-2.255839,-0.033207,-2.182159
6.000000,0.996570,4.534430,-0.033219,-2.309366,-0.033783,-2.232651
6.100000,1.013250,4.587180,-0.033775,-2.336232,-0.034359,-2.257325
6.200000,1.029890,4.690340,-0.034330,-2.388771,-0.034933,-2.306765
6.300000,1.046540,4.731790,-0.034885,-2.409881,-0.035508,-2.325813
6.400000,1.063200,4.838930,-0.035440,-2.464447,-0.036083,-2.377107
6.500000,1.079930,4.888540,-0.035998,-2.489713,-0.036662,-2.400089
6.600000,1.096630,4.982600,-0.036554,-2.537617,-0.037239,-2.444856
6.700000,1.113260,5.060470,-0.037109,-2.577276,-0.037815,-2.481637
6.800000,1.129910,5.129030,-0.037664,-2.612194,-0.038391,-2.513809
6.900000,1.146610,5.236770,-0.038220,-2.667065,-0.038970,-2.565129
7.000000,1.163310,5.330360,-0.038777,-2.714730,-0.039549,-2.609461
7.100000,1.179970,5.428510,-0.039332,-2.764717,-0.040127,-2.655975
7.200000,1.196580,5.494070,-0.039886,-2.798107,-0.040703,-2.686502
7.300000,1.213280,5.581350,-0.040443,-2.842558,-0.041283,-2.727598
7.400000,1.229970,5.605810,-0.040999,-2.855016,-0.041863,-2.737963
7.500000,1.246610,5.721270,-0.041554,-2.913819,-0.042442,-2.792739
