EF50_37_5T_B_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.012140,-0.000000,-0.006183,0.000000,-0.006183
0.100000,0.007600,0.061070,-0.000253,-0.031103,-0.000253,-0.031095
0.200000,0.028180,0.145180,-0.000939,-0.073940,-0.000940,-0.073870
0.300000,0.046290,0.249510,-0.001543,-0.127074,-0.001544,-0.126878
0.400000,0.063040,0.327890,-0.002101,-0.166993,-0.002104,-0.166642
0.500000,0.080030,0.383160,-0.002668,-0.195142,-0.002671,-0.194621
0.600000,0.096650,0.522210,-0.003222,-0.265959,-0.003227,-0.265103
0.700000,0.113330,0.567170,-0.003778,-0.288857,-0.003785,-0.287766
0.800000,0.130000,0.628650,-0.004333,-0.320169,-0.004343,-0.318781
0.900000,0.146620,0.734900,-0.004887,-0.374281,-0.004899,-0.372452
1.000000,0.163290,0.835350,-0.005443,-0.425440,-0.005458,-0.423125
1.100000,0.179990,0.864990,-0.006000,-0.440536,-0.006018,-0.437893
1.200000,0.196700,0.991810,-0.006557,-0.505125,-0.006578,-0.501813
1.300000,0.213390,1.068390,-0.007113,-0.544127,-0.007138,-0.540256
1.400000,0.230030,1.177240,-0.007668,-0.599563,-0.007697,-0.594966
1.500000,0.246630,1.205500,-0.008221,-0.613956,-0.008255,-0.608909
1.600000,0.263310,1.271010,-0.008777,-0.647320,-0.008816,-0.641639
1.700000,0.280000,1.410940,-0.009333,-0.718586,-0.009377,-0.711879
1.800000,0.296660,1.484280,-0.009889,-0.755938,-0.009938,-0.748462
1.900000,0.313300,1.546300,-0.010443,-0.787524,-0.010498,-0.779300
2.000000,0.329940,1.591410,-0.010998,-0.810498,-0.011059,-0.801585
2.100000,0.346630,1.697580,-0.011554,-0.864570,-0.011622,-0.854581
2.200000,0.363290,1.799400,-0.012110,-0.916427,-0.012184,-0.905329
2.300000,0.379940,1.883150,-0.012665,-0.959080,-0.012746,-0.946934
2.400000,0.396540,1.973020,-0.013218,-1.004851,-0.013306,-0.991569
2.500000,0.413210,2.009480,-0.013774,-1.023420,-0.013869,-1.009324
2.600000,0.429910,2.091400,-0.014330,-1.065141,-0.014434,-1.049877
2.700000,0.446620,2.208100,-0.014887,-1.124576,-0.014999,-1.107834
2.800000,0.463220,2.303900,-0.015441,-1.173367,-0.015561,-1.155249
2.900000,0.479910,2.370120,-0.015997,-1.207092,-0.016126,-1.187782
3.000000,0.496640,2.423990,-0.016555,-1.234528,-0.016693,-1.214091
3.100000,0.513320,2.530490,-0.017111,-1.288768,-0.017259,-1.266716
3.200000,0.529930,2.607620,-0.017664,-1.328050,-0.017822,-1.304591
3.300000,0.546600,2.729610,-0.018220,-1.390179,-0.018388,-1.364850
3.400000,0.563310,2.769390,-0.018777,-1.410439,-0.018956,-1.383955
3.500000,0.579970,2.893950,-0.019332,-1.473877,-0.019522,-1.445383
3.600000,0.596620,2.925660,-0.019887,-1.490026,-0.020088,-1.460394
3.700000,0.613250,3.015640,-0.020442,-1.535853,-0.020653,-1.504457
3.800000,0.629950,3.100240,-0.020998,-1.578939,-0.021222,-1.545784
3.900000,0.646610,3.160530,-0.021554,-1.609645,-0.021789,-1.574951
4.000000,0.663320,3.296390,-0.022111,-1.678838,-0.022359,-1.641717
4.100000,0.679910,3.353200,-0.022664,-1.707771,-0.022924,-1.669066
4.200000,0.696550,3.408490,-0.023218,-1.735930,-0.023492,-1.695624
4.300000,0.713240,3.499700,-0.023775,-1.782383,-0.024062,-1.740007
4.400000,0.729900,3.616030,-0.024330,-1.841629,-0.024631,-1.796822
4.500000,0.746580,3.686350,-0.024886,-1.877443,-0.025201,-1.830721
4.600000,0.763180,3.767730,-0.025439,-1.918889,-0.025769,-1.870074
4.700000,0.779940,3.883600,-0.025998,-1.977901,-0.026342,-1.926480
4.800000,0.796630,3.931040,-0.026554,-2.002062,-0.026913,-1.948899
4.900000,0.813240,4.015520,-0.027108,-2.045088,-0.027482,-1.989649
5.000000,0.829900,4.150140,-0.027663,-2.113649,-0.028053,-2.055178
5.100000,0.846560,4.202230,-0.028219,-2.140178,-0.028624,-2.079785
5.200000,0.863240,4.267540,-0.028775,-2.173440,-0.029197,-2.110900
5.300000,0.879930,4.350930,-0.029331,-2.215910,-0.029770,-2.150916
5.400000,0.896610,4.448150,-0.029887,-2.265424,-0.030343,-2.197717
5.500000,0.913250,4.523690,-0.030442,-2.303896,-0.030915,-2.233762
