EF50_50T_A_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.056900,-0.000000,-0.028979,0.000000,-0.028979
0.100000,0.007370,0.054020,-0.000246,-0.027512,-0.000246,-0.027505
0.200000,0.027820,0.124880,-0.000927,-0.063601,-0.000928,-0.063542
0.300000,0.046260,0.200100,-0.001542,-0.101910,-0.001543,-0.101753
0.400000,0.063270,0.225630,-0.002109,-0.114912,-0.002111,-0.114670
0.500000,0.080010,0.293110,-0.002667,-0.149280,-0.002671,-0.148882
0.600000,0.096670,0.408190,-0.003222,-0.207889,-0.003228,-0.207220
0.700000,0.113310,0.424900,-0.003777,-0.216400,-0.003784,-0.215582
0.800000,0.130020,0.519960,-0.004334,-0.264813,-0.004343,-0.263666
0.900000,0.146680,0.536730,-0.004889,-0.273354,-0.004901,-0.272018
1.000000,0.163350,0.590730,-0.005445,-0.300856,-0.005460,-0.299218
1.100000,0.179930,0.678250,-0.005998,-0.345430,-0.006016,-0.343358
1.200000,0.196600,0.727220,-0.006553,-0.370370,-0.006575,-0.367943
1.300000,0.213320,0.767530,-0.007111,-0.390900,-0.007136,-0.388120
1.400000,0.229960,0.855390,-0.007665,-0.435647,-0.007695,-0.432307
1.500000,0.246590,0.908450,-0.008220,-0.462670,-0.008254,-0.458867
1.600000,0.263310,0.972110,-0.008777,-0.495092,-0.008816,-0.490746
1.700000,0.280010,1.031300,-0.009334,-0.525237,-0.009377,-0.520334
1.800000,0.296680,1.107780,-0.009889,-0.564188,-0.009939,-0.558608
1.900000,0.313280,1.158020,-0.010443,-0.589775,-0.010498,-0.583616
2.000000,0.329890,1.225270,-0.010996,-0.624025,-0.011057,-0.617163
2.100000,0.346560,1.274030,-0.011552,-0.648858,-0.011619,-0.641363
2.200000,0.363300,1.354480,-0.012110,-0.689831,-0.012184,-0.681477
2.300000,0.380000,1.407830,-0.012667,-0.717002,-0.012748,-0.707920
2.400000,0.396630,1.444650,-0.013221,-0.735754,-0.013309,-0.726027
2.500000,0.413250,1.551540,-0.013775,-0.790193,-0.013871,-0.779308
2.600000,0.429950,1.612330,-0.014332,-0.821153,-0.014435,-0.809384
2.700000,0.446620,1.693050,-0.014887,-0.862263,-0.014999,-0.849426
2.800000,0.463270,1.764760,-0.015442,-0.898785,-0.015563,-0.884906
2.900000,0.479910,1.798590,-0.015997,-0.916014,-0.016126,-0.901361
3.000000,0.496580,1.869040,-0.016553,-0.951894,-0.016691,-0.936138
3.100000,0.513250,1.919800,-0.017108,-0.977746,-0.017256,-0.961019
3.200000,0.529920,1.980370,-0.017664,-1.008594,-0.017822,-0.990778
3.300000,0.546560,2.044680,-0.018219,-1.041347,-0.018387,-1.022375
3.400000,0.563210,2.120340,-0.018774,-1.079880,-0.018952,-1.059607
3.500000,0.579930,2.199210,-0.019331,-1.120048,-0.019520,-1.098397
3.600000,0.596620,2.247610,-0.019887,-1.144698,-0.020088,-1.121933
3.700000,0.613230,2.310740,-0.020441,-1.176850,-0.020653,-1.152794
3.800000,0.629900,2.411560,-0.020997,-1.228197,-0.021220,-1.202409
