EF50_50T_B_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.016430,-0.000000,-0.008368,0.000000,-0.008368
0.100000,0.006370,0.003130,-0.000212,-0.001594,-0.000212,-0.001594
0.200000,0.026840,0.077810,-0.000895,-0.039628,-0.000895,-0.039593
0.300000,0.046130,0.166170,-0.001538,-0.084630,-0.001539,-0.084500
0.400000,0.063290,0.260570,-0.002110,-0.132707,-0.002112,-0.132427
0.500000,0.079990,0.309650,-0.002666,-0.157703,-0.002670,-0.157283
0.600000,0.096690,0.351110,-0.003223,-0.178819,-0.003228,-0.178243
0.700000,0.113360,0.453170,-0.003779,-0.230798,-0.003786,-0.229925
0.800000,0.130020,0.493760,-0.004334,-0.251470,-0.004343,-0.250380
0.900000,0.146720,0.564860,-0.004891,-0.287681,-0.004903,-0.286274
1.000000,0.163300,0.637810,-0.005443,-0.324834,-0.005458,-0.323066
1.100000,0.180010,0.683760,-0.006000,-0.348236,-0.006018,-0.346147
1.200000,0.196720,0.760590,-0.006557,-0.387365,-0.006579,-0.384825
1.300000,0.213410,0.830630,-0.007114,-0.423036,-0.007139,-0.420027
1.400000,0.230000,0.910330,-0.007667,-0.463627,-0.007696,-0.460073
1.500000,0.246710,0.971230,-0.008224,-0.494643,-0.008258,-0.490576
1.600000,0.263360,1.024740,-0.008779,-0.521896,-0.008817,-0.517314
1.700000,0.279990,1.077730,-0.009333,-0.548883,-0.009377,-0.543761
1.800000,0.296600,1.129370,-0.009887,-0.575183,-0.009936,-0.569497
1.900000,0.313270,1.226870,-0.010442,-0.624840,-0.010497,-0.618315
2.000000,0.329970,1.277020,-0.010999,-0.650381,-0.011060,-0.643227
2.100000,0.346670,1.360980,-0.011556,-0.693141,-0.011623,-0.685132
2.200000,0.363320,1.450460,-0.012111,-0.738713,-0.012185,-0.729767
2.300000,0.379950,1.493620,-0.012665,-0.760694,-0.012746,-0.751060
2.400000,0.396570,1.555930,-0.013219,-0.792429,-0.013307,-0.781954
2.500000,0.413290,1.657400,-0.013776,-0.844107,-0.013872,-0.832478
2.600000,0.429990,1.665730,-0.014333,-0.848349,-0.014437,-0.836190
2.700000,0.446580,1.763390,-0.014886,-0.898087,-0.014998,-0.884718
2.800000,0.463220,1.832070,-0.015441,-0.933066,-0.015561,-0.918658
2.900000,0.479920,1.886450,-0.015997,-0.960761,-0.016127,-0.945391
3.000000,0.496590,1.935850,-0.016553,-0.985920,-0.016692,-0.969600
3.100000,0.513250,2.022210,-0.017108,-1.029903,-0.017256,-1.012283
3.200000,0.529910,2.103310,-0.017664,-1.071207,-0.017822,-1.052286
3.300000,0.546600,2.154720,-0.018220,-1.097390,-0.018388,-1.077395
3.400000,0.563280,2.205930,-0.018776,-1.123471,-0.018955,-1.102377
3.500000,0.579960,2.275440,-0.019332,-1.158872,-0.019521,-1.136469
3.600000,0.596590,2.373550,-0.019886,-1.208839,-0.020087,-1.184800
3.700000,0.613260,2.407760,-0.020442,-1.226262,-0.020654,-1.201195
3.800000,0.629920,2.454450,-0.020997,-1.250041,-0.021221,-1.223794
3.900000,0.646620,2.570360,-0.021554,-1.309074,-0.021790,-1.280858
4.000000,0.663230,2.620740,-0.022108,-1.334732,-0.022356,-1.305224
4.100000,0.679890,2.676030,-0.022663,-1.362891,-0.022924,-1.332004
4.200000,0.696620,2.770340,-0.023221,-1.410923,-0.023495,-1.378160
4.300000,0.713270,2.840510,-0.023776,-1.446660,-0.024063,-1.412265
4.400000,0.729940,2.925270,-0.024331,-1.489828,-0.024632,-1.453578
4.500000,0.746520,2.940230,-0.024884,-1.497447,-0.025199,-1.460184
4.600000,0.763230,3.014960,-0.025441,-1.535507,-0.025770,-1.496442
4.700000,0.779910,3.089710,-0.025997,-1.573576,-0.026341,-1.532668
4.800000,0.796660,3.148770,-0.026555,-1.603655,-0.026914,-1.561070
4.900000,0.813220,3.258150,-0.027107,-1.659362,-0.027482,-1.614381
5.000000,0.829840,3.299800,-0.027661,-1.680574,-0.028051,-1.634087
5.100000,0.846600,3.369990,-0.028220,-1.716322,-0.028626,-1.667887
5.200000,0.863270,3.442670,-0.028776,-1.753337,-0.029198,-1.702884
5.300000,0.879890,3.501970,-0.029330,-1.783539,-0.029768,-1.731228
5.400000,0.896560,3.556140,-0.029885,-1.811127,-0.030341,-1.757001
5.500000,0.913270,3.633360,-0.030442,-1.850455,-0.030915,-1.794123
5.600000,0.929970,3.687140,-0.030999,-1.877845,-0.031490,-1.819634
5.700000,0.946650,3.793930,-0.031555,-1.932233,-0.032064,-1.871261
5.800000,0.963250,3.858050,-0.032108,-1.964889,-0.032635,-1.901799
5.900000,0.979950,3.937190,-0.032665,-2.005194,-0.033210,-1.939695
6.000000,0.996610,3.989920,-0.033220,-2.032050,-0.033785,-1.964544
6.100000,1.013300,4.085530,-0.033777,-2.080743,-0.034360,-2.010463
6.200000,1.029920,4.135220,-0.034331,-2.106050,-0.034934,-2.033748
6.300000,1.046560,4.141190,-0.034885,-2.109091,-0.035508,-2.035514
6.400000,1.063250,4.268980,-0.035442,-2.174174,-0.036085,-2.097117
