EF30_12_5T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.043080,-0.000000,-0.021940,0.000000,-0.021940
0.100000,0.007470,0.072770,-0.000249,-0.037061,-0.000249,-0.037052
0.200000,0.027850,0.146080,-0.000928,-0.074398,-0.000929,-0.074329
0.300000,0.046330,0.249450,-0.001544,-0.127044,-0.001546,-0.126848
0.400000,0.063310,0.300330,-0.002110,-0.152957,-0.002113,-0.152634
0.500000,0.080000,0.382850,-0.002667,-0.194984,-0.002670,-0.194464
0.600000,0.096660,0.433380,-0.003222,-0.220719,-0.003227,-0.220007
0.700000,0.113300,0.525780,-0.003777,-0.267778,-0.003784,-0.266766
0.800000,0.130000,0.612720,-0.004333,-0.312056,-0.004343,-0.310703
0.900000,0.146620,0.673170,-0.004887,-0.342843,-0.004899,-0.341167
1.000000,0.163300,0.813190,-0.005443,-0.414154,-0.005458,-0.411900
1.100000,0.180020,0.874860,-0.006001,-0.445563,-0.006019,-0.442889
1.200000,0.196690,0.918820,-0.006556,-0.467951,-0.006578,-0.464883
1.300000,0.213340,1.003310,-0.007111,-0.510982,-0.007137,-0.507348
1.400000,0.229920,1.095130,-0.007664,-0.557745,-0.007694,-0.553471
1.500000,0.246660,1.133110,-0.008222,-0.577088,-0.008256,-0.572343
1.600000,0.263350,1.221810,-0.008778,-0.622263,-0.008817,-0.616800
1.700000,0.279970,1.277020,-0.009332,-0.650381,-0.009376,-0.644311
1.800000,0.296610,1.410960,-0.009887,-0.718596,-0.009936,-0.711491
1.900000,0.313280,1.459760,-0.010443,-0.743450,-0.010498,-0.735686
2.000000,0.329930,1.538530,-0.010998,-0.783567,-0.011059,-0.774949
2.100000,0.346620,1.624650,-0.011554,-0.827427,-0.011621,-0.817867
2.200000,0.363270,1.694600,-0.012109,-0.863053,-0.012183,-0.852602
2.300000,0.379860,1.757970,-0.012662,-0.895327,-0.012743,-0.883990
2.400000,0.396570,1.855080,-0.013219,-0.944784,-0.013307,-0.932295
2.500000,0.413290,1.927100,-0.013776,-0.981464,-0.013872,-0.967943
2.600000,0.430000,2.047720,-0.014333,-1.042895,-0.014437,-1.027947
2.700000,0.446560,2.078830,-0.014885,-1.058739,-0.014997,-1.042980
2.800000,0.463290,2.168730,-0.015443,-1.104525,-0.015563,-1.087468
2.900000,0.479950,2.245680,-0.015998,-1.143715,-0.016128,-1.125418
3.000000,0.496630,2.297130,-0.016554,-1.169919,-0.016693,-1.150551
3.100000,0.513230,2.395900,-0.017108,-1.220222,-0.017256,-1.199347
3.200000,0.529920,2.477560,-0.017664,-1.261811,-0.017822,-1.239522
3.300000,0.546590,2.569400,-0.018220,-1.308585,-0.018388,-1.284743
3.400000,0.563260,2.651200,-0.018775,-1.350245,-0.018954,-1.324894
3.500000,0.579960,2.748740,-0.019332,-1.399922,-0.019521,-1.372858
3.600000,0.596530,2.787390,-0.019884,-1.419606,-0.020085,-1.391378
3.700000,0.613220,2.849910,-0.020441,-1.451447,-0.020652,-1.421779
3.800000,0.629940,2.912330,-0.020998,-1.483237,-0.021222,-1.452092
3.900000,0.646650,3.061300,-0.021555,-1.559107,-0.021791,-1.525501
4.000000,0.663230,3.117750,-0.022108,-1.587857,-0.022356,-1.552753
4.100000,0.679910,3.203560,-0.022664,-1.631560,-0.022924,-1.594583
4.200000,0.696600,3.289040,-0.023220,-1.675094,-0.023494,-1.636199
4.300000,0.713270,3.372370,-0.023776,-1.717534,-0.024063,-1.676698
4.400000,0.729890,3.433190,-0.024330,-1.748509,-0.024631,-1.705969
4.500000,0.746560,3.532090,-0.024885,-1.798879,-0.025200,-1.754113
4.600000,0.763260,3.600340,-0.025442,-1.833638,-0.025771,-1.786987
4.700000,0.779970,3.708150,-0.025999,-1.888545,-0.026343,-1.839445
4.800000,0.796650,3.765470,-0.026555,-1.917738,-0.026914,-1.866813
4.900000,0.813250,3.874830,-0.027108,-1.973435,-0.027483,-1.919938
5.000000,0.829880,3.947250,-0.027663,-2.010318,-0.028052,-1.954707
5.100000,0.846590,4.016920,-0.028220,-2.045801,-0.028625,-1.988069
5.200000,0.863270,4.071190,-0.028776,-2.073440,-0.029198,-2.013775
5.300000,0.879860,4.215580,-0.029329,-2.146977,-0.029767,-2.084009
5.400000,0.896500,4.264810,-0.029883,-2.172050,-0.030339,-2.107142
5.500000,0.913240,4.340620,-0.030441,-2.210660,-0.030914,-2.143364
5.600000,0.929900,4.402510,-0.030997,-2.242180,-0.031487,-2.172680
5.700000,0.946560,4.483400,-0.031552,-2.283377,-0.032060,-2.211332
5.800000,0.963220,4.594200,-0.032107,-2.339807,-0.032634,-2.264682
5.900000,0.979920,4.699620,-0.032664,-2.393497,-0.033209,-2.315316
6.000000,0.996620,4.759410,-0.033221,-2.423948,-0.033785,-2.343422
6.100000,1.013280,4.847630,-0.033776,-2.468878,-0.034360,-2.385489
6.200000,1.029910,4.921160,-0.034330,-2.506326,-0.034933,-2.420283
6.300000,1.046610,5.010910,-0.034887,-2.552036,-0.035510,-2.463003
