EF30_12_5T_A_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.012160,-0.000000,0.006193,0.000000,0.006193
0.100000,0.007240,0.040160,-0.000241,-0.020453,-0.000241,-0.020448
0.200000,0.027770,0.100720,-0.000926,-0.051296,-0.000926,-0.051249
0.300000,0.046300,0.146420,-0.001543,-0.074571,-0.001545,-0.074456
0.400000,0.063290,0.174970,-0.002110,-0.089111,-0.002112,-0.088923
0.500000,0.079990,0.253530,-0.002666,-0.129122,-0.002670,-0.128777
0.600000,0.096630,0.244840,-0.003221,-0.124696,-0.003226,-0.124294
0.700000,0.113280,0.307790,-0.003776,-0.156756,-0.003783,-0.156164
0.800000,0.129980,0.379750,-0.004333,-0.193405,-0.004342,-0.192567
0.900000,0.146620,0.463370,-0.004887,-0.235992,-0.004899,-0.234839
1.000000,0.163280,0.525530,-0.005443,-0.267650,-0.005458,-0.266194
1.100000,0.180000,0.563390,-0.006000,-0.286932,-0.006018,-0.285211
1.200000,0.196690,0.653720,-0.006556,-0.332937,-0.006578,-0.330754
1.300000,0.213330,0.675690,-0.007111,-0.344126,-0.007136,-0.341679
1.400000,0.229910,0.789060,-0.007664,-0.401865,-0.007693,-0.398785
1.500000,0.246650,0.851540,-0.008222,-0.433686,-0.008256,-0.430120
1.600000,0.263340,0.901340,-0.008778,-0.459049,-0.008817,-0.455019
1.700000,0.279980,0.966410,-0.009333,-0.492189,-0.009376,-0.487595
1.800000,0.296590,1.012040,-0.009886,-0.515428,-0.009936,-0.510332
1.900000,0.313260,1.097840,-0.010442,-0.559125,-0.010497,-0.553287
2.000000,0.329930,1.149810,-0.010998,-0.585593,-0.011059,-0.579153
2.100000,0.346620,1.240340,-0.011554,-0.631700,-0.011621,-0.624401
2.200000,0.363270,1.299850,-0.012109,-0.662008,-0.012183,-0.653992
2.300000,0.379870,1.370420,-0.012662,-0.697949,-0.012743,-0.689112
2.400000,0.396560,1.466540,-0.013219,-0.746903,-0.013307,-0.737030
2.500000,0.413270,1.526080,-0.013776,-0.777226,-0.013871,-0.766519
2.600000,0.430000,1.583630,-0.014333,-0.806536,-0.014437,-0.794976
2.700000,0.446580,1.639670,-0.014886,-0.835077,-0.014998,-0.822646
2.800000,0.463280,1.708040,-0.015443,-0.869898,-0.015563,-0.856464
2.900000,0.479950,1.768200,-0.015998,-0.900537,-0.016128,-0.886130
3.000000,0.496640,1.849590,-0.016555,-0.941988,-0.016693,-0.926394
3.100000,0.513260,1.962270,-0.017109,-0.999376,-0.017257,-0.982278
3.200000,0.529920,2.010910,-0.017664,-1.024148,-0.017822,-1.006058
3.300000,0.546590,2.110020,-0.018220,-1.074624,-0.018388,-1.055045
3.400000,0.563260,2.150840,-0.018775,-1.095414,-0.018954,-1.074847
3.500000,0.579960,2.237830,-0.019332,-1.139717,-0.019521,-1.117684
3.600000,0.596520,2.308440,-0.019884,-1.175679,-0.020084,-1.152302
3.700000,0.613220,2.362560,-0.020441,-1.203242,-0.020652,-1.178647
3.800000,0.629950,2.452310,-0.020998,-1.248951,-0.021222,-1.222725
3.900000,0.646660,2.509590,-0.021555,-1.278124,-0.021791,-1.250573
4.000000,0.663230,2.589410,-0.022108,-1.318776,-0.022356,-1.289621
4.100000,0.679910,2.651800,-0.022664,-1.350551,-0.022924,-1.319942
