EF30_12_5T_B_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.010330,-0.000000,-0.005261,0.000000,-0.005261
0.100000,0.007400,0.051790,-0.000247,-0.026376,-0.000247,-0.026370
0.200000,0.027760,0.131280,-0.000925,-0.066860,-0.000926,-0.066798
0.300000,0.046320,0.218980,-0.001544,-0.111526,-0.001545,-0.111353
0.400000,0.063320,0.261630,-0.002111,-0.133247,-0.002113,-0.132966
0.500000,0.080010,0.353110,-0.002667,-0.179837,-0.002671,-0.179358
0.600000,0.096670,0.434000,-0.003222,-0.221034,-0.003228,-0.220322
0.700000,0.113310,0.528110,-0.003777,-0.268964,-0.003784,-0.267948
0.800000,0.130020,0.569380,-0.004334,-0.289983,-0.004343,-0.288726
0.900000,0.146640,0.685880,-0.004888,-0.349316,-0.004900,-0.347608
1.000000,0.163310,0.727290,-0.005444,-0.370406,-0.005459,-0.368389
1.100000,0.180040,0.803460,-0.006001,-0.409199,-0.006019,-0.406743
1.200000,0.196710,0.908410,-0.006557,-0.462649,-0.006579,-0.459616
1.300000,0.213350,0.973800,-0.007112,-0.495952,-0.007137,-0.492425
1.400000,0.229930,1.017470,-0.007664,-0.518193,-0.007694,-0.514222
1.500000,0.246680,1.113100,-0.008223,-0.566897,-0.008257,-0.562236
1.600000,0.263350,1.199260,-0.008778,-0.610778,-0.008817,-0.605416
1.700000,0.279970,1.275670,-0.009332,-0.649693,-0.009376,-0.643630
1.800000,0.296600,1.367570,-0.009887,-0.696498,-0.009936,-0.689612
1.900000,0.313280,1.419120,-0.010443,-0.722752,-0.010498,-0.715204
2.000000,0.329940,1.482540,-0.010998,-0.755051,-0.011059,-0.746747
2.100000,0.346630,1.605730,-0.011554,-0.817792,-0.011622,-0.808343
2.200000,0.363280,1.646740,-0.012109,-0.838678,-0.012183,-0.828522
2.300000,0.379870,1.739940,-0.012662,-0.886144,-0.012743,-0.874924
2.400000,0.396560,1.805190,-0.013219,-0.919376,-0.013307,-0.907223
2.500000,0.413290,1.886310,-0.013776,-0.960690,-0.013872,-0.947455
2.600000,0.430000,1.950990,-0.014333,-0.993631,-0.014437,-0.979389
2.700000,0.446580,2.024630,-0.014886,-1.031136,-0.014998,-1.015786
2.800000,0.463280,2.136380,-0.015443,-1.088049,-0.015563,-1.071247
