EF10_62_5T_A_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.002720,-0.000000,-0.001385,0.000000,-0.001385
0.100000,0.007320,0.016720,-0.000244,-0.008515,-0.000244,-0.008513
0.200000,0.028060,0.028870,-0.000935,-0.014703,-0.000936,-0.014690
0.300000,0.046360,0.044060,-0.001545,-0.022440,-0.001547,-0.022405
0.400000,0.063290,0.064060,-0.002110,-0.032625,-0.002112,-0.032557
0.500000,0.080050,0.076620,-0.002668,-0.039022,-0.002672,-0.038918
0.600000,0.096660,0.090680,-0.003222,-0.046183,-0.003227,-0.046034
0.700000,0.113330,0.100660,-0.003778,-0.051266,-0.003785,-0.051072
0.800000,0.130060,0.116060,-0.004335,-0.059109,-0.004345,-0.058853
0.900000,0.146750,0.124780,-0.004892,-0.063550,-0.004904,-0.063239
1.000000,0.163290,0.143080,-0.005443,-0.072870,-0.005458,-0.072473
1.100000,0.179990,0.152700,-0.006000,-0.077769,-0.006018,-0.077303
1.200000,0.196690,0.163130,-0.006556,-0.083081,-0.006578,-0.082537
1.300000,0.213330,0.177630,-0.007111,-0.090466,-0.007136,-0.089823
1.400000,0.229970,0.196320,-0.007666,-0.099985,-0.007695,-0.099219
1.500000,0.246650,0.206680,-0.008222,-0.105261,-0.008256,-0.104396
1.600000,0.263330,0.224000,-0.008778,-0.114082,-0.008816,-0.113081
1.700000,0.279990,0.235410,-0.009333,-0.119893,-0.009377,-0.118774
1.800000,0.296660,0.241520,-0.009889,-0.123005,-0.009938,-0.121789
1.900000,0.313250,0.260410,-0.010442,-0.132626,-0.010497,-0.131241
2.000000,0.329920,0.273020,-0.010997,-0.139048,-0.011058,-0.137519
2.100000,0.346640,0.287060,-0.011555,-0.146198,-0.011622,-0.144509
2.200000,0.363370,0.302670,-0.012112,-0.154149,-0.012186,-0.152281
2.300000,0.379960,0.309890,-0.012665,-0.157826,-0.012746,-0.155827
2.400000,0.396590,0.321160,-0.013220,-0.163565,-0.013308,-0.161403
2.500000,0.413280,0.343320,-0.013776,-0.174851,-0.013872,-0.172443
2.600000,0.429990,0.351640,-0.014333,-0.179089,-0.014437,-0.176522
2.700000,0.446590,0.365180,-0.014886,-0.185985,-0.014998,-0.183216
2.800000,0.463250,0.376290,-0.015442,-0.191643,-0.015562,-0.188684
2.900000,0.479910,0.390270,-0.015997,-0.198763,-0.016126,-0.195583
3.000000,0.496550,0.407020,-0.016552,-0.207294,-0.016690,-0.203863
3.100000,0.513230,0.417150,-0.017108,-0.212453,-0.017256,-0.208818
3.200000,0.529860,0.430700,-0.017662,-0.219354,-0.017820,-0.215479
3.300000,0.546510,0.437140,-0.018217,-0.222634,-0.018385,-0.218578
3.400000,0.563210,0.456870,-0.018774,-0.232682,-0.018952,-0.228314
3.500000,0.579970,0.468330,-0.019332,-0.238519,-0.019522,-0.233907
3.600000,0.596570,0.480040,-0.019886,-0.244482,-0.020086,-0.239621
3.700000,0.613220,0.495710,-0.020441,-0.252463,-0.020652,-0.247303
3.800000,0.629930,0.507580,-0.020998,-0.258508,-0.021221,-0.253080
3.900000,0.646620,0.526260,-0.021554,-0.268022,-0.021790,-0.262245
4.000000,0.663250,0.528920,-0.022108,-0.269377,-0.022356,-0.263421
4.100000,0.679860,0.540310,-0.022662,-0.275178,-0.022923,-0.268942
4.200000,0.696530,0.557540,-0.023218,-0.283953,-0.023491,-0.277360
4.300000,0.713190,0.579990,-0.023773,-0.295386,-0.024060,-0.288364
4.400000,0.729930,0.587780,-0.024331,-0.299354,-0.024632,-0.292070
4.500000,0.746570,0.602860,-0.024886,-0.307034,-0.025201,-0.299393
4.600000,0.763180,0.619060,-0.025439,-0.315285,-0.025769,-0.307264
4.700000,0.779860,0.629810,-0.025995,-0.320760,-0.026339,-0.312421
4.800000,0.796560,0.643630,-0.026552,-0.327798,-0.026911,-0.319094
4.900000,0.813230,0.658530,-0.027108,-0.335387,-0.027482,-0.326295
5.000000,0.829870,0.666840,-0.027662,-0.339619,-0.028052,-0.330224
5.100000,0.846560,0.685620,-0.028219,-0.349183,-0.028624,-0.339330
5.200000,0.863260,0.699340,-0.028775,-0.356171,-0.029197,-0.345922
5.300000,0.879930,0.709490,-0.029331,-0.361340,-0.029770,-0.350742
5.400000,0.896600,0.725860,-0.029887,-0.369677,-0.030342,-0.358629
