EF10_62_5T_B_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.005880,-0.000000,0.002995,0.000000,0.002995
0.100000,0.006830,0.010760,-0.000228,-0.005480,-0.000228,-0.005479
0.200000,0.027810,0.027840,-0.000927,-0.014179,-0.000927,-0.014166
0.300000,0.046290,0.044390,-0.001543,-0.022608,-0.001544,-0.022573
0.400000,0.063270,0.062620,-0.002109,-0.031892,-0.002111,-0.031825
0.500000,0.080010,0.069640,-0.002667,-0.035467,-0.002671,-0.035373
0.600000,0.096700,0.087540,-0.003223,-0.044584,-0.003229,-0.044440
0.700000,0.113350,0.104520,-0.003778,-0.053232,-0.003785,-0.053030
0.800000,0.130030,0.119930,-0.004334,-0.061080,-0.004344,-0.060815
0.900000,0.146760,0.135120,-0.004892,-0.068816,-0.004904,-0.068479
1.000000,0.163440,0.142330,-0.005448,-0.072488,-0.005463,-0.072093
1.100000,0.180030,0.157380,-0.006001,-0.080153,-0.006019,-0.079672
1.200000,0.196670,0.174540,-0.006556,-0.088892,-0.006577,-0.088310
1.300000,0.213380,0.182840,-0.007113,-0.093120,-0.007138,-0.092457
1.400000,0.230000,0.201060,-0.007667,-0.102399,-0.007696,-0.101614
1.500000,0.246630,0.218220,-0.008221,-0.111139,-0.008255,-0.110225
1.600000,0.263270,0.229800,-0.008776,-0.117036,-0.008814,-0.116009
1.700000,0.279930,0.238680,-0.009331,-0.121559,-0.009375,-0.120424
1.800000,0.296660,0.262580,-0.009889,-0.133731,-0.009938,-0.132408
1.900000,0.313300,0.269430,-0.010443,-0.137220,-0.010498,-0.135787
2.000000,0.329930,0.285500,-0.010998,-0.145404,-0.011059,-0.143805
2.100000,0.346570,0.297370,-0.011552,-0.151449,-0.011620,-0.149700
2.200000,0.363250,0.307410,-0.012108,-0.156563,-0.012182,-0.154667
2.300000,0.379950,0.316720,-0.012665,-0.161304,-0.012746,-0.159261
2.400000,0.396610,0.350960,-0.013220,-0.178742,-0.013308,-0.176379
2.500000,0.413240,0.354100,-0.013775,-0.180342,-0.013870,-0.177858
2.600000,0.429930,0.368990,-0.014331,-0.187925,-0.014435,-0.185232
2.700000,0.446640,0.393900,-0.014888,-0.200612,-0.015000,-0.197625
2.800000,0.463280,0.393110,-0.015443,-0.200209,-0.015563,-0.197118
2.900000,0.479950,0.403230,-0.015998,-0.205363,-0.016128,-0.202078
3.000000,0.496640,0.419100,-0.016555,-0.213446,-0.016693,-0.209912
3.100000,0.513330,0.439670,-0.017111,-0.223922,-0.017259,-0.220091
3.200000,0.529950,0.452160,-0.017665,-0.230283,-0.017823,-0.226215
3.300000,0.546570,0.461650,-0.018219,-0.235116,-0.018387,-0.230833
3.400000,0.563210,0.476540,-0.018774,-0.242700,-0.018952,-0.238143
3.500000,0.579930,0.495000,-0.019331,-0.252101,-0.019520,-0.247228
3.600000,0.596590,0.505950,-0.019886,-0.257678,-0.020087,-0.252554
3.700000,0.613230,0.520260,-0.020441,-0.264966,-0.020653,-0.259550
3.800000,0.629810,0.534430,-0.020994,-0.272183,-0.021217,-0.266469
3.900000,0.646560,0.545200,-0.021552,-0.277668,-0.021788,-0.271684
4.000000,0.663260,0.568620,-0.022109,-0.289596,-0.022357,-0.283193
4.100000,0.679920,0.581370,-0.022664,-0.296089,-0.022925,-0.289379
4.200000,0.696540,0.588230,-0.023218,-0.299583,-0.023492,-0.292627
4.300000,0.713210,0.612110,-0.023774,-0.311745,-0.024061,-0.304334
4.400000,0.729900,0.613700,-0.024330,-0.312555,-0.024631,-0.304950
4.500000,0.746590,0.630540,-0.024886,-0.321131,-0.025201,-0.313140
4.600000,0.763230,0.645630,-0.025441,-0.328817,-0.025770,-0.320451
4.700000,0.779890,0.657640,-0.025996,-0.334933,-0.026340,-0.326226
4.800000,0.796540,0.679620,-0.026551,-0.346128,-0.026910,-0.336937
4.900000,0.813250,0.694460,-0.027108,-0.353686,-0.027483,-0.344098
5.000000,0.829900,0.707750,-0.027663,-0.360454,-0.028053,-0.350483
5.100000,0.846530,0.713760,-0.028218,-0.363515,-0.028623,-0.353257
5.200000,0.863240,0.734200,-0.028775,-0.373925,-0.029197,-0.363165
5.300000,0.879920,0.727150,-0.029331,-0.370334,-0.029769,-0.359472
5.400000,0.896600,0.754060,-0.029887,-0.384040,-0.030342,-0.372562
5.500000,0.913220,0.763590,-0.030441,-0.388893,-0.030914,-0.377055
5.600000,0.929870,0.789660,-0.030996,-0.402171,-0.031486,-0.389705
5.700000,0.946560,0.808740,-0.031552,-0.411888,-0.032060,-0.398892
5.800000,0.963240,0.815750,-0.032108,-0.415458,-0.032635,-0.402119
5.900000,0.979850,0.840430,-0.032662,-0.428027,-0.033207,-0.414047
6.000000,0.996530,0.847980,-0.033218,-0.431873,-0.033782,-0.417527
6.100000,1.013200,0.868880,-0.033773,-0.442517,-0.034357,-0.427572
6.200000,1.029930,0.876570,-0.034331,-0.446433,-0.034934,-0.431107
6.300000,1.046600,0.889120,-0.034887,-0.452825,-0.035510,-0.437028
6.400000,1.063270,0.910520,-0.035442,-0.463724,-0.036086,-0.447289
6.500000,1.079910,0.927180,-0.035997,-0.472209,-0.036661,-0.455211
6.600000,1.096640,0.938090,-0.036555,-0.477765,-0.037240,-0.460301
6.700000,1.113320,0.955800,-0.037111,-0.486785,-0.037817,-0.468720
6.800000,1.129900,0.969600,-0.037663,-0.493813,-0.038391,-0.475215
6.900000,1.146520,0.991380,-0.038217,-0.504906,-0.038967,-0.485610
7.000000,1.163260,0.996830,-0.038775,-0.507681,-0.039547,-0.487996
7.100000,1.179910,1.012620,-0.039330,-0.515723,-0.040125,-0.495440
7.200000,1.196560,1.033750,-0.039885,-0.526485,-0.040703,-0.505486
7.300000,1.213250,1.041540,-0.040442,-0.530452,-0.041282,-0.509000
7.400000,1.229930,1.062670,-0.040998,-0.541213,-0.041862,-0.519025
7.500000,1.246600,1.073210,-0.041553,-0.546581,-0.042441,-0.523869
7.600000,1.263280,1.089800,-0.042109,-0.555031,-0.043022,-0.531659
7.700000,1.279950,1.102290,-0.042665,-0.561392,-0.043602,-0.537440
7.800000,1.296600,1.118060,-0.043220,-0.569423,-0.044182,-0.544813
7.900000,1.313290,1.125570,-0.043776,-0.573248,-0.044763,-0.548153
8.000000,1.329980,1.143600,-0.044333,-0.582431,-0.045345,-0.556610
8.100000,1.346580,1.157100,-0.044886,-0.589306,-0.045925,-0.562855
8.200000,1.363240,1.177580,-0.045441,-0.599737,-0.046506,-0.572484
8.300000,1.379910,1.194400,-0.045997,-0.608303,-0.047088,-0.580323
