EF10_37_5T_A_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.011220,-0.000000,-0.005714,0.000000,-0.005714
0.100000,0.006840,0.017750,-0.000228,-0.009040,-0.000228,-0.009038
0.200000,0.027810,0.048680,-0.000927,-0.024793,-0.000927,-0.024770
0.300000,0.046340,0.078220,-0.001545,-0.039837,-0.001546,-0.039776
0.400000,0.063240,0.106650,-0.002108,-0.054316,-0.002110,-0.054202
0.500000,0.079960,0.134390,-0.002665,-0.068444,-0.002669,-0.068262
0.600000,0.096700,0.149100,-0.003223,-0.075936,-0.003229,-0.075691
0.700000,0.113380,0.174990,-0.003779,-0.089122,-0.003786,-0.088785
0.800000,0.130080,0.196970,-0.004336,-0.100316,-0.004345,-0.099881
0.900000,0.146650,0.219380,-0.004888,-0.111729,-0.004900,-0.111183
1.000000,0.163320,0.240520,-0.005444,-0.122496,-0.005459,-0.121829
1.100000,0.180060,0.260760,-0.006002,-0.132804,-0.006020,-0.132007
1.200000,0.196690,0.281780,-0.006556,-0.143509,-0.006578,-0.142568
1.300000,0.213280,0.309770,-0.007109,-0.157765,-0.007135,-0.156643
1.400000,0.230000,0.326010,-0.007667,-0.166036,-0.007696,-0.164763
1.500000,0.246680,0.349240,-0.008223,-0.177866,-0.008257,-0.176404
1.600000,0.263360,0.371290,-0.008779,-0.189096,-0.008817,-0.187436
1.700000,0.280000,0.403000,-0.009333,-0.205246,-0.009377,-0.203331
1.800000,0.296630,0.417610,-0.009888,-0.212687,-0.009937,-0.210584
1.900000,0.313270,0.438320,-0.010442,-0.223235,-0.010497,-0.220903
2.000000,0.330000,0.460810,-0.011000,-0.234689,-0.011061,-0.232107
2.100000,0.346650,0.491890,-0.011555,-0.250518,-0.011622,-0.247623
2.200000,0.363240,0.506380,-0.012108,-0.257897,-0.012182,-0.254775
2.300000,0.379920,0.532460,-0.012664,-0.271180,-0.012745,-0.267745
2.400000,0.396600,0.552010,-0.013220,-0.281136,-0.013308,-0.277420
2.500000,0.413300,0.576180,-0.013777,-0.293446,-0.013872,-0.289403
2.600000,0.429970,0.597220,-0.014332,-0.304162,-0.014436,-0.299802
2.700000,0.446600,0.615490,-0.014887,-0.313466,-0.014999,-0.308800
2.800000,0.463280,0.646050,-0.015443,-0.329031,-0.015563,-0.323949
2.900000,0.479980,0.659530,-0.015999,-0.335896,-0.016129,-0.330522
3.000000,0.496600,0.679760,-0.016553,-0.346199,-0.016692,-0.340468
3.100000,0.513220,0.703680,-0.017107,-0.358381,-0.017255,-0.352250
3.200000,0.529920,0.723490,-0.017664,-0.368470,-0.017822,-0.361962
3.300000,0.546590,0.749120,-0.018220,-0.381524,-0.018388,-0.374572
3.400000,0.563280,0.767260,-0.018776,-0.390762,-0.018955,-0.383425
3.500000,0.579850,0.789620,-0.019328,-0.402150,-0.019518,-0.394377
3.600000,0.596530,0.817730,-0.019884,-0.416466,-0.020085,-0.408185
3.700000,0.613200,0.835550,-0.020440,-0.425542,-0.020652,-0.416844
3.800000,0.629920,0.853960,-0.020997,-0.434918,-0.021221,-0.425786
3.900000,0.646520,0.876170,-0.021551,-0.446230,-0.021786,-0.436613
4.000000,0.663210,0.900820,-0.022107,-0.458784,-0.022355,-0.448642
4.100000,0.679890,0.924910,-0.022663,-0.471053,-0.022924,-0.460377
4.200000,0.696600,0.948060,-0.023220,-0.482843,-0.023494,-0.471631
4.300000,0.713310,0.959150,-0.023777,-0.488491,-0.024064,-0.476876
4.400000,0.729940,0.988530,-0.024331,-0.503454,-0.024632,-0.491204
4.500000,0.746600,1.006090,-0.024887,-0.512397,-0.025202,-0.499646
4.600000,0.763290,1.025600,-0.025443,-0.522334,-0.025772,-0.509044
4.700000,0.779970,1.041800,-0.025999,-0.530584,-0.026343,-0.516790
4.800000,0.796580,1.060380,-0.026553,-0.540047,-0.026912,-0.525707
4.900000,0.813240,1.080080,-0.027108,-0.550080,-0.027482,-0.535169
5.000000,0.829910,1.105460,-0.027664,-0.563006,-0.028054,-0.547431
5.100000,0.846580,1.123400,-0.028219,-0.572143,-0.028625,-0.555997
5.200000,0.863230,1.143250,-0.028774,-0.582252,-0.029196,-0.565499
5.300000,0.879890,1.161130,-0.029330,-0.591359,-0.029768,-0.574014
5.400000,0.896580,1.184860,-0.029886,-0.603444,-0.030342,-0.585410
5.500000,0.913270,1.205600,-0.030442,-0.614007,-0.030915,-0.595315
5.600000,0.929940,1.226820,-0.030998,-0.624814,-0.031489,-0.605446
5.700000,0.946520,1.236240,-0.031551,-0.629612,-0.032059,-0.609747
5.800000,0.963250,1.265520,-0.032108,-0.644524,-0.032635,-0.623829
5.900000,0.979930,1.282060,-0.032664,-0.652948,-0.033210,-0.631620
6.000000,0.996610,1.306750,-0.033220,-0.665522,-0.033785,-0.643413
6.100000,1.013280,1.324490,-0.033776,-0.674557,-0.034360,-0.651773
6.200000,1.029930,1.348610,-0.034331,-0.686841,-0.034934,-0.663261
6.300000,1.046580,1.363450,-0.034886,-0.694399,-0.035509,-0.670175
6.400000,1.063280,1.382140,-0.035443,-0.703918,-0.036086,-0.678969
6.500000,1.079930,1.408690,-0.035998,-0.717440,-0.036662,-0.691614
6.600000,1.096520,1.432550,-0.036551,-0.729592,-0.037235,-0.702925
6.700000,1.113270,1.446440,-0.037109,-0.736666,-0.037815,-0.709329
6.800000,1.129910,1.471290,-0.037664,-0.749322,-0.038391,-0.721100
6.900000,1.146570,1.491650,-0.038219,-0.759691,-0.038969,-0.730656
7.000000,1.163170,1.514080,-0.038772,-0.771115,-0.039544,-0.741217
7.100000,1.179860,1.529530,-0.039329,-0.778983,-0.040123,-0.748347
7.200000,1.196590,1.561250,-0.039886,-0.795138,-0.040704,-0.763423
7.300000,1.213270,1.570440,-0.040442,-0.799819,-0.041283,-0.767472
7.400000,1.229930,1.597660,-0.040998,-0.813682,-0.041862,-0.780323
7.500000,1.246550,1.621440,-0.041552,-0.825793,-0.042440,-0.791480
7.600000,1.263260,1.644120,-0.042109,-0.837343,-0.043021,-0.802084
7.700000,1.279980,1.664940,-0.042666,-0.847947,-0.043603,-0.811768
7.800000,1.296650,1.687610,-0.043222,-0.859493,-0.044184,-0.822344
7.900000,1.313240,1.708630,-0.043775,-0.870198,-0.044762,-0.832105
8.000000,1.329940,1.730980,-0.044331,-0.881581,-0.045344,-0.842499
8.100000,1.346640,1.759120,-0.044888,-0.895912,-0.045927,-0.855697
8.200000,1.363270,1.781940,-0.045442,-0.907535,-0.046507,-0.866294
8.300000,1.379880,1.796750,-0.045996,-0.915077,-0.047087,-0.872987
8.400000,1.396560,1.818540,-0.046552,-0.926175,-0.047670,-0.883060
8.500000,1.413280,1.842150,-0.047109,-0.938199,-0.048255,-0.894001
8.600000,1.429930,1.853700,-0.047664,-0.944082,-0.048838,-0.899083
8.700000,1.446600,1.882150,-0.048220,-0.958571,-0.049421,-0.912349
8.800000,1.463190,1.905540,-0.048773,-0.970484,-0.050003,-0.923150
8.900000,1.479880,1.929750,-0.049329,-0.982814,-0.050588,-0.934332
9.000000,1.496580,1.950560,-0.049886,-0.993412,-0.051173,-0.943855
9.100000,1.513250,1.973970,-0.050442,-1.005335,-0.051758,-0.954624
9.200000,1.529860,1.993460,-0.050995,-1.015261,-0.052342,-0.963487
9.300000,1.546520,2.015330,-0.051551,-1.026399,-0.052927,-0.973488
9.400000,1.563250,2.041120,-0.052108,-1.039534,-0.053515,-0.985366
9.500000,1.579920,2.055920,-0.052664,-1.047071,-0.054101,-0.991928
9.600000,1.596590,2.082260,-0.053220,-1.060486,-0.054688,-1.004048
9.700000,1.613220,2.101530,-0.053774,-1.070300,-0.055274,-1.012746
9.800000,1.629950,2.134710,-0.054332,-1.087199,-0.055863,-1.028130
9.900000,1.646550,2.159450,-0.054885,-1.099799,-0.056449,-1.039436
10.000000,1.663230,2.175890,-0.055441,-1.108172,-0.057037,-1.046734
10.100000,1.679870,2.186880,-0.055996,-1.113769,-0.057625,-1.051403
10.200000,1.696550,2.215260,-0.056552,-1.128223,-0.058214,-1.064420
10.300000,1.713260,2.244440,-0.057109,-1.143084,-0.058804,-1.077804
10.400000,1.729900,2.256140,-0.057663,-1.149043,-0.059393,-1.082785
10.500000,1.746510,2.275270,-0.058217,-1.158785,-0.059980,-1.091324
10.600000,1.763190,2.300480,-0.058773,-1.171625,-0.060571,-1.102765
10.700000,1.779910,2.330070,-0.059330,-1.186695,-0.061163,-1.116288
10.800000,1.796610,2.352630,-0.059887,-1.198185,-0.061755,-1.126429
10.900000,1.813250,2.370180,-0.060442,-1.207123,-0.062345,-1.134162
11.000000,1.829900,2.397860,-0.060997,-1.221220,-0.062936,-1.146730
11.100000,1.846580,2.413010,-0.061553,-1.228936,-0.063529,-1.153292
11.200000,1.863290,2.433380,-0.062110,-1.239310,-0.064122,-1.162337
