EF10_37_5T_A_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.001880,-0.000000,-0.000957,0.000000,-0.000957
0.100000,0.007250,0.023360,-0.000242,-0.011897,-0.000242,-0.011894
0.200000,0.028010,0.031220,-0.000934,-0.015900,-0.000934,-0.015885
0.300000,0.046370,0.040860,-0.001546,-0.020810,-0.001547,-0.020778
0.400000,0.063240,0.055720,-0.002108,-0.028378,-0.002110,-0.028318
0.500000,0.079960,0.062080,-0.002665,-0.031617,-0.002669,-0.031533
0.600000,0.096700,0.079390,-0.003223,-0.040433,-0.003229,-0.040303
0.700000,0.113370,0.090190,-0.003779,-0.045933,-0.003786,-0.045760
0.800000,0.130080,0.102990,-0.004336,-0.052452,-0.004345,-0.052225
0.900000,0.146640,0.108920,-0.004888,-0.055473,-0.004900,-0.055201
1.000000,0.163330,0.122610,-0.005444,-0.062445,-0.005459,-0.062105
1.100000,0.180070,0.143770,-0.006002,-0.073221,-0.006020,-0.072782
1.200000,0.196690,0.162330,-0.006556,-0.082674,-0.006578,-0.082132
1.300000,0.213270,0.172500,-0.007109,-0.087854,-0.007134,-0.087229
1.400000,0.230000,0.194290,-0.007667,-0.098951,-0.007696,-0.098192
1.500000,0.246670,0.215620,-0.008222,-0.109814,-0.008256,-0.108911
1.600000,0.263360,0.229810,-0.008779,-0.117041,-0.008817,-0.116014
1.700000,0.279980,0.255890,-0.009333,-0.130324,-0.009376,-0.129107
1.800000,0.296640,0.271700,-0.009888,-0.138376,-0.009937,-0.137007
1.900000,0.313280,0.289210,-0.010443,-0.147293,-0.010498,-0.145755
2.000000,0.330010,0.309590,-0.011000,-0.157673,-0.011061,-0.155938
2.100000,0.346640,0.330020,-0.011555,-0.168078,-0.011622,-0.166136
2.200000,0.363250,0.356200,-0.012108,-0.181411,-0.012182,-0.179215
2.300000,0.379920,0.371370,-0.012664,-0.189137,-0.012745,-0.186742
