EF10_0T_A_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.018210,-0.000000,0.009274,0.000000,0.009274
0.100000,0.007280,0.029450,-0.000243,-0.014999,-0.000243,-0.014995
0.200000,0.027520,0.031260,-0.000917,-0.015921,-0.000918,-0.015906
0.300000,0.046210,0.078530,-0.001540,-0.039995,-0.001542,-0.039933
0.400000,0.063270,0.118960,-0.002109,-0.060586,-0.002111,-0.060458
0.500000,0.080020,0.096450,-0.002667,-0.049122,-0.002671,-0.048991
0.600000,0.096660,0.109560,-0.003222,-0.055798,-0.003227,-0.055619
0.700000,0.113360,0.176050,-0.003779,-0.089662,-0.003786,-0.089323
0.800000,0.130040,0.230130,-0.004335,-0.117204,-0.004344,-0.116696
0.900000,0.146710,0.253410,-0.004890,-0.129061,-0.004902,-0.128430
1.000000,0.163320,0.211230,-0.005444,-0.107579,-0.005459,-0.106993
1.100000,0.179990,0.271790,-0.006000,-0.138422,-0.006018,-0.137591
1.200000,0.196690,0.348100,-0.006556,-0.177286,-0.006578,-0.176124
1.300000,0.213340,0.411190,-0.007111,-0.209417,-0.007137,-0.207928
1.400000,0.230000,0.439280,-0.007667,-0.223723,-0.007696,-0.222008
1.500000,0.246580,0.443380,-0.008219,-0.225812,-0.008253,-0.223956
1.600000,0.263260,0.542060,-0.008775,-0.276069,-0.008814,-0.273646
1.700000,0.279980,0.544240,-0.009333,-0.277179,-0.009376,-0.274592
1.800000,0.296640,0.615390,-0.009888,-0.313416,-0.009937,-0.310317
1.900000,0.313250,0.706400,-0.010442,-0.359767,-0.010497,-0.356010
2.000000,0.329960,0.746310,-0.010999,-0.380093,-0.011060,-0.375912
2.100000,0.346630,0.843000,-0.011554,-0.429336,-0.011622,-0.424376
2.200000,0.363280,0.907080,-0.012109,-0.461972,-0.012183,-0.456378
2.300000,0.379900,0.955480,-0.012663,-0.486622,-0.012744,-0.480460
2.400000,0.396550,1.031350,-0.013218,-0.525262,-0.013306,-0.518319
2.500000,0.413190,1.043340,-0.013773,-0.531369,-0.013869,-0.524050
2.600000,0.429950,1.133610,-0.014332,-0.577343,-0.014435,-0.569069
2.700000,0.446660,1.198550,-0.014889,-0.610417,-0.015001,-0.601328
2.800000,0.463290,1.247740,-0.015443,-0.635469,-0.015563,-0.625655
2.900000,0.479900,1.331490,-0.015997,-0.678122,-0.016126,-0.667275
3.000000,0.496600,1.403270,-0.016553,-0.714680,-0.016692,-0.702849
3.100000,0.513280,1.479800,-0.017109,-0.753656,-0.017257,-0.740761
3.200000,0.529900,1.525570,-0.017663,-0.776966,-0.017821,-0.763243
3.300000,0.546550,1.616930,-0.018218,-0.823496,-0.018386,-0.808493
3.400000,0.563230,1.669380,-0.018774,-0.850208,-0.018953,-0.834246
3.500000,0.579900,1.722490,-0.019330,-0.877257,-0.019519,-0.860300
3.600000,0.596550,1.796080,-0.019885,-0.914736,-0.020085,-0.896547
3.700000,0.613200,1.899260,-0.020440,-0.967285,-0.020652,-0.947514
3.800000,0.629870,1.933830,-0.020996,-0.984892,-0.021219,-0.964213
3.900000,0.646590,1.985970,-0.021553,-1.011446,-0.021789,-0.989647
4.000000,0.663280,2.072250,-0.022109,-1.055388,-0.022357,-1.032054
4.100000,0.679930,2.164510,-0.022664,-1.102376,-0.022925,-1.077391
4.200000,0.696600,2.215150,-0.023220,-1.128167,-0.023494,-1.101971
4.300000,0.713280,2.250980,-0.023776,-1.146415,-0.024063,-1.119158
4.400000,0.730000,2.313170,-0.024333,-1.178088,-0.024634,-1.149421
4.500000,0.746590,2.398920,-0.024886,-1.221760,-0.025201,-1.191355
4.600000,0.763250,2.463250,-0.025442,-1.254523,-0.025771,-1.222606
4.700000,0.779970,2.522390,-0.025999,-1.284643,-0.026343,-1.251243
4.800000,0.796620,2.573110,-0.026554,-1.310474,-0.026913,-1.275676
4.900000,0.813280,2.656610,-0.027109,-1.353000,-0.027484,-1.316321
5.000000,0.829860,2.718700,-0.027662,-1.384623,-0.028052,-1.346321
5.100000,0.846510,2.820340,-0.028217,-1.436387,-0.028623,-1.395857
5.200000,0.863200,2.858930,-0.028773,-1.456041,-0.029195,-1.414146
5.300000,0.879940,2.899880,-0.029331,-1.476897,-0.029770,-1.433577
5.400000,0.896570,2.983950,-0.029886,-1.519713,-0.030341,-1.474296
5.500000,0.913200,3.082140,-0.030440,-1.569721,-0.030913,-1.521939
5.600000,0.929970,3.129520,-0.030999,-1.593851,-0.031490,-1.544444
5.700000,0.946640,3.231110,-0.031555,-1.645591,-0.032063,-1.593665
5.800000,0.963230,3.252080,-0.032108,-1.656271,-0.032634,-1.603092
5.900000,0.979920,3.301960,-0.032664,-1.681674,-0.033209,-1.626744
6.000000,0.996610,3.371110,-0.033220,-1.716892,-0.033785,-1.659856
6.100000,1.013290,3.427550,-0.033776,-1.745637,-0.034360,-1.686676
6.200000,1.029980,3.530120,-0.034333,-1.797875,-0.034936,-1.736149
6.300000,1.046610,3.593590,-0.034887,-1.830200,-0.035510,-1.766350
6.400000,1.063290,3.656110,-0.035443,-1.862042,-0.036086,-1.796045
6.500000,1.079940,3.730100,-0.035998,-1.899724,-0.036662,-1.831338
6.600000,1.096630,3.795290,-0.036554,-1.932925,-0.037239,-1.862269
6.700000,1.113240,3.828290,-0.037108,-1.949732,-0.037814,-1.877381
6.800000,1.129840,3.890060,-0.037661,-1.981191,-0.038389,-1.906577
6.900000,1.146560,3.983860,-0.038219,-2.028963,-0.038968,-1.951419
7.000000,1.163250,4.051400,-0.038775,-2.063361,-0.039547,-1.983354
7.100000,1.179870,4.098520,-0.039329,-2.087359,-0.040123,-2.005265
7.200000,1.196520,4.176440,-0.039884,-2.127043,-0.040701,-2.042208
7.300000,1.213250,4.240640,-0.040442,-2.159740,-0.041282,-2.072397
7.400000,1.229960,4.305210,-0.040999,-2.192625,-0.041863,-2.102731
7.500000,1.246630,4.343770,-0.041554,-2.212264,-0.042442,-2.120335
7.600000,1.263250,4.440730,-0.042108,-2.261645,-0.043021,-2.166411
7.700000,1.279940,4.543590,-0.042665,-2.314031,-0.043602,-2.215304
7.800000,1.296610,4.616890,-0.043220,-2.351363,-0.044182,-2.249736
7.900000,1.313320,4.672620,-0.043777,-2.379746,-0.044764,-2.275567
8.000000,1.329930,4.746560,-0.044331,-2.417403,-0.045344,-2.310237
8.100000,1.346560,4.775430,-0.044885,-2.432107,-0.045924,-2.322941
8.200000,1.363270,4.878470,-0.045442,-2.484584,-0.046507,-2.371679
8.300000,1.379920,4.935020,-0.045997,-2.513385,-0.047089,-2.397776
8.400000,1.396560,5.007090,-0.046552,-2.550090,-0.047670,-2.431378
8.500000,1.413190,5.122190,-0.047106,-2.608710,-0.048252,-2.485823
8.600000,1.429910,5.146080,-0.047664,-2.620877,-0.048837,-2.495956
8.700000,1.446540,5.208050,-0.048218,-2.652438,-0.049419,-2.524543
8.800000,1.463260,5.300180,-0.048775,-2.699360,-0.050005,-2.567697
8.900000,1.479930,5.356780,-0.049331,-2.728186,-0.050589,-2.593602
9.000000,1.496610,5.421690,-0.049887,-2.761244,-0.051174,-2.623494
9.100000,1.513310,5.502060,-0.050444,-2.802176,-0.051760,-2.660824
9.200000,1.529970,5.552630,-0.050999,-2.827931,-0.052345,-2.683710
9.300000,1.546550,5.645850,-0.051552,-2.875408,-0.052928,-2.727176
9.400000,1.563170,5.687920,-0.052106,-2.896834,-0.053512,-2.745892
9.500000,1.579910,5.759300,-0.052664,-2.933187,-0.054101,-2.778715
9.600000,1.596620,5.838050,-0.053221,-2.973294,-0.054689,-2.815054
9.700000,1.613290,5.872420,-0.053776,-2.990799,-0.055276,-2.829965
9.800000,1.629870,5.960460,-0.054329,-3.035637,-0.055861,-2.870714
9.900000,1.646560,6.012720,-0.054885,-3.062253,-0.056449,-2.894180
10.000000,1.663230,6.126140,-0.055441,-3.120017,-0.057037,-2.947041
10.100000,1.679940,6.172080,-0.055998,-3.143415,-0.057627,-2.967390
10.200000,1.696590,6.220110,-0.056553,-3.167876,-0.058215,-2.988723
10.300000,1.713220,6.307230,-0.057107,-3.212246,-0.058803,-3.028803
10.400000,1.729870,6.340440,-0.057662,-3.229160,-0.059392,-3.042959
10.500000,1.746520,6.447730,-0.058217,-3.283802,-0.059981,-3.092628
10.600000,1.763210,6.529850,-0.058774,-3.325625,-0.060572,-3.130166
10.700000,1.779850,6.612080,-0.059328,-3.367505,-0.061161,-3.167716
10.800000,1.796560,6.636610,-0.059885,-3.379998,-0.061753,-3.177585
10.900000,1.813250,6.726410,-0.060442,-3.425732,-0.062345,-3.218676
11.000000,1.829930,6.790250,-0.060998,-3.458246,-0.062937,-3.247301
11.100000,1.846550,6.879010,-0.061552,-3.503451,-0.063527,-3.287808
11.200000,1.863240,6.939790,-0.062108,-3.534406,-0.064120,-3.314891
11.300000,1.879950,6.991550,-0.062665,-3.560767,-0.064715,-3.337632
11.400000,1.896610,7.083630,-0.063220,-3.607663,-0.065307,-3.379585
11.500000,1.913190,7.122410,-0.063773,-3.627414,-0.065897,-3.396083
11.600000,1.929860,7.167090,-0.064329,-3.650169,-0.066491,-3.415358
11.700000,1.946560,7.240820,-0.064885,-3.687719,-0.067086,-3.448440
11.800000,1.963250,7.332710,-0.065442,-3.734519,-0.067681,-3.490125
11.900000,1.979910,7.389590,-0.065997,-3.763487,-0.068276,-3.515108
12.000000,1.996550,7.453660,-0.066552,-3.796118,-0.068870,-3.543480
12.100000,2.013230,7.549940,-0.067108,-3.845153,-0.069465,-3.587114
12.200000,2.029950,7.594510,-0.067665,-3.867852,-0.070063,-3.606134
12.300000,2.046620,7.681100,-0.068221,-3.911952,-0.070659,-3.645076
12.400000,2.063260,7.754550,-0.068775,-3.949360,-0.071255,-3.677741
12.500000,2.079920,7.775890,-0.069331,-3.960228,-0.071851,-3.685663
12.600000,2.096600,7.886960,-0.069887,-4.016796,-0.072449,-3.736075
12.700000,2.113260,7.955890,-0.070442,-4.051902,-0.073046,-3.766477
12.800000,2.129900,8.061250,-0.070997,-4.105561,-0.073643,-3.814080
12.900000,2.146540,8.101280,-0.071551,-4.125948,-0.074240,-3.830731
13.000000,2.163220,8.133080,-0.072107,-4.142144,-0.074839,-3.843465
13.100000,2.179930,8.225200,-0.072664,-4.189060,-0.075440,-3.884665
