EF10_0T_A_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.009120,-0.000000,0.004645,0.000000,0.004645
0.100000,0.007190,0.017780,-0.000240,-0.009055,-0.000240,-0.009053
0.200000,0.027470,0.031020,-0.000916,-0.015798,-0.000916,-0.015784
0.300000,0.046200,0.029220,-0.001540,-0.014882,-0.001541,-0.014859
0.400000,0.063270,0.075400,-0.002109,-0.038401,-0.002111,-0.038320
0.500000,0.080020,0.081710,-0.002667,-0.041615,-0.002671,-0.041504
0.600000,0.096670,0.091800,-0.003222,-0.046753,-0.003228,-0.046603
0.700000,0.113360,0.158510,-0.003779,-0.080728,-0.003786,-0.080423
0.800000,0.130040,0.219210,-0.004335,-0.111643,-0.004344,-0.111159
0.900000,0.146720,0.225640,-0.004891,-0.114918,-0.004903,-0.114355
1.000000,0.163340,0.253220,-0.005445,-0.128964,-0.005460,-0.128262
1.100000,0.179990,0.283860,-0.006000,-0.144569,-0.006018,-0.143701
1.200000,0.196680,0.344190,-0.006556,-0.175295,-0.006578,-0.174145
1.300000,0.213340,0.377930,-0.007111,-0.192478,-0.007137,-0.191109
1.400000,0.229990,0.388710,-0.007666,-0.197968,-0.007696,-0.196451
1.500000,0.246570,0.484360,-0.008219,-0.246683,-0.008253,-0.244655
1.600000,0.263250,0.509860,-0.008775,-0.259670,-0.008814,-0.257391
1.700000,0.279980,0.564650,-0.009333,-0.287574,-0.009376,-0.284890
1.800000,0.296650,0.618110,-0.009888,-0.314801,-0.009938,-0.311688
1.900000,0.313260,0.712600,-0.010442,-0.362924,-0.010497,-0.359135
2.000000,0.329960,0.749350,-0.010999,-0.381641,-0.011060,-0.377443
2.100000,0.346650,0.850970,-0.011555,-0.433395,-0.011622,-0.428388
2.200000,0.363300,0.886570,-0.012110,-0.451526,-0.012184,-0.446058
2.300000,0.379920,0.938550,-0.012664,-0.478000,-0.012745,-0.471946
2.400000,0.396570,0.980820,-0.013219,-0.499528,-0.013307,-0.492924
2.500000,0.413200,1.068240,-0.013773,-0.544050,-0.013869,-0.536557
2.600000,0.429940,1.126780,-0.014331,-0.573864,-0.014435,-0.565640
2.700000,0.446640,1.205430,-0.014888,-0.613920,-0.015000,-0.604780
2.800000,0.463290,1.271530,-0.015443,-0.647585,-0.015563,-0.637584
2.900000,0.479900,1.354770,-0.015997,-0.689979,-0.016126,-0.678941
3.000000,0.496600,1.401170,-0.016553,-0.713610,-0.016692,-0.701797
3.100000,0.513280,1.441610,-0.017109,-0.734206,-0.017257,-0.721644
3.200000,0.529910,1.500550,-0.017664,-0.764224,-0.017822,-0.750725
3.300000,0.546550,1.566530,-0.018218,-0.797827,-0.018386,-0.783292
3.400000,0.563240,1.610230,-0.018775,-0.820083,-0.018953,-0.804687
3.500000,0.579920,1.739270,-0.019331,-0.885803,-0.019520,-0.868680
3.600000,0.596560,1.743840,-0.019885,-0.888130,-0.020086,-0.870470
3.700000,0.613200,1.873860,-0.020440,-0.954349,-0.020652,-0.934842
3.800000,0.629850,1.921830,-0.020995,-0.978780,-0.021219,-0.958230
3.900000,0.646590,1.996160,-0.021553,-1.016636,-0.021789,-0.994724
4.000000,0.663280,2.031940,-0.022109,-1.034859,-0.022357,-1.011979
