EF10_50T_B_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.002080,-0.000000,-0.001059,0.000000,-0.001059
0.100000,0.006710,0.019620,-0.000224,-0.009992,-0.000224,-0.009990
0.200000,0.027720,0.038650,-0.000924,-0.019684,-0.000924,-0.019666
0.300000,0.046310,0.059130,-0.001544,-0.030115,-0.001545,-0.030068
0.400000,0.063260,0.083620,-0.002109,-0.042587,-0.002111,-0.042498
0.500000,0.080060,0.089560,-0.002669,-0.045613,-0.002672,-0.045491
0.600000,0.096700,0.115140,-0.003223,-0.058640,-0.003229,-0.058451
0.700000,0.113370,0.131700,-0.003779,-0.067074,-0.003786,-0.066821
0.800000,0.130050,0.147030,-0.004335,-0.074882,-0.004344,-0.074557
0.900000,0.146790,0.162690,-0.004893,-0.082857,-0.004905,-0.082452
1.000000,0.163390,0.191130,-0.005446,-0.097342,-0.005461,-0.096812
1.100000,0.179960,0.206810,-0.005999,-0.105327,-0.006017,-0.104696
1.200000,0.196680,0.218600,-0.006556,-0.111332,-0.006578,-0.110602
1.300000,0.213350,0.239540,-0.007112,-0.121997,-0.007137,-0.121129
1.400000,0.230030,0.250290,-0.007668,-0.127472,-0.007697,-0.126494
1.500000,0.246700,0.270050,-0.008223,-0.137535,-0.008257,-0.136404
1.600000,0.263290,0.291300,-0.008776,-0.148358,-0.008815,-0.147056
1.700000,0.279990,0.310410,-0.009333,-0.158091,-0.009377,-0.156615
1.800000,0.296670,0.327560,-0.009889,-0.166825,-0.009938,-0.165175
1.900000,0.313300,0.343420,-0.010443,-0.174902,-0.010498,-0.173076
2.000000,0.329920,0.353650,-0.010997,-0.180112,-0.011058,-0.178132
2.100000,0.346580,0.379070,-0.011553,-0.193059,-0.011620,-0.190828
2.200000,0.363300,0.396400,-0.012110,-0.201885,-0.012184,-0.199440
2.300000,0.379990,0.410190,-0.012666,-0.208908,-0.012747,-0.206262
2.400000,0.396580,0.429600,-0.013219,-0.218793,-0.013307,-0.215901
2.500000,0.413230,0.444540,-0.013774,-0.226402,-0.013870,-0.223284
2.600000,0.429920,0.460850,-0.014331,-0.234709,-0.014434,-0.231345
2.700000,0.446630,0.477490,-0.014888,-0.243184,-0.015000,-0.239563
2.800000,0.463280,0.499540,-0.015443,-0.254414,-0.015563,-0.250485
2.900000,0.479930,0.515480,-0.015998,-0.262532,-0.016127,-0.258332
3.000000,0.496570,0.532090,-0.016552,-0.270991,-0.016691,-0.266506
3.100000,0.513280,0.553740,-0.017109,-0.282017,-0.017257,-0.277192
3.200000,0.529970,0.567840,-0.017666,-0.289199,-0.017824,-0.284090
3.300000,0.546610,0.591770,-0.018220,-0.301386,-0.018388,-0.295895
3.400000,0.563230,0.604030,-0.018774,-0.307630,-0.018953,-0.301854
3.500000,0.579920,0.621180,-0.019331,-0.316364,-0.019520,-0.310249
3.600000,0.596610,0.642120,-0.019887,-0.327029,-0.020087,-0.320525
3.700000,0.613220,0.660700,-0.020441,-0.336492,-0.020652,-0.329614
3.800000,0.629860,0.670930,-0.020995,-0.341702,-0.021219,-0.334528
3.900000,0.646550,0.697010,-0.021552,-0.354984,-0.021787,-0.347334
4.000000,0.663230,0.709420,-0.022108,-0.361305,-0.022356,-0.353317
4.100000,0.679890,0.726880,-0.022663,-0.370197,-0.022924,-0.361807
4.200000,0.696560,0.747860,-0.023219,-0.380882,-0.023492,-0.372038
4.300000,0.713230,0.767860,-0.023774,-0.391068,-0.024062,-0.381771
4.400000,0.729950,0.780070,-0.024332,-0.397286,-0.024633,-0.387620
4.500000,0.746650,0.795750,-0.024888,-0.405272,-0.025203,-0.395186
4.600000,0.763240,0.817180,-0.025441,-0.416186,-0.025771,-0.405598
4.700000,0.779890,0.827780,-0.025996,-0.421585,-0.026340,-0.410625
4.800000,0.796550,0.856040,-0.026552,-0.435978,-0.026911,-0.424402
4.900000,0.813250,0.869880,-0.027108,-0.443026,-0.027483,-0.431017
5.000000,0.829900,0.882700,-0.027663,-0.449555,-0.028053,-0.437119
5.100000,0.846560,0.905890,-0.028219,-0.461366,-0.028624,-0.448347
5.200000,0.863220,0.927240,-0.028774,-0.472239,-0.029196,-0.458651
5.300000,0.879950,0.939600,-0.029332,-0.478534,-0.029770,-0.464498
5.400000,0.896590,0.957190,-0.029886,-0.487493,-0.030342,-0.472923
5.500000,0.913210,0.975570,-0.030440,-0.496854,-0.030913,-0.481729
5.600000,0.929920,0.996020,-0.030997,-0.507269,-0.031488,-0.491545
5.700000,0.946590,1.005160,-0.031553,-0.511924,-0.032062,-0.495771
5.800000,0.963260,1.028700,-0.032109,-0.523913,-0.032635,-0.507090
5.900000,0.979870,1.049480,-0.032662,-0.534496,-0.033208,-0.517038
6.000000,0.996530,1.063940,-0.033218,-0.541860,-0.033782,-0.523861
6.100000,1.013230,1.083290,-0.033774,-0.551715,-0.034358,-0.533081
6.200000,1.029960,1.102660,-0.034332,-0.561580,-0.034935,-0.542300
6.300000,1.046610,1.119630,-0.034887,-0.570223,-0.035510,-0.550330
6.400000,1.063250,1.136400,-0.035442,-0.578764,-0.036085,-0.558251
6.500000,1.079950,1.152270,-0.035998,-0.586846,-0.036662,-0.565721
6.600000,1.096640,1.172680,-0.036555,-0.597241,-0.037240,-0.575409
6.700000,1.113290,1.192080,-0.037110,-0.607121,-0.037816,-0.584591
6.800000,1.129890,1.211360,-0.037663,-0.616941,-0.038391,-0.593705
6.900000,1.146570,1.230750,-0.038219,-0.626816,-0.038969,-0.602860
7.000000,1.163260,1.253320,-0.038775,-0.638311,-0.039547,-0.613560
7.100000,1.179930,1.270800,-0.039331,-0.647213,-0.040125,-0.621758
7.200000,1.196560,1.286600,-0.039885,-0.655260,-0.040703,-0.629125
7.300000,1.213210,1.302430,-0.040440,-0.663322,-0.041281,-0.636497
7.400000,1.229930,1.332270,-0.040998,-0.678520,-0.041862,-0.650702
7.500000,1.246640,1.344740,-0.041555,-0.684870,-0.042443,-0.656411
7.600000,1.263300,1.358690,-0.042110,-0.691975,-0.043022,-0.662836
7.700000,1.279880,1.374420,-0.042663,-0.699986,-0.043599,-0.670123
7.800000,1.296570,1.392920,-0.043219,-0.709408,-0.044181,-0.678748
7.900000,1.313240,1.417830,-0.043775,-0.722095,-0.044762,-0.690485
8.000000,1.329940,1.435710,-0.044331,-0.731201,-0.045344,-0.698786
8.100000,1.346540,1.456380,-0.044885,-0.741728,-0.045923,-0.708436
8.200000,1.363220,1.466030,-0.045441,-0.746643,-0.046505,-0.712715
8.300000,1.379870,1.491550,-0.045996,-0.759640,-0.047087,-0.724700
8.400000,1.396540,1.499730,-0.046551,-0.763806,-0.047670,-0.728250
8.500000,1.413200,1.516730,-0.047107,-0.772464,-0.048252,-0.736076
8.600000,1.429850,1.540460,-0.047662,-0.784550,-0.048835,-0.747157
8.700000,1.446620,1.562430,-0.048221,-0.795739,-0.049422,-0.757368
8.800000,1.463250,1.576170,-0.048775,-0.802737,-0.050005,-0.763583
8.900000,1.479950,1.598940,-0.049332,-0.814333,-0.050590,-0.774161
9.000000,1.496540,1.618860,-0.049885,-0.824479,-0.051172,-0.783350
9.100000,1.513220,1.638440,-0.050441,-0.834451,-0.051757,-0.792360
9.200000,1.529920,1.650800,-0.050997,-0.840746,-0.052344,-0.797870
9.300000,1.546570,1.668870,-0.051552,-0.849949,-0.052929,-0.806132
9.400000,1.563150,1.690130,-0.052105,-0.860776,-0.053512,-0.815925
9.500000,1.579870,1.708350,-0.052662,-0.870056,-0.054100,-0.824236
9.600000,1.596560,1.726550,-0.053219,-0.879325,-0.054687,-0.832528
9.700000,1.613280,1.748030,-0.053776,-0.890264,-0.055276,-0.842390
9.800000,1.629950,1.760150,-0.054332,-0.896437,-0.055863,-0.847732
9.900000,1.646610,1.785910,-0.054887,-0.909556,-0.056451,-0.859634
10.000000,1.663260,1.804080,-0.055442,-0.918810,-0.057038,-0.867870
10.100000,1.679970,1.825040,-0.055999,-0.929485,-0.057628,-0.877435
10.200000,1.696650,1.831540,-0.056555,-0.932796,-0.058217,-0.880041
10.300000,1.713210,1.857030,-0.057107,-0.945778,-0.058802,-0.891767
10.400000,1.729850,1.872880,-0.057662,-0.953850,-0.059391,-0.898849
10.500000,1.746580,1.897220,-0.058219,-0.966246,-0.059983,-0.909992
10.600000,1.763230,1.920300,-0.058774,-0.978001,-0.060572,-0.920519
10.700000,1.779860,1.936490,-0.059329,-0.986246,-0.061161,-0.927734
10.800000,1.796550,1.959090,-0.059885,-0.997756,-0.061753,-0.938006
10.900000,1.813250,1.979760,-0.060442,-1.008283,-0.062345,-0.947341
11.000000,1.829900,1.997640,-0.060997,-1.017390,-0.062936,-0.955332
11.100000,1.846560,2.010740,-0.061552,-1.024061,-0.063528,-0.961028
11.200000,1.863230,2.029950,-0.062108,-1.033845,-0.064120,-0.969635
11.300000,1.879920,2.051950,-0.062664,-1.045050,-0.064713,-0.979563
11.400000,1.896610,2.066410,-0.063220,-1.052414,-0.065307,-0.985880
11.500000,1.913290,2.089110,-0.063776,-1.063975,-0.065901,-0.996119
11.600000,1.929900,2.109670,-0.064330,-1.074446,-0.066492,-1.005327
11.700000,1.946550,2.130560,-0.064885,-1.085085,-0.067086,-1.014680
11.800000,1.963260,2.149960,-0.065442,-1.094966,-0.067682,-1.023309
11.900000,1.979940,2.163970,-0.065998,-1.102101,-0.068277,-1.029364
12.000000,1.996550,2.182640,-0.066552,-1.111609,-0.068870,-1.037630
12.100000,2.013220,2.212920,-0.067107,-1.127031,-0.069465,-1.051399
12.200000,2.029950,2.220600,-0.067665,-1.130942,-0.070063,-1.054417
12.300000,2.046590,2.240030,-0.068220,-1.140838,-0.070658,-1.063010
12.400000,2.063270,2.262560,-0.068776,-1.152312,-0.071255,-1.073061
12.500000,2.079920,2.277460,-0.069331,-1.159901,-0.071851,-1.079484
12.600000,2.096540,2.297060,-0.069885,-1.169883,-0.072447,-1.088126
12.700000,2.113250,2.317140,-0.070442,-1.180110,-0.073046,-1.096981
12.800000,2.129950,2.335220,-0.070998,-1.189318,-0.073645,-1.104878
12.900000,2.146560,2.364410,-0.071552,-1.204184,-0.074241,-1.118022
13.000000,2.163170,2.375260,-0.072106,-1.209710,-0.074837,-1.122483
13.100000,2.179910,2.396530,-0.072664,-1.220543,-0.075439,-1.131854
13.200000,2.196590,2.416860,-0.073220,-1.230897,-0.076039,-1.140771
13.300000,2.213230,2.434400,-0.073774,-1.239830,-0.076637,-1.148362
