EF10_50T_B_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.003220,-0.000000,0.001640,0.000000,0.001640
0.100000,0.007650,0.018360,-0.000255,-0.009351,-0.000255,-0.009348
0.200000,0.028240,0.042690,-0.000941,-0.021742,-0.000942,-0.021721
0.300000,0.046260,0.062380,-0.001542,-0.031770,-0.001543,-0.031721
0.400000,0.063290,0.081570,-0.002110,-0.041543,-0.002112,-0.041456
0.500000,0.080070,0.097590,-0.002669,-0.049702,-0.002673,-0.049570
0.600000,0.096700,0.121370,-0.003223,-0.061813,-0.003229,-0.061614
0.700000,0.113340,0.131520,-0.003778,-0.066983,-0.003785,-0.066730
0.800000,0.130010,0.157910,-0.004334,-0.080423,-0.004343,-0.080074
0.900000,0.146780,0.170430,-0.004893,-0.086799,-0.004905,-0.086375
1.000000,0.163390,0.188440,-0.005446,-0.095972,-0.005461,-0.095449
1.100000,0.179980,0.210530,-0.005999,-0.107222,-0.006017,-0.106579
1.200000,0.196710,0.229920,-0.006557,-0.117097,-0.006579,-0.116329
1.300000,0.213340,0.246630,-0.007111,-0.125608,-0.007137,-0.124714
1.400000,0.230020,0.266580,-0.007667,-0.135768,-0.007697,-0.134727
1.500000,0.246700,0.282030,-0.008223,-0.143637,-0.008257,-0.142456
1.600000,0.263300,0.296140,-0.008777,-0.150823,-0.008815,-0.149499
1.700000,0.280000,0.317040,-0.009333,-0.161467,-0.009377,-0.159960
1.800000,0.296680,0.336960,-0.009889,-0.171612,-0.009939,-0.169915
1.900000,0.313290,0.355890,-0.010443,-0.181253,-0.010498,-0.179360
2.000000,0.329910,0.366810,-0.010997,-0.186815,-0.011058,-0.184760
2.100000,0.346590,0.381010,-0.011553,-0.194047,-0.011620,-0.191805
2.200000,0.363300,0.399700,-0.012110,-0.203566,-0.012184,-0.201100
2.300000,0.379980,0.429020,-0.012666,-0.218498,-0.012747,-0.215731
2.400000,0.396580,0.437920,-0.013219,-0.223031,-0.013307,-0.220083
2.500000,0.413230,0.455270,-0.013774,-0.231867,-0.013870,-0.228673
2.600000,0.429920,0.475050,-0.014331,-0.241941,-0.014434,-0.238474
2.700000,0.446650,0.491530,-0.014888,-0.250334,-0.015000,-0.246607
2.800000,0.463290,0.512010,-0.015443,-0.260765,-0.015563,-0.256738
2.900000,0.479930,0.526820,-0.015998,-0.268307,-0.016127,-0.264015
3.000000,0.496560,0.543630,-0.016552,-0.276868,-0.016691,-0.272286
3.100000,0.513260,0.562150,-0.017109,-0.286301,-0.017257,-0.281402
3.200000,0.529970,0.576820,-0.017666,-0.293772,-0.017824,-0.288582
3.300000,0.546610,0.596950,-0.018220,-0.304024,-0.018388,-0.298485
3.400000,0.563250,0.616100,-0.018775,-0.313777,-0.018953,-0.307886
3.500000,0.579940,0.637330,-0.019331,-0.324590,-0.019521,-0.318315
3.600000,0.596620,0.646720,-0.019887,-0.329372,-0.020088,-0.322821
3.700000,0.613230,0.666570,-0.020441,-0.339481,-0.020653,-0.332542
3.800000,0.629870,0.685520,-0.020996,-0.349132,-0.021219,-0.341802
3.900000,0.646560,0.700690,-0.021552,-0.356858,-0.021788,-0.349167
4.000000,0.663240,0.722980,-0.022108,-0.368211,-0.022356,-0.360070
4.100000,0.679890,0.738720,-0.022663,-0.376227,-0.022924,-0.367701
4.200000,0.696560,0.756870,-0.023219,-0.385471,-0.023492,-0.376521
4.300000,0.713230,0.773330,-0.023774,-0.393854,-0.024062,-0.384490
4.400000,0.729930,0.791020,-0.024331,-0.402863,-0.024632,-0.393061
4.500000,0.746640,0.812450,-0.024888,-0.413777,-0.025203,-0.403479
4.600000,0.763230,0.826930,-0.025441,-0.421152,-0.025770,-0.410437
4.700000,0.779880,0.846690,-0.025996,-0.431216,-0.026340,-0.420006
4.800000,0.796560,0.864290,-0.026552,-0.440179,-0.026911,-0.428492
