EF30_0T_B_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.022420,-0.000000,-0.011418,0.000000,-0.011418
0.100000,0.007610,0.051290,-0.000254,-0.026122,-0.000254,-0.026115
0.200000,0.027900,0.185990,-0.000930,-0.094724,-0.000930,-0.094636
0.300000,0.046320,0.288350,-0.001544,-0.146855,-0.001545,-0.146629
0.400000,0.063280,0.389100,-0.002109,-0.198167,-0.002112,-0.197749
0.500000,0.080010,0.543280,-0.002667,-0.276690,-0.002671,-0.275952
0.600000,0.096640,0.606740,-0.003221,-0.309010,-0.003227,-0.308015
0.700000,0.113310,0.725070,-0.003777,-0.369275,-0.003784,-0.367880
0.800000,0.129970,0.795360,-0.004332,-0.405074,-0.004342,-0.403319
0.900000,0.146660,0.942550,-0.004889,-0.480037,-0.004901,-0.477690
1.000000,0.163380,1.007130,-0.005446,-0.512927,-0.005461,-0.510134
1.100000,0.180040,1.108150,-0.006001,-0.564376,-0.006019,-0.560989
1.200000,0.196650,1.224500,-0.006555,-0.623633,-0.006577,-0.619545
1.300000,0.213330,1.299030,-0.007111,-0.661591,-0.007136,-0.656886
1.400000,0.230020,1.414200,-0.007667,-0.720246,-0.007697,-0.714724
1.500000,0.246670,1.491650,-0.008222,-0.759691,-0.008256,-0.753445
1.600000,0.263290,1.619940,-0.008776,-0.825029,-0.008815,-0.817788
1.700000,0.279980,1.689690,-0.009333,-0.860552,-0.009376,-0.852521
1.800000,0.296630,1.828430,-0.009888,-0.931212,-0.009937,-0.922004
1.900000,0.313310,1.921590,-0.010444,-0.978658,-0.010499,-0.968437
2.000000,0.329920,2.012990,-0.010997,-1.025207,-0.011058,-1.013933
2.100000,0.346540,2.124370,-0.011551,-1.081933,-0.011619,-1.069435
2.200000,0.363180,2.229000,-0.012106,-1.135220,-0.012180,-1.121477
2.300000,0.379910,2.355230,-0.012664,-1.199509,-0.012745,-1.184319
2.400000,0.396610,2.440630,-0.013220,-1.243003,-0.013308,-1.226570
2.500000,0.413200,2.530580,-0.013773,-1.288814,-0.013869,-1.271063
2.600000,0.429890,2.585330,-0.014330,-1.316698,-0.014433,-1.297830
2.700000,0.446590,2.765550,-0.014886,-1.408483,-0.014998,-1.387516
2.800000,0.463300,2.843440,-0.015443,-1.448152,-0.015564,-1.425788
2.900000,0.479900,2.939620,-0.015997,-1.497136,-0.016126,-1.473187
3.000000,0.496600,3.052870,-0.016553,-1.554814,-0.016692,-1.529077
3.100000,0.513290,3.180110,-0.017110,-1.619617,-0.017258,-1.591906
3.200000,0.529960,3.276120,-0.017665,-1.668514,-0.017823,-1.639039
