EF30_0T_A_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.001020,-0.000000,0.000519,0.000000,0.000519
0.100000,0.007220,0.004200,-0.000241,-0.002139,-0.000241,-0.002139
0.200000,0.027610,0.083670,-0.000920,-0.042613,-0.000921,-0.042574
0.300000,0.046200,0.144000,-0.001540,-0.073339,-0.001541,-0.073226
0.400000,0.063270,0.172760,-0.002109,-0.087986,-0.002111,-0.087800
0.500000,0.080050,0.227210,-0.002668,-0.115717,-0.002672,-0.115408
0.600000,0.096670,0.240660,-0.003222,-0.122567,-0.003228,-0.122172
0.700000,0.113380,0.335280,-0.003779,-0.170757,-0.003786,-0.170111
0.800000,0.130040,0.421550,-0.004335,-0.214694,-0.004344,-0.213763
0.900000,0.146700,0.484520,-0.004890,-0.246764,-0.004902,-0.245557
1.000000,0.163310,0.570710,-0.005444,-0.290660,-0.005459,-0.289078
1.100000,0.179990,0.657950,-0.006000,-0.335091,-0.006018,-0.333081
1.200000,0.196660,0.729020,-0.006555,-0.371287,-0.006577,-0.368853
1.300000,0.213360,0.819890,-0.007112,-0.417567,-0.007137,-0.414597
1.400000,0.230000,0.897310,-0.007667,-0.456996,-0.007696,-0.453493
1.500000,0.246630,0.982530,-0.008221,-0.500398,-0.008255,-0.496285
1.600000,0.263270,1.121380,-0.008776,-0.571114,-0.008814,-0.566102
1.700000,0.279970,1.198130,-0.009332,-0.610203,-0.009376,-0.604508
1.800000,0.296640,1.290760,-0.009888,-0.657379,-0.009937,-0.650879
1.900000,0.313230,1.430510,-0.010441,-0.728553,-0.010496,-0.720946
2.000000,0.329890,1.531520,-0.010996,-0.779997,-0.011057,-0.771420
2.100000,0.346580,1.657280,-0.011553,-0.844046,-0.011620,-0.834295
2.200000,0.363270,1.741790,-0.012109,-0.887086,-0.012183,-0.876345
2.300000,0.379920,1.861050,-0.012664,-0.947825,-0.012745,-0.935822
2.400000,0.396560,1.948200,-0.013219,-0.992210,-0.013307,-0.979094
2.500000,0.413250,2.078110,-0.013775,-1.058373,-0.013871,-1.043794
2.600000,0.429960,2.174280,-0.014332,-1.107352,-0.014436,-1.091481
2.700000,0.446630,2.254210,-0.014888,-1.148060,-0.015000,-1.130968
2.800000,0.463270,2.379670,-0.015442,-1.211956,-0.015563,-1.193241
2.900000,0.479960,2.509460,-0.015999,-1.278057,-0.016128,-1.257610
3.000000,0.496640,2.642610,-0.016555,-1.345870,-0.016693,-1.323590
3.100000,0.513320,2.752180,-0.017111,-1.401674,-0.017259,-1.377690
3.200000,0.529910,2.872860,-0.017664,-1.463136,-0.017822,-1.437291
3.300000,0.546570,2.991790,-0.018219,-1.523706,-0.018387,-1.495946
3.400000,0.563290,3.085220,-0.018776,-1.571290,-0.018955,-1.541787
3.500000,0.579950,3.226000,-0.019332,-1.642988,-0.019521,-1.611227
3.600000,0.596610,3.302200,-0.019887,-1.681797,-0.020087,-1.648351
3.700000,0.613180,3.388010,-0.020439,-1.725499,-0.020651,-1.690231
3.800000,0.629870,3.559270,-0.020996,-1.812721,-0.021219,-1.774662
3.900000,0.646550,3.666420,-0.021552,-1.867292,-0.021787,-1.827049
4.000000,0.663310,3.792890,-0.022110,-1.931703,-0.022358,-1.888992
4.100000,0.679880,3.905160,-0.022663,-1.988882,-0.022923,-1.943808
4.200000,0.696520,4.018460,-0.023217,-2.046585,-0.023491,-1.999069
4.300000,0.713290,4.129140,-0.023776,-2.102954,-0.024064,-2.052953
4.400000,0.729940,4.181430,-0.024331,-2.129585,-0.024632,-2.077769
4.500000,0.746540,4.353770,-0.024885,-2.217357,-0.025200,-2.162179
4.600000,0.763220,4.496770,-0.025441,-2.290186,-0.025770,-2.231922
4.700000,0.779920,4.630910,-0.025997,-2.358503,-0.026341,-2.297188
4.800000,0.796610,4.721510,-0.026554,-2.404645,-0.026913,-2.340793
4.900000,0.813310,4.843330,-0.027110,-2.466688,-0.027485,-2.399815
5.000000,0.829940,4.950650,-0.027665,-2.521345,-0.028055,-2.451593
5.100000,0.846630,5.048170,-0.028221,-2.571012,-0.028627,-2.498455
5.200000,0.863280,5.197300,-0.028776,-2.646963,-0.029198,-2.570794
5.300000,0.879960,5.310180,-0.029332,-2.704452,-0.029771,-2.625125
5.400000,0.896600,5.421910,-0.029887,-2.761356,-0.030342,-2.678828
5.500000,0.913230,5.568450,-0.030441,-2.835988,-0.030914,-2.749658
5.600000,0.929930,5.658720,-0.030998,-2.881962,-0.031488,-2.792628
5.700000,0.946600,5.794340,-0.031553,-2.951033,-0.032062,-2.857918
5.800000,0.963230,5.929600,-0.032108,-3.019920,-0.032634,-2.922958
5.900000,0.979890,6.030230,-0.032663,-3.071171,-0.033208,-2.970857
6.000000,0.996610,6.122630,-0.033220,-3.118230,-0.033785,-3.014641
6.100000,1.013300,6.310070,-0.033777,-3.213692,-0.034360,-3.105144
6.200000,1.029960,6.393510,-0.034332,-3.256188,-0.034935,-3.144396
6.300000,1.046570,6.510600,-0.034886,-3.315821,-0.035509,-3.200147
6.400000,1.063270,6.637150,-0.035442,-3.380273,-0.036086,-3.260468
6.500000,1.079920,6.721160,-0.035997,-3.423059,-0.036661,-3.299838
6.600000,1.096600,6.880810,-0.036553,-3.504368,-0.037238,-3.376271
6.700000,1.113240,7.017960,-0.037108,-3.574218,-0.037814,-3.441586
6.800000,1.129880,7.115080,-0.037663,-3.623680,-0.038390,-3.487203
