EF30_0T_B_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.019770,-0.000000,0.010069,0.000000,0.010069
0.100000,0.006390,0.055240,-0.000213,-0.028134,-0.000213,-0.028128
0.200000,0.027030,0.131940,-0.000901,-0.067196,-0.000901,-0.067136
0.300000,0.046150,0.228530,-0.001538,-0.116389,-0.001540,-0.116210
0.400000,0.063250,0.332710,-0.002108,-0.169448,-0.002111,-0.169091
0.500000,0.079990,0.411730,-0.002666,-0.209692,-0.002670,-0.209133
0.600000,0.096660,0.490730,-0.003222,-0.249927,-0.003227,-0.249121
0.700000,0.113310,0.618410,-0.003777,-0.314954,-0.003784,-0.313764
0.800000,0.129970,0.717310,-0.004332,-0.365323,-0.004342,-0.363740
0.900000,0.146650,0.787610,-0.004888,-0.401126,-0.004900,-0.399166
1.000000,0.163390,0.933720,-0.005446,-0.475540,-0.005461,-0.472950
1.100000,0.180040,0.956680,-0.006001,-0.487233,-0.006019,-0.484309
1.200000,0.196650,1.050770,-0.006555,-0.535153,-0.006577,-0.531645
1.300000,0.213340,1.162350,-0.007111,-0.591980,-0.007137,-0.587770
1.400000,0.230020,1.290170,-0.007667,-0.657078,-0.007697,-0.652040
1.500000,0.246670,1.326640,-0.008222,-0.675652,-0.008256,-0.670097
1.600000,0.263300,1.467410,-0.008777,-0.747346,-0.008815,-0.740787
1.700000,0.279980,1.568150,-0.009333,-0.798652,-0.009376,-0.791199
1.800000,0.296640,1.606500,-0.009888,-0.818184,-0.009937,-0.810094
1.900000,0.313310,1.716930,-0.010444,-0.874425,-0.010499,-0.865293
2.000000,0.329920,1.815280,-0.010997,-0.924515,-0.011058,-0.914347
2.100000,0.346520,1.948960,-0.011551,-0.992597,-0.011618,-0.981132
2.200000,0.363180,2.024190,-0.012106,-1.030912,-0.012180,-1.018431
2.300000,0.379910,2.085270,-0.012664,-1.062019,-0.012745,-1.048570
2.400000,0.396620,2.189440,-0.013221,-1.115073,-0.013309,-1.100331
2.500000,0.413210,2.297000,-0.013774,-1.169852,-0.013869,-1.153739
2.600000,0.429890,2.398430,-0.014330,-1.221510,-0.014433,-1.204007
2.700000,0.446590,2.497620,-0.014886,-1.272027,-0.014998,-1.253092
2.800000,0.463290,2.581530,-0.015443,-1.314762,-0.015563,-1.294459
2.900000,0.479890,2.684470,-0.015996,-1.367189,-0.016126,-1.345319
3.000000,0.496580,2.812490,-0.016553,-1.432389,-0.016691,-1.408680
3.100000,0.513290,2.924470,-0.017110,-1.489420,-0.017258,-1.463937
3.200000,0.529960,3.005470,-0.017665,-1.530673,-0.017823,-1.503633
3.300000,0.546650,3.074770,-0.018222,-1.565968,-0.018390,-1.537433
3.400000,0.563260,3.216240,-0.018775,-1.638018,-0.018954,-1.607263
3.500000,0.579940,3.296310,-0.019331,-1.678797,-0.019521,-1.646344
3.600000,0.596610,3.358110,-0.019887,-1.710271,-0.020087,-1.676259
3.700000,0.613330,3.511440,-0.020444,-1.788362,-0.020656,-1.751800
3.800000,0.629930,3.589820,-0.020998,-1.828280,-0.021221,-1.789891
3.900000,0.646580,3.727400,-0.021553,-1.898349,-0.021788,-1.857435
4.000000,0.663270,3.797910,-0.022109,-1.934260,-0.022357,-1.891495
4.100000,0.679940,3.915850,-0.022665,-1.994326,-0.022925,-1.949125
4.200000,0.696590,3.971480,-0.023220,-2.022658,-0.023493,-1.975693
4.300000,0.713170,4.079800,-0.023772,-2.077825,-0.024059,-2.028430
4.400000,0.729930,4.230860,-0.024331,-2.154759,-0.024632,-2.102332
4.500000,0.746600,4.344560,-0.024887,-2.212666,-0.025202,-2.157600
4.600000,0.763260,4.453080,-0.025442,-2.267935,-0.025771,-2.210234
4.700000,0.779920,4.506860,-0.025997,-2.295325,-0.026341,-2.235653
4.800000,0.796600,4.617050,-0.026553,-2.351444,-0.026912,-2.289006
4.900000,0.813260,4.738120,-0.027109,-2.413105,-0.027483,-2.347689
5.000000,0.829960,4.819200,-0.027665,-2.454398,-0.028055,-2.386497
5.100000,0.846600,4.960760,-0.028220,-2.526494,-0.028626,-2.455197
5.200000,0.863260,5.043780,-0.028775,-2.568776,-0.029197,-2.494859
5.300000,0.879990,5.166190,-0.029333,-2.631119,-0.029772,-2.553940
5.400000,0.896660,5.266790,-0.029889,-2.682354,-0.030344,-2.602182
5.500000,0.913260,5.310960,-0.030442,-2.704850,-0.030915,-2.622509
5.600000,0.929850,5.489450,-0.030995,-2.795754,-0.031486,-2.709100
5.700000,0.946570,5.565280,-0.031552,-2.834374,-0.032061,-2.744943
5.800000,0.963240,5.693730,-0.032108,-2.899793,-0.032635,-2.806686
5.900000,0.979910,5.809900,-0.032664,-2.958958,-0.033209,-2.862307
6.000000,0.996530,5.911070,-0.033218,-3.010483,-0.033782,-2.910482
6.100000,1.013190,6.008530,-0.033773,-3.060119,-0.034356,-2.956770
6.200000,1.029880,6.131490,-0.034329,-3.122742,-0.034932,-3.015541
