EF30_37_5T_B_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.001650,-0.000000,0.000840,0.000000,0.000840
0.100000,0.007080,0.042120,-0.000236,-0.021452,-0.000236,-0.021446
0.200000,0.027630,0.052090,-0.000921,-0.026529,-0.000921,-0.026505
0.300000,0.046250,0.097410,-0.001542,-0.049611,-0.001543,-0.049534
0.400000,0.063240,0.137420,-0.002108,-0.069987,-0.002110,-0.069840
0.500000,0.080010,0.165770,-0.002667,-0.084426,-0.002671,-0.084201
0.600000,0.096660,0.196870,-0.003222,-0.100265,-0.003227,-0.099942
0.700000,0.113360,0.242350,-0.003779,-0.123428,-0.003786,-0.122961
0.800000,0.130020,0.270370,-0.004334,-0.137698,-0.004343,-0.137102
0.900000,0.146710,0.265830,-0.004890,-0.135386,-0.004902,-0.134724
1.000000,0.163380,0.289710,-0.005446,-0.147548,-0.005461,-0.146745
1.100000,0.180010,0.362580,-0.006000,-0.184660,-0.006018,-0.183552
1.200000,0.196600,0.378930,-0.006553,-0.192987,-0.006575,-0.191723
1.300000,0.213310,0.367620,-0.007110,-0.187227,-0.007136,-0.185896
1.400000,0.230050,0.443510,-0.007668,-0.225878,-0.007698,-0.224146
1.500000,0.246690,0.464170,-0.008223,-0.236400,-0.008257,-0.234456
1.600000,0.263280,0.518640,-0.008776,-0.264141,-0.008815,-0.261823
1.700000,0.279980,0.581230,-0.009333,-0.296018,-0.009376,-0.293255
1.800000,0.296680,0.581530,-0.009889,-0.296171,-0.009939,-0.293242
1.900000,0.313330,0.600180,-0.010444,-0.305669,-0.010499,-0.302477
2.000000,0.329950,0.635680,-0.010998,-0.323749,-0.011059,-0.320188
2.100000,0.346600,0.694990,-0.011553,-0.353956,-0.011621,-0.349866
2.200000,0.363290,0.708580,-0.012110,-0.360877,-0.012184,-0.356507
2.300000,0.379970,0.717270,-0.012666,-0.365303,-0.012747,-0.360676
2.400000,0.396640,0.775520,-0.013221,-0.394969,-0.013310,-0.389747
2.500000,0.413210,0.808910,-0.013774,-0.411974,-0.013869,-0.406300
2.600000,0.429870,0.850340,-0.014329,-0.433075,-0.014433,-0.426869
2.700000,0.446580,0.884270,-0.014886,-0.450355,-0.014998,-0.443651
2.800000,0.463260,0.935730,-0.015442,-0.476563,-0.015562,-0.469204
2.900000,0.479890,0.924020,-0.015996,-0.470600,-0.016126,-0.463072
3.000000,0.496590,0.991090,-0.016553,-0.504758,-0.016692,-0.496403
3.100000,0.513290,1.033600,-0.017110,-0.526408,-0.017258,-0.517401
3.200000,0.529980,1.091790,-0.017666,-0.556044,-0.017824,-0.546221
3.300000,0.546590,1.105970,-0.018220,-0.563266,-0.018388,-0.553003
3.400000,0.563230,1.149590,-0.018774,-0.585481,-0.018953,-0.574489
3.500000,0.579880,1.208950,-0.019329,-0.615713,-0.019519,-0.603812
3.600000,0.596610,1.226670,-0.019887,-0.624738,-0.020087,-0.612314
3.700000,0.613300,1.272330,-0.020443,-0.647992,-0.020655,-0.634745
3.800000,0.629940,1.312270,-0.020998,-0.668334,-0.021222,-0.654300
3.900000,0.646550,1.343540,-0.021552,-0.684259,-0.021787,-0.669512
4.000000,0.663240,1.378300,-0.022108,-0.701962,-0.022356,-0.686443
4.100000,0.679920,1.424540,-0.022664,-0.725512,-0.022925,-0.709069
4.200000,0.696550,1.454550,-0.023218,-0.740796,-0.023492,-0.723596
4.300000,0.713210,1.481550,-0.023774,-0.754547,-0.024061,-0.736609
4.400000,0.729910,1.521150,-0.024330,-0.774715,-0.024631,-0.755866
4.500000,0.746590,1.621470,-0.024886,-0.825808,-0.025201,-0.805257
4.600000,0.763240,1.609940,-0.025441,-0.819936,-0.025771,-0.799075
4.700000,0.779890,1.687500,-0.025996,-0.859437,-0.026340,-0.837094
4.800000,0.796550,1.717630,-0.026552,-0.874782,-0.026911,-0.851555
4.900000,0.813280,1.698000,-0.027109,-0.864784,-0.027484,-0.841341
5.000000,0.829950,1.782710,-0.027665,-0.907927,-0.028055,-0.882809
5.100000,0.846570,1.826190,-0.028219,-0.930071,-0.028625,-0.903825
5.200000,0.863260,1.839140,-0.028775,-0.936666,-0.029197,-0.909713
5.300000,0.879950,1.910050,-0.029332,-0.972780,-0.029770,-0.944247
5.400000,0.896660,1.940740,-0.029889,-0.988411,-0.030344,-0.958868
5.500000,0.913250,1.981230,-0.030442,-1.009032,-0.030915,-0.978316
5.600000,0.929900,2.035600,-0.030997,-1.036723,-0.031487,-1.004588
5.700000,0.946620,2.076290,-0.031554,-1.057446,-0.032063,-1.024079
5.800000,0.963270,2.105570,-0.032109,-1.072358,-0.032636,-1.037926
5.900000,0.979950,2.165370,-0.032665,-1.102814,-0.033210,-1.066790
6.000000,0.996530,2.188930,-0.033218,-1.114813,-0.033782,-1.077781
6.100000,1.013190,2.198290,-0.033773,-1.119580,-0.034356,-1.081768
6.200000,1.029860,2.270740,-0.034329,-1.156478,-0.034932,-1.116778
6.300000,1.046600,2.326730,-0.034887,-1.184994,-0.035510,-1.143653
6.400000,1.063220,2.363600,-0.035441,-1.203772,-0.036084,-1.161109
6.500000,1.079870,2.422100,-0.035996,-1.233565,-0.036659,-1.189162
6.600000,1.096650,2.437320,-0.036555,-1.241317,-0.037240,-1.195941
6.700000,1.113310,2.488170,-0.037110,-1.267215,-0.037816,-1.220188
6.800000,1.129890,2.535300,-0.037663,-1.291218,-0.038391,-1.242587
6.900000,1.146570,2.555270,-0.038219,-1.301388,-0.038969,-1.251651
7.000000,1.163270,2.621180,-0.038776,-1.334956,-0.039547,-1.283192
7.100000,1.179950,2.650430,-0.039332,-1.349853,-0.040126,-1.296761
7.200000,1.196640,2.690530,-0.039888,-1.370276,-0.040705,-1.315618
7.300000,1.213290,2.766510,-0.040443,-1.408972,-0.041284,-1.351989
7.400000,1.229970,2.777520,-0.040999,-1.414579,-0.041863,-1.356583
7.500000,1.246620,2.844200,-0.041554,-1.448539,-0.042442,-1.388347
7.600000,1.263310,2.889610,-0.042110,-1.471666,-0.043023,-1.409694
7.700000,1.279910,2.902390,-0.042664,-1.478175,-0.043601,-1.415111
7.800000,1.296550,2.961660,-0.043218,-1.508361,-0.044180,-1.443172
7.900000,1.313250,3.001370,-0.043775,-1.528585,-0.044762,-1.461671
8.000000,1.329930,3.069420,-0.044331,-1.563243,-0.045344,-1.493943
8.100000,1.346540,3.092140,-0.044885,-1.574814,-0.045923,-1.504129
8.200000,1.363180,3.140110,-0.045439,-1.599245,-0.046504,-1.526576
8.300000,1.379890,3.180590,-0.045996,-1.619861,-0.047088,-1.545354
8.400000,1.396590,3.215760,-0.046553,-1.637773,-0.047671,-1.561530
8.500000,1.413260,3.267340,-0.047109,-1.664043,-0.048254,-1.585652
8.600000,1.429870,3.322730,-0.047662,-1.692252,-0.048836,-1.611596
8.700000,1.446570,3.384390,-0.048219,-1.723656,-0.049420,-1.640543
8.800000,1.463240,3.405820,-0.048775,-1.734570,-0.050004,-1.649967
8.900000,1.479940,3.415770,-0.049331,-1.739637,-0.050590,-1.653819
9.000000,1.496590,3.530330,-0.049886,-1.797982,-0.051174,-1.708288
9.100000,1.513210,3.548740,-0.050440,-1.807358,-0.051757,-1.716195
9.200000,1.529920,3.568740,-0.050997,-1.817544,-0.052344,-1.724854
9.300000,1.546600,3.634840,-0.051553,-1.851209,-0.052930,-1.755773
9.400000,1.563240,3.671660,-0.052108,-1.869961,-0.053515,-1.772521
9.500000,1.579860,3.699110,-0.052662,-1.883941,-0.054099,-1.784729
9.600000,1.596600,3.756410,-0.053220,-1.913124,-0.054689,-1.811307
9.700000,1.613260,3.853940,-0.053775,-1.962796,-0.055275,-1.857246
9.800000,1.629950,3.825770,-0.054332,-1.948449,-0.055863,-1.842586
9.900000,1.646600,3.903280,-0.054887,-1.987924,-0.056450,-1.878814
10.000000,1.663280,3.923940,-0.055443,-1.998446,-0.057039,-1.887647
10.100000,1.679980,4.002970,-0.055999,-2.038696,-0.057628,-1.924530
10.200000,1.696620,4.026920,-0.056554,-2.050894,-0.058216,-1.934907
10.300000,1.713210,4.081300,-0.057107,-2.078589,-0.058802,-1.959887
10.400000,1.729800,4.135060,-0.057660,-2.105969,-0.059389,-1.984539
10.500000,1.746560,4.158970,-0.058219,-2.118146,-0.059982,-1.994830
10.600000,1.763260,4.235740,-0.058775,-2.157245,-0.060573,-2.030452
10.700000,1.779930,4.250730,-0.059331,-2.164879,-0.061164,-2.036435
10.800000,1.796520,4.326890,-0.059884,-2.203667,-0.061752,-2.071703
10.900000,1.813230,4.364540,-0.060441,-2.222842,-0.062345,-2.088491
11.000000,1.829910,4.399170,-0.060997,-2.240479,-0.062937,-2.103816
11.100000,1.846600,4.475550,-0.061553,-2.279379,-0.063529,-2.139076
11.200000,1.863250,4.501640,-0.062108,-2.292666,-0.064121,-2.150273
11.300000,1.879890,4.538140,-0.062663,-2.311256,-0.064712,-2.166426
11.400000,1.896580,4.601820,-0.063219,-2.343688,-0.065306,-2.195521
11.500000,1.913230,4.685930,-0.063774,-2.386525,-0.065899,-2.234326
11.600000,1.929930,4.700180,-0.064331,-2.393782,-0.066493,-2.239788
11.700000,1.946580,4.759450,-0.064886,-2.423968,-0.067087,-2.266686
