EF30_37_5T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.001020,-0.000000,0.000519,0.000000,0.000519
0.100000,0.007780,0.045650,-0.000259,-0.023249,-0.000259,-0.023243
0.200000,0.028090,0.069220,-0.000936,-0.035253,-0.000937,-0.035220
0.300000,0.046300,0.067570,-0.001543,-0.034413,-0.001545,-0.034360
0.400000,0.063220,0.083800,-0.002107,-0.042679,-0.002110,-0.042589
0.500000,0.079960,0.178770,-0.002665,-0.091047,-0.002669,-0.090804
0.600000,0.096620,0.197280,-0.003221,-0.100474,-0.003226,-0.100150
0.700000,0.113310,0.215440,-0.003777,-0.109723,-0.003784,-0.109308
0.800000,0.129970,0.231570,-0.004332,-0.117938,-0.004342,-0.117427
0.900000,0.146660,0.289980,-0.004889,-0.147686,-0.004901,-0.146964
1.000000,0.163350,0.265740,-0.005445,-0.135340,-0.005460,-0.134603
1.100000,0.179990,0.311230,-0.006000,-0.158508,-0.006018,-0.157557
1.200000,0.196580,0.320930,-0.006553,-0.163448,-0.006574,-0.162377
1.300000,0.213260,0.401850,-0.007109,-0.204661,-0.007134,-0.203206
1.400000,0.230010,0.410110,-0.007667,-0.208867,-0.007697,-0.207266
1.500000,0.246670,0.443930,-0.008222,-0.226092,-0.008256,-0.224233
1.600000,0.263280,0.506820,-0.008776,-0.258121,-0.008815,-0.255856
1.700000,0.279980,0.498100,-0.009333,-0.253680,-0.009376,-0.251313
1.800000,0.296650,0.541650,-0.009888,-0.275860,-0.009938,-0.273132
1.900000,0.313330,0.568560,-0.010444,-0.289565,-0.010499,-0.286541
2.000000,0.329960,0.576070,-0.010999,-0.293390,-0.011060,-0.290163
2.100000,0.346600,0.638380,-0.011553,-0.325124,-0.011621,-0.321368
2.200000,0.363270,0.665350,-0.012109,-0.338860,-0.012183,-0.334757
2.300000,0.379970,0.688620,-0.012666,-0.350711,-0.012747,-0.346269
2.400000,0.396630,0.745870,-0.013221,-0.379868,-0.013309,-0.374846
2.500000,0.413190,0.796720,-0.013773,-0.405766,-0.013869,-0.400178
