EF30_37_5T_A_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.004140,-0.000000,-0.002108,0.000000,-0.002108
0.100000,0.007090,0.033890,-0.000236,-0.017260,-0.000236,-0.017256
0.200000,0.027650,0.023930,-0.000922,-0.012187,-0.000922,-0.012176
0.300000,0.046200,0.107570,-0.001540,-0.054785,-0.001541,-0.054701
0.400000,0.063200,0.176510,-0.002107,-0.089896,-0.002109,-0.089706
0.500000,0.080020,0.144810,-0.002667,-0.073751,-0.002671,-0.073554
0.600000,0.096700,0.191610,-0.003223,-0.097586,-0.003229,-0.097272
0.700000,0.113340,0.244730,-0.003778,-0.124640,-0.003785,-0.124169
0.800000,0.130040,0.252780,-0.004335,-0.128740,-0.004344,-0.128182
0.900000,0.146670,0.304250,-0.004889,-0.154953,-0.004901,-0.154196
1.000000,0.163350,0.346810,-0.005445,-0.176629,-0.005460,-0.175667
1.100000,0.180010,0.379400,-0.006000,-0.193227,-0.006018,-0.192067
1.200000,0.196650,0.404170,-0.006555,-0.205842,-0.006577,-0.204493
1.300000,0.213370,0.433640,-0.007112,-0.220851,-0.007138,-0.219280
1.400000,0.230040,0.449280,-0.007668,-0.228816,-0.007698,-0.227062
1.500000,0.246630,0.527680,-0.008221,-0.268745,-0.008255,-0.266536
1.600000,0.263250,0.489520,-0.008775,-0.249310,-0.008814,-0.247123
1.700000,0.279940,0.549160,-0.009331,-0.279685,-0.009375,-0.277075
1.800000,0.296670,0.597150,-0.009889,-0.304126,-0.009938,-0.301118
1.900000,0.313300,0.637550,-0.010443,-0.324702,-0.010498,-0.321311
2.000000,0.329910,0.639420,-0.010997,-0.325654,-0.011058,-0.322073
2.100000,0.346570,0.710760,-0.011552,-0.361987,-0.011620,-0.357805
2.200000,0.363240,0.729660,-0.012108,-0.371613,-0.012182,-0.367113
2.300000,0.379970,0.736570,-0.012666,-0.375132,-0.012747,-0.370381
2.400000,0.396660,0.790080,-0.013222,-0.402384,-0.013310,-0.397064
2.500000,0.413250,0.834340,-0.013775,-0.424926,-0.013871,-0.419073
2.600000,0.429910,0.850780,-0.014330,-0.433299,-0.014434,-0.427089
2.700000,0.446650,0.872670,-0.014888,-0.444447,-0.015000,-0.437830
2.800000,0.463310,0.931360,-0.015444,-0.474338,-0.015564,-0.467012
2.900000,0.479930,0.978320,-0.015998,-0.498254,-0.016127,-0.490283
3.000000,0.496600,1.040760,-0.016553,-0.530055,-0.016692,-0.521281
3.100000,0.513270,1.050620,-0.017109,-0.535076,-0.017257,-0.525922
3.200000,0.529960,1.106860,-0.017665,-0.563719,-0.017823,-0.553761
3.300000,0.546610,1.112410,-0.018220,-0.566546,-0.018388,-0.556223
3.400000,0.563280,1.138820,-0.018776,-0.579996,-0.018955,-0.569106
3.500000,0.579930,1.196760,-0.019331,-0.609505,-0.019520,-0.597723
3.600000,0.596560,1.265310,-0.019885,-0.644417,-0.020086,-0.631603
3.700000,0.613210,1.263180,-0.020440,-0.643332,-0.020652,-0.630182
3.800000,0.629850,1.292450,-0.020995,-0.658239,-0.021219,-0.644420
3.900000,0.646540,1.338490,-0.021551,-0.681687,-0.021787,-0.666996
4.000000,0.663300,1.389840,-0.022110,-0.707840,-0.022358,-0.692189
4.100000,0.679990,1.461490,-0.022666,-0.744331,-0.022927,-0.727459
4.200000,0.696590,1.439540,-0.023220,-0.733152,-0.023493,-0.716128
4.300000,0.713250,1.479670,-0.023775,-0.753590,-0.024062,-0.735673
4.400000,0.729940,1.513810,-0.024331,-0.770977,-0.024632,-0.752218
4.500000,0.746620,1.566460,-0.024887,-0.797792,-0.025202,-0.777937
4.600000,0.763270,1.575850,-0.025442,-0.802574,-0.025772,-0.782154
4.700000,0.779930,1.659120,-0.025998,-0.844983,-0.026342,-0.823015
4.800000,0.796580,1.707930,-0.026553,-0.869842,-0.026912,-0.846745
4.900000,0.813240,1.696740,-0.027108,-0.864143,-0.027482,-0.840717
5.000000,0.829850,1.766170,-0.027662,-0.899503,-0.028051,-0.874621
5.100000,0.846480,1.788030,-0.028216,-0.910636,-0.028622,-0.884942
5.200000,0.863170,1.836160,-0.028772,-0.935149,-0.029194,-0.908242
5.300000,0.879930,1.900290,-0.029331,-0.967810,-0.029770,-0.939423
5.400000,0.896630,1.919280,-0.029888,-0.977481,-0.030343,-0.948267
5.500000,0.913240,1.981410,-0.030441,-1.009124,-0.030914,-0.978405
5.600000,0.929950,2.028470,-0.030998,-1.033091,-0.031489,-1.001067
5.700000,0.946660,2.027670,-0.031555,-1.032684,-0.032064,-1.000097
5.800000,0.963310,2.095510,-0.032110,-1.067234,-0.032637,-1.032965
5.900000,0.979910,2.119930,-0.032664,-1.079671,-0.033209,-1.044405
6.000000,0.996610,2.122900,-0.033220,-1.081184,-0.033785,-1.045267
6.100000,1.013310,2.202810,-0.033777,-1.121882,-0.034361,-1.083988
6.200000,1.029970,2.267080,-0.034332,-1.154614,-0.034936,-1.114974
6.300000,1.046650,2.299590,-0.034888,-1.171172,-0.035511,-1.130311
6.400000,1.063270,2.341440,-0.035442,-1.192486,-0.036086,-1.150221
6.500000,1.079950,2.376470,-0.035998,-1.210326,-0.036662,-1.166757
6.600000,1.096600,2.421370,-0.036553,-1.233194,-0.037238,-1.188116
6.700000,1.113310,2.477070,-0.037110,-1.261561,-0.037816,-1.214744
6.800000,1.129910,2.507650,-0.037664,-1.277136,-0.038391,-1.229034
6.900000,1.146560,2.547990,-0.038219,-1.297681,-0.038968,-1.248085
7.000000,1.163250,2.580460,-0.038775,-1.314217,-0.039547,-1.263259
7.100000,1.179910,2.633270,-0.039330,-1.341113,-0.040125,-1.288367
7.200000,1.196560,2.652800,-0.039885,-1.351060,-0.040703,-1.297172
7.300000,1.213160,2.693740,-0.040439,-1.371911,-0.041279,-1.316432
7.400000,1.229930,2.793360,-0.040998,-1.422647,-0.041862,-1.364321
7.500000,1.246610,2.804680,-0.041554,-1.428412,-0.042442,-1.369056
7.600000,1.263270,2.884620,-0.042109,-1.469125,-0.043021,-1.407262
7.700000,1.279920,2.877010,-0.042664,-1.465249,-0.043601,-1.402736
7.800000,1.296610,2.931910,-0.043220,-1.493210,-0.044182,-1.428672
7.900000,1.313270,2.971080,-0.043776,-1.513159,-0.044763,-1.446919
8.000000,1.329970,3.008700,-0.044332,-1.532318,-0.045345,-1.464387
8.100000,1.346610,3.051510,-0.044887,-1.554121,-0.045926,-1.484361
8.200000,1.363260,3.078870,-0.045442,-1.568056,-0.046507,-1.496800
8.300000,1.379950,3.141160,-0.045998,-1.599780,-0.047090,-1.526192
8.400000,1.396600,3.161830,-0.046553,-1.610307,-0.047672,-1.535342
8.500000,1.413220,3.225450,-0.047107,-1.642708,-0.048253,-1.565325
8.600000,1.429810,3.250170,-0.047660,-1.655298,-0.048834,-1.576406
8.700000,1.446570,3.329090,-0.048219,-1.695492,-0.049420,-1.613737
8.800000,1.463230,3.383560,-0.048774,-1.723233,-0.050004,-1.639183
8.900000,1.479910,3.414690,-0.049330,-1.739087,-0.050589,-1.653298
9.000000,1.496520,3.422660,-0.049884,-1.743146,-0.051171,-1.656191
9.100000,1.513170,3.499460,-0.050439,-1.782260,-0.051756,-1.692365
9.200000,1.529900,3.543940,-0.050997,-1.804914,-0.052343,-1.712869
9.300000,1.546600,3.557600,-0.051553,-1.811871,-0.052930,-1.718463
9.400000,1.563250,3.664670,-0.052108,-1.866401,-0.053515,-1.769146
9.500000,1.579890,3.670320,-0.052663,-1.869279,-0.054100,-1.770837
9.600000,1.596620,3.689300,-0.053221,-1.878945,-0.054689,-1.778946
9.700000,1.613320,3.756490,-0.053777,-1.913165,-0.055277,-1.810280
9.800000,1.629980,3.782230,-0.054333,-1.926274,-0.055864,-1.821614
9.900000,1.646590,3.834110,-0.054886,-1.952696,-0.056450,-1.845520
10.000000,1.663300,3.904790,-0.055443,-1.988693,-0.057040,-1.878433
10.100000,1.679970,3.963920,-0.055999,-2.018808,-0.057628,-1.905757
10.200000,1.696610,4.002000,-0.056554,-2.038202,-0.058216,-1.922934
10.300000,1.713250,4.004650,-0.057108,-2.039551,-0.058804,-1.923076
10.400000,1.729920,4.074670,-0.057664,-2.075212,-0.059393,-1.955547
10.500000,1.746600,4.087620,-0.058220,-2.081808,-0.059984,-1.960605
10.600000,1.763270,4.159210,-0.058776,-2.118268,-0.060574,-1.993766
10.700000,1.779910,4.176200,-0.059330,-2.126921,-0.061163,-2.000730
10.800000,1.796520,4.250690,-0.059884,-2.164859,-0.061752,-2.035218
10.900000,1.813260,4.304250,-0.060442,-2.192137,-0.062346,-2.059639
11.000000,1.830020,4.360520,-0.061001,-2.220795,-0.062941,-2.085325
11.100000,1.846640,4.366800,-0.061555,-2.223993,-0.063531,-2.087096
