EF30_37_5T_A_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.041890,-0.000000,-0.021334,0.000000,-0.021334
0.100000,0.007130,0.002360,-0.000238,-0.001202,-0.000238,-0.001202
0.200000,0.027680,0.081710,-0.000923,-0.041615,-0.000923,-0.041576
0.300000,0.046200,0.095460,-0.001540,-0.048617,-0.001541,-0.048543
0.400000,0.063200,0.148460,-0.002107,-0.075610,-0.002109,-0.075451
0.500000,0.080020,0.161130,-0.002667,-0.082063,-0.002671,-0.081844
0.600000,0.096700,0.190040,-0.003223,-0.096787,-0.003229,-0.096475
0.700000,0.113340,0.188700,-0.003778,-0.096104,-0.003785,-0.095741
0.800000,0.130040,0.279070,-0.004335,-0.142129,-0.004344,-0.141513
0.900000,0.146690,0.313740,-0.004890,-0.159786,-0.004902,-0.159005
1.000000,0.163350,0.312320,-0.005445,-0.159063,-0.005460,-0.158197
1.100000,0.180010,0.368880,-0.006000,-0.187869,-0.006018,-0.186742
1.200000,0.196650,0.416650,-0.006555,-0.212198,-0.006577,-0.210807
1.300000,0.213370,0.431150,-0.007112,-0.219583,-0.007138,-0.218021
1.400000,0.230040,0.408880,-0.007668,-0.208241,-0.007698,-0.206644
1.500000,0.246630,0.488270,-0.008221,-0.248674,-0.008255,-0.246630
1.600000,0.263260,0.534120,-0.008775,-0.272025,-0.008814,-0.269638
1.700000,0.279960,0.568720,-0.009332,-0.289647,-0.009376,-0.286944
1.800000,0.296690,0.584160,-0.009890,-0.297510,-0.009939,-0.294568
1.900000,0.313310,0.627260,-0.010444,-0.319461,-0.010499,-0.316125
2.000000,0.329920,0.666430,-0.010997,-0.339410,-0.011058,-0.335677
2.100000,0.346580,0.724990,-0.011553,-0.369234,-0.011620,-0.364969
2.200000,0.363250,0.718090,-0.012108,-0.365720,-0.012182,-0.361292
2.300000,0.379970,0.786730,-0.012666,-0.400678,-0.012747,-0.395603
2.400000,0.396640,0.814670,-0.013221,-0.414908,-0.013310,-0.409422
2.500000,0.413260,0.834530,-0.013775,-0.425023,-0.013871,-0.419168
2.600000,0.429920,0.887880,-0.014331,-0.452194,-0.014434,-0.445713
2.700000,0.446640,0.893580,-0.014888,-0.455097,-0.015000,-0.448321
2.800000,0.463330,0.960840,-0.015444,-0.489352,-0.015565,-0.481794
2.900000,0.479940,0.943440,-0.015998,-0.480490,-0.016127,-0.472803
3.000000,0.496610,1.022150,-0.016554,-0.520577,-0.016692,-0.511959
3.100000,0.513280,1.112810,-0.017109,-0.566749,-0.017257,-0.557053
3.200000,0.529960,1.094530,-0.017665,-0.557440,-0.017823,-0.547592
3.300000,0.546610,1.098400,-0.018220,-0.559411,-0.018388,-0.549218
3.400000,0.563280,1.189550,-0.018776,-0.605833,-0.018955,-0.594458
3.500000,0.579940,1.192950,-0.019331,-0.607564,-0.019521,-0.595819
3.600000,0.596560,1.267980,-0.019885,-0.645777,-0.020086,-0.632935
