EF30_37_5T_A_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.037730,-0.000000,-0.019216,0.000000,-0.019216
0.100000,0.007260,0.019300,-0.000242,-0.009829,-0.000242,-0.009827
0.200000,0.027790,0.063840,-0.000926,-0.032513,-0.000927,-0.032483
0.300000,0.046210,0.106360,-0.001540,-0.054169,-0.001542,-0.054085
0.400000,0.063190,0.127660,-0.002106,-0.065017,-0.002109,-0.064880
0.500000,0.080000,0.140200,-0.002667,-0.071403,-0.002670,-0.071213
0.600000,0.096680,0.174160,-0.003223,-0.088699,-0.003228,-0.088413
0.700000,0.113340,0.244330,-0.003778,-0.124436,-0.003785,-0.123966
0.800000,0.130030,0.241010,-0.004334,-0.122745,-0.004344,-0.122213
0.900000,0.146680,0.275810,-0.004889,-0.140469,-0.004901,-0.139782
1.000000,0.163340,0.292210,-0.005445,-0.148821,-0.005460,-0.148011
1.100000,0.180010,0.364120,-0.006000,-0.185445,-0.006018,-0.184332
1.200000,0.196630,0.390360,-0.006554,-0.198809,-0.006576,-0.197506
1.300000,0.213360,0.441070,-0.007112,-0.224635,-0.007137,-0.223038
1.400000,0.230030,0.416990,-0.007668,-0.212371,-0.007697,-0.210743
1.500000,0.246620,0.489750,-0.008221,-0.249428,-0.008255,-0.247377
1.600000,0.263230,0.511570,-0.008774,-0.260540,-0.008813,-0.258254
1.700000,0.279940,0.531750,-0.009331,-0.270818,-0.009375,-0.268291
1.800000,0.296670,0.562800,-0.009889,-0.286632,-0.009938,-0.283797
1.900000,0.313300,0.619570,-0.010443,-0.315544,-0.010498,-0.312249
2.000000,0.329930,0.639080,-0.010998,-0.325481,-0.011059,-0.321901
2.100000,0.346590,0.657780,-0.011553,-0.335005,-0.011620,-0.331134
2.200000,0.363250,0.769490,-0.012108,-0.391898,-0.012182,-0.387153
2.300000,0.379970,0.776260,-0.012666,-0.395346,-0.012747,-0.390339
2.400000,0.396650,0.798140,-0.013222,-0.406489,-0.013310,-0.401115
2.500000,0.413260,0.832000,-0.013775,-0.423734,-0.013871,-0.417897
2.600000,0.429920,0.863210,-0.014331,-0.439629,-0.014434,-0.433329
2.700000,0.446670,0.900890,-0.014889,-0.458820,-0.015001,-0.451988
2.800000,0.463320,0.946750,-0.015444,-0.482176,-0.015565,-0.474729
2.900000,0.479930,0.951450,-0.015998,-0.484570,-0.016127,-0.476818
3.000000,0.496620,1.011140,-0.016554,-0.514969,-0.016693,-0.506445
3.100000,0.513290,1.016190,-0.017110,-0.517541,-0.017258,-0.508686
3.200000,0.529950,1.077540,-0.017665,-0.548787,-0.017823,-0.539092
3.300000,0.546610,1.066760,-0.018220,-0.543296,-0.018388,-0.533397
3.400000,0.563280,1.139560,-0.018776,-0.580373,-0.018955,-0.569476
3.500000,0.579920,1.199630,-0.019331,-0.610967,-0.019520,-0.599156
3.600000,0.596550,1.220580,-0.019885,-0.621636,-0.020085,-0.609275
3.700000,0.613210,1.280750,-0.020440,-0.652281,-0.020652,-0.638948
3.800000,0.629850,1.253790,-0.020995,-0.638550,-0.021219,-0.625144
3.900000,0.646540,1.313810,-0.021551,-0.669118,-0.021787,-0.654698
4.000000,0.663290,1.378910,-0.022110,-0.702273,-0.022358,-0.686746
4.100000,0.679970,1.392920,-0.022666,-0.709408,-0.022926,-0.693329
4.200000,0.696590,1.458600,-0.023220,-0.742859,-0.023493,-0.725610
4.300000,0.713260,1.494220,-0.023775,-0.761000,-0.024063,-0.742907
4.400000,0.729950,1.532490,-0.024332,-0.780491,-0.024633,-0.761500
