EF30_37_5T_A_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 10kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.018030,-0.000000,0.009183,0.000000,0.009183
0.100000,0.007150,0.036420,-0.000238,-0.018549,-0.000238,-0.018544
0.200000,0.027700,0.059720,-0.000923,-0.030415,-0.000924,-0.030387
0.300000,0.046200,0.091980,-0.001540,-0.046845,-0.001541,-0.046773
0.400000,0.063200,0.143800,-0.002107,-0.073237,-0.002109,-0.073082
0.500000,0.080020,0.140320,-0.002667,-0.071464,-0.002671,-0.071274
0.600000,0.096700,0.227250,-0.003223,-0.115737,-0.003229,-0.115364
0.700000,0.113330,0.223720,-0.003778,-0.113940,-0.003785,-0.113509
0.800000,0.130030,0.277760,-0.004334,-0.141462,-0.004344,-0.140849
0.900000,0.146670,0.282180,-0.004889,-0.143713,-0.004901,-0.143010
1.000000,0.163350,0.309240,-0.005445,-0.157495,-0.005460,-0.156637
1.100000,0.180010,0.386810,-0.006000,-0.197001,-0.006018,-0.195819
1.200000,0.196640,0.394530,-0.006555,-0.200932,-0.006576,-0.199615
1.300000,0.213370,0.435240,-0.007112,-0.221666,-0.007138,-0.220089
1.400000,0.230040,0.434400,-0.007668,-0.221238,-0.007698,-0.219542
1.500000,0.246620,0.441340,-0.008221,-0.224773,-0.008255,-0.222925
1.600000,0.263240,0.511340,-0.008775,-0.260423,-0.008813,-0.258138
1.700000,0.279950,0.549030,-0.009332,-0.279619,-0.009375,-0.277009
1.800000,0.296680,0.536200,-0.009889,-0.273084,-0.009939,-0.270384
1.900000,0.313310,0.654790,-0.010444,-0.333482,-0.010499,-0.329999
2.000000,0.329920,0.683330,-0.010997,-0.348017,-0.011058,-0.344190
2.100000,0.346580,0.675290,-0.011553,-0.343922,-0.011620,-0.339949
2.200000,0.363250,0.724590,-0.012108,-0.369031,-0.012182,-0.364562
2.300000,0.379970,0.768920,-0.012666,-0.391608,-0.012747,-0.386648
2.400000,0.396650,0.802830,-0.013222,-0.408878,-0.013310,-0.403472
2.500000,0.413250,0.821840,-0.013775,-0.418560,-0.013871,-0.412794
