EF10_12_5T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.002580,-0.000000,-0.001314,0.000000,-0.001314
0.100000,0.007280,0.015960,-0.000243,-0.008128,-0.000243,-0.008126
0.200000,0.028080,0.036880,-0.000936,-0.018783,-0.000936,-0.018765
0.300000,0.046320,0.050070,-0.001544,-0.025500,-0.001545,-0.025461
0.400000,0.063280,0.070370,-0.002109,-0.035839,-0.002112,-0.035764
0.500000,0.080020,0.086230,-0.002667,-0.043917,-0.002671,-0.043799
0.600000,0.096680,0.105560,-0.003223,-0.053761,-0.003228,-0.053588
0.700000,0.113340,0.137820,-0.003778,-0.070191,-0.003785,-0.069926
0.800000,0.130090,0.164950,-0.004336,-0.084008,-0.004346,-0.083644
0.900000,0.146710,0.200880,-0.004890,-0.102307,-0.004902,-0.101807
1.000000,0.163290,0.222820,-0.005443,-0.113481,-0.005458,-0.112864
1.100000,0.179980,0.256870,-0.005999,-0.130823,-0.006017,-0.130038
1.200000,0.196660,0.298640,-0.006555,-0.152096,-0.006577,-0.151099
1.300000,0.213380,0.331840,-0.007113,-0.169005,-0.007138,-0.167803
1.400000,0.229990,0.374040,-0.007666,-0.190497,-0.007696,-0.189037
1.500000,0.246620,0.408680,-0.008221,-0.208139,-0.008255,-0.206428
1.600000,0.263290,0.449510,-0.008776,-0.228934,-0.008815,-0.226924
1.700000,0.280010,0.479750,-0.009334,-0.244335,-0.009377,-0.242054
1.800000,0.296660,0.525090,-0.009889,-0.267426,-0.009938,-0.264782
1.900000,0.313220,0.565830,-0.010441,-0.288175,-0.010496,-0.285166
2.000000,0.329900,0.602500,-0.010997,-0.306851,-0.011058,-0.303476
2.100000,0.346600,0.635260,-0.011553,-0.323535,-0.011621,-0.319797
2.200000,0.363290,0.681950,-0.012110,-0.347314,-0.012184,-0.343108
2.300000,0.379920,0.719570,-0.012664,-0.366474,-0.012745,-0.361833
