EF10_12_5T_B_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.000190,-0.000000,-0.000097,0.000000,-0.000097
0.100000,0.007210,0.030400,-0.000240,-0.015483,-0.000240,-0.015479
0.200000,0.028010,0.075720,-0.000934,-0.038564,-0.000934,-0.038528
0.300000,0.046310,0.115410,-0.001544,-0.058778,-0.001545,-0.058687
0.400000,0.063290,0.154820,-0.002110,-0.078849,-0.002112,-0.078683
0.500000,0.080040,0.182050,-0.002668,-0.092717,-0.002672,-0.092470
0.600000,0.096700,0.218530,-0.003223,-0.111296,-0.003229,-0.110938
0.700000,0.113350,0.250530,-0.003778,-0.127594,-0.003785,-0.127112
0.800000,0.130100,0.279150,-0.004337,-0.142170,-0.004346,-0.141553
0.900000,0.146720,0.318820,-0.004891,-0.162374,-0.004903,-0.161580
1.000000,0.163300,0.357410,-0.005443,-0.182027,-0.005458,-0.181037
1.100000,0.180000,0.391530,-0.006000,-0.199405,-0.006018,-0.198208
1.200000,0.196670,0.432350,-0.006556,-0.220194,-0.006577,-0.218751
1.300000,0.213380,0.467440,-0.007113,-0.238065,-0.007138,-0.236372
1.400000,0.230000,0.502150,-0.007667,-0.255743,-0.007696,-0.253782
1.500000,0.246620,0.543650,-0.008221,-0.276879,-0.008255,-0.274603
1.600000,0.263270,0.581760,-0.008776,-0.296288,-0.008814,-0.293688
1.700000,0.280010,0.616480,-0.009334,-0.313971,-0.009377,-0.311040
1.800000,0.296660,0.654400,-0.009889,-0.333283,-0.009938,-0.329987
1.900000,0.313220,0.690510,-0.010441,-0.351674,-0.010496,-0.348002
2.000000,0.329890,0.731160,-0.010996,-0.372377,-0.011057,-0.368282
2.100000,0.346600,0.764820,-0.011553,-0.389520,-0.011621,-0.385019
2.200000,0.363290,0.811730,-0.012110,-0.413411,-0.012184,-0.408404
2.300000,0.379930,0.849120,-0.012664,-0.432453,-0.012745,-0.426977
2.400000,0.396570,0.888910,-0.013219,-0.452718,-0.013307,-0.446734
2.500000,0.413260,0.920750,-0.013775,-0.468934,-0.013871,-0.462474
2.600000,0.429940,0.965370,-0.014331,-0.491659,-0.014435,-0.484613
2.700000,0.446580,1.002830,-0.014886,-0.510737,-0.014998,-0.503134
2.800000,0.463230,1.044070,-0.015441,-0.531740,-0.015561,-0.523530
2.900000,0.479890,1.076750,-0.015996,-0.548384,-0.016126,-0.539612
3.000000,0.496580,1.121730,-0.016553,-0.571292,-0.016691,-0.561836
3.100000,0.513310,1.163810,-0.017110,-0.592724,-0.017258,-0.582582
3.200000,0.529890,1.204320,-0.017663,-0.613355,-0.017821,-0.602521
3.300000,0.546500,1.241480,-0.018217,-0.632281,-0.018385,-0.620763
3.400000,0.563240,1.279940,-0.018775,-0.651868,-0.018953,-0.639629
3.500000,0.579940,1.325650,-0.019331,-0.675148,-0.019521,-0.662096
3.600000,0.596540,1.364890,-0.019885,-0.695133,-0.020085,-0.681310
3.700000,0.613200,1.411960,-0.020440,-0.719105,-0.020652,-0.704407
3.800000,0.629870,1.446160,-0.020996,-0.736523,-0.021219,-0.721059
3.900000,0.646590,1.488670,-0.021553,-0.758173,-0.021789,-0.741832
4.000000,0.663250,1.534250,-0.022108,-0.781387,-0.022356,-0.764112
4.100000,0.679920,1.568110,-0.022664,-0.798632,-0.022925,-0.780532
4.200000,0.696580,1.610060,-0.023219,-0.819997,-0.023493,-0.800957
4.300000,0.713290,1.653430,-0.023776,-0.842085,-0.024064,-0.822063
4.400000,0.729940,1.689910,-0.024331,-0.860664,-0.024632,-0.839723
4.500000,0.746530,1.733670,-0.024884,-0.882951,-0.025199,-0.860979
4.600000,0.763210,1.770210,-0.025440,-0.901561,-0.025770,-0.878625
4.700000,0.779880,1.808560,-0.025996,-0.921092,-0.026340,-0.897147
4.800000,0.796600,1.847670,-0.026553,-0.941011,-0.026912,-0.916024
4.900000,0.813290,1.891440,-0.027110,-0.963302,-0.027484,-0.937188
5.000000,0.829930,1.932640,-0.027664,-0.984285,-0.028054,-0.957056
5.100000,0.846580,1.977120,-0.028219,-1.006939,-0.028625,-0.978524
5.200000,0.863270,2.019570,-0.028776,-1.028559,-0.029198,-0.998961
5.300000,0.879910,2.069360,-0.029330,-1.053916,-0.029769,-1.023005
5.400000,0.896550,2.105380,-0.029885,-1.072261,-0.030341,-1.040217
5.500000,0.913250,2.139530,-0.030442,-1.089654,-0.030915,-1.056483
5.600000,0.929930,2.184370,-0.030998,-1.112491,-0.031488,-1.078006
5.700000,0.946630,2.227340,-0.031554,-1.134375,-0.032063,-1.098581
5.800000,0.963200,2.271120,-0.032107,-1.156672,-0.032633,-1.119535
5.900000,0.979860,2.309730,-0.032662,-1.176336,-0.033207,-1.137914
6.000000,0.996550,2.344820,-0.033218,-1.194207,-0.033783,-1.154537
6.100000,1.013270,2.388760,-0.033776,-1.216585,-0.034359,-1.175494
6.200000,1.029900,2.429150,-0.034330,-1.237156,-0.034933,-1.194684
6.300000,1.046550,2.480310,-0.034885,-1.263212,-0.035508,-1.219144
6.400000,1.063240,2.523750,-0.035441,-1.285335,-0.036085,-1.239781
6.500000,1.079950,2.561080,-0.035998,-1.304347,-0.036662,-1.257393
6.600000,1.096650,2.603550,-0.036555,-1.325977,-0.037240,-1.277506
6.700000,1.113280,2.648270,-0.037109,-1.348753,-0.037815,-1.298702
6.800000,1.129940,2.689820,-0.037665,-1.369914,-0.038392,-1.318317
6.900000,1.146620,2.728780,-0.038221,-1.389756,-0.038970,-1.336639
7.000000,1.163290,2.769490,-0.038776,-1.410490,-0.039548,-1.355796
7.100000,1.179910,2.812170,-0.039330,-1.432226,-0.040125,-1.375896
7.200000,1.196570,2.860360,-0.039886,-1.456769,-0.040703,-1.398665
7.300000,1.213250,2.903050,-0.040442,-1.478511,-0.041282,-1.418718
7.400000,1.229930,2.943760,-0.040998,-1.499245,-0.041862,-1.437779
7.500000,1.246590,2.982710,-0.041553,-1.519082,-0.042441,-1.455959
7.600000,1.263250,3.027540,-0.042108,-1.541913,-0.043021,-1.476986
7.700000,1.279920,3.071910,-0.042664,-1.564511,-0.043601,-1.497763
7.800000,1.296590,3.114420,-0.043220,-1.586161,-0.044181,-1.517608
7.900000,1.313280,3.159500,-0.043776,-1.609120,-0.044763,-1.538679
8.000000,1.329850,3.196190,-0.044328,-1.627806,-0.045341,-1.555648
8.100000,1.346560,3.239830,-0.044885,-1.650032,-0.045924,-1.575970
8.200000,1.363250,3.275940,-0.045442,-1.668423,-0.046507,-1.592607
8.300000,1.379910,3.319890,-0.045997,-1.690806,-0.047088,-1.613034
8.400000,1.396560,3.369750,-0.046552,-1.716200,-0.047670,-1.636307
8.500000,1.413240,3.401420,-0.047108,-1.732329,-0.048254,-1.650722
8.600000,1.429910,3.444410,-0.047664,-1.754224,-0.048837,-1.670611
8.700000,1.446580,3.489670,-0.048219,-1.777274,-0.049421,-1.691575
8.800000,1.463250,3.529560,-0.048775,-1.797590,-0.050005,-1.709913
8.900000,1.479820,3.571380,-0.049327,-1.818889,-0.050585,-1.729168
9.000000,1.496600,3.613210,-0.049887,-1.840193,-0.051174,-1.748392
9.100000,1.513250,3.654310,-0.050442,-1.861125,-0.051758,-1.767247
9.200000,1.529930,3.699840,-0.050998,-1.884313,-0.052344,-1.788217
9.300000,1.546530,3.744140,-0.051551,-1.906875,-0.052927,-1.808574
9.400000,1.563200,3.788190,-0.052107,-1.929309,-0.053513,-1.828779
9.500000,1.579900,3.829980,-0.052663,-1.950593,-0.054101,-1.847868
9.600000,1.596620,3.868660,-0.053221,-1.970292,-0.054689,-1.865432
9.700000,1.613280,3.914690,-0.053776,-1.993735,-0.055276,-1.886520
9.800000,1.629890,3.959510,-0.054330,-2.016562,-0.055861,-1.907003
9.900000,1.646620,4.001070,-0.054887,-2.037728,-0.056451,-1.925883
10.000000,1.663300,4.042620,-0.055443,-2.058889,-0.057040,-1.944738
10.100000,1.679960,4.089170,-0.055999,-2.082597,-0.057628,-1.965975
10.200000,1.696540,4.130330,-0.056551,-2.103560,-0.058213,-1.984601
10.300000,1.713260,4.172850,-0.057109,-2.125215,-0.058804,-2.003847
10.400000,1.729950,4.219210,-0.057665,-2.148826,-0.059394,-2.024914
10.500000,1.746600,4.263180,-0.058220,-2.171220,-0.059984,-2.044811
10.600000,1.763240,4.308280,-0.058775,-2.194189,-0.060573,-2.065226
10.700000,1.779920,4.348440,-0.059331,-2.214642,-0.061164,-2.083246
10.800000,1.796620,4.396410,-0.059887,-2.239073,-0.061756,-2.104981
10.900000,1.813320,4.439160,-0.060444,-2.260846,-0.062348,-2.124191
11.000000,1.829980,4.481610,-0.060999,-2.282465,-0.062939,-2.143236
11.100000,1.846540,4.519750,-0.061551,-2.301890,-0.063527,-2.160205
11.200000,1.863240,4.563900,-0.062108,-2.324375,-0.064120,-2.180013
11.300000,1.879940,4.617400,-0.062665,-2.351623,-0.064714,-2.204259
11.400000,1.896600,4.656800,-0.063220,-2.371689,-0.065307,-2.221751
11.500000,1.913200,4.691170,-0.063773,-2.389193,-0.065898,-2.236826
11.600000,1.929860,4.743220,-0.064329,-2.415702,-0.066491,-2.260303
11.700000,1.946590,4.778900,-0.064886,-2.433874,-0.067087,-2.275949
11.800000,1.963250,4.826920,-0.065442,-2.458330,-0.067681,-2.297453
11.900000,1.979920,4.865020,-0.065997,-2.477734,-0.068276,-2.314210
12.000000,1.996550,4.910030,-0.066552,-2.500658,-0.068870,-2.334235
12.100000,2.013300,4.957420,-0.067110,-2.524793,-0.069468,-2.355354
12.200000,2.029880,4.999260,-0.067663,-2.546102,-0.070061,-2.373826
12.300000,2.046570,5.041770,-0.068219,-2.567752,-0.070657,-2.392583
12.400000,2.063190,5.083290,-0.068773,-2.588898,-0.071252,-2.410852
12.500000,2.079860,5.128700,-0.069329,-2.612025,-0.071849,-2.430937
12.600000,2.096630,5.168400,-0.069888,-2.632245,-0.072450,-2.448283
12.700000,2.113250,5.213150,-0.070442,-2.655035,-0.073046,-2.468010
12.800000,2.129870,5.256840,-0.070996,-2.677287,-0.073642,-2.487211
12.900000,2.146520,5.302840,-0.071551,-2.700714,-0.074239,-2.507476
13.000000,2.163240,5.348320,-0.072108,-2.723877,-0.074840,-2.527464
13.100000,2.179930,5.390960,-0.072664,-2.745593,-0.075440,-2.546087
13.200000,2.196580,5.433380,-0.073219,-2.767198,-0.076038,-2.564585
13.300000,2.213230,5.474730,-0.073774,-2.788257,-0.076637,-2.582555
13.400000,2.229920,5.521990,-0.074331,-2.812326,-0.077238,-2.603284
13.500000,2.246640,5.562480,-0.074888,-2.832948,-0.077840,-2.620794
13.600000,2.263310,5.605850,-0.075444,-2.855036,-0.078441,-2.639642
13.700000,2.279880,5.646660,-0.075996,-2.875820,-0.079039,-2.657269
13.800000,2.296540,5.697520,-0.076551,-2.901723,-0.079640,-2.679592
13.900000,2.313240,5.737300,-0.077108,-2.921983,-0.080243,-2.696675
14.000000,2.329880,5.785880,-0.077663,-2.946724,-0.080844,-2.717874
14.100000,2.346520,5.827060,-0.078217,-2.967697,-0.081446,-2.735572
14.200000,2.363230,5.869410,-0.078774,-2.989266,-0.082050,-2.753789
14.300000,2.379900,5.914640,-0.079330,-3.012301,-0.082654,-2.773336
14.400000,2.396580,5.959840,-0.079886,-3.035322,-0.083258,-2.792842
14.500000,2.413180,6.005380,-0.080439,-3.058515,-0.083859,-2.812490
14.600000,2.429870,6.051230,-0.080996,-3.081866,-0.084464,-2.832248
14.700000,2.446580,6.097390,-0.081553,-3.105375,-0.085071,-2.852124
14.800000,2.463240,6.133650,-0.082108,-3.123842,-0.085676,-2.867350
14.900000,2.479890,6.177190,-0.082663,-3.146017,-0.086280,-2.885958
15.000000,2.496550,6.222780,-0.083218,-3.169236,-0.086886,-2.905497
15.100000,2.513210,6.267890,-0.083774,-3.192210,-0.087492,-2.924787
15.200000,2.529970,6.320510,-0.084332,-3.219009,-0.088102,-2.947543
15.300000,2.546650,6.363170,-0.084888,-3.240736,-0.088709,-2.965635
15.400000,2.563230,6.407350,-0.085441,-3.263237,-0.089313,-2.984422
15.500000,2.579870,6.448340,-0.085996,-3.284113,-0.089920,-3.001693
15.600000,2.596610,6.498350,-0.086554,-3.309582,-0.090531,-3.023126
15.700000,2.613280,6.532620,-0.087109,-3.327036,-0.091139,-3.037220
15.800000,2.629940,6.584950,-0.087665,-3.353687,-0.091748,-3.059688
15.900000,2.646580,6.626720,-0.088219,-3.374961,-0.092356,-3.077224
16.000000,2.663240,6.675120,-0.088775,-3.399611,-0.092965,-3.097811
