EF10_12_5T_A_sample_3
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.001980,-0.000000,0.001008,0.000000,0.001008
0.100000,0.006910,0.032160,-0.000230,-0.016379,-0.000230,-0.016375
0.200000,0.027930,0.078740,-0.000931,-0.040102,-0.000931,-0.040065
0.300000,0.046310,0.125090,-0.001544,-0.063708,-0.001545,-0.063609
0.400000,0.063230,0.157670,-0.002108,-0.080301,-0.002110,-0.080131
0.500000,0.080020,0.199720,-0.002667,-0.101717,-0.002671,-0.101445
0.600000,0.096700,0.244320,-0.003223,-0.124431,-0.003229,-0.124030
0.700000,0.113350,0.287660,-0.003778,-0.146504,-0.003785,-0.145950
0.800000,0.129980,0.319660,-0.004333,-0.162802,-0.004342,-0.162096
0.900000,0.146670,0.362690,-0.004889,-0.184717,-0.004901,-0.183813
1.000000,0.163330,0.404510,-0.005444,-0.206015,-0.005459,-0.204894
1.100000,0.180010,0.446890,-0.006000,-0.227599,-0.006018,-0.226234
1.200000,0.196630,0.479390,-0.006554,-0.244151,-0.006576,-0.242551
1.300000,0.213360,0.524140,-0.007112,-0.266942,-0.007137,-0.265044
1.400000,0.230050,0.558290,-0.007668,-0.284335,-0.007698,-0.282154
1.500000,0.246680,0.606850,-0.008223,-0.309066,-0.008257,-0.306525
1.600000,0.263250,0.647690,-0.008775,-0.329866,-0.008814,-0.326971
1.700000,0.279920,0.684980,-0.009331,-0.348857,-0.009374,-0.345602
1.800000,0.296650,0.725150,-0.009888,-0.369316,-0.009938,-0.365664
1.900000,0.313360,0.769100,-0.010445,-0.391699,-0.010500,-0.387608
2.000000,0.329970,0.809550,-0.010999,-0.412300,-0.011060,-0.407766
2.100000,0.346540,0.851430,-0.011551,-0.433630,-0.011619,-0.428621
2.200000,0.363220,0.888250,-0.012107,-0.452382,-0.012181,-0.446905
2.300000,0.379890,0.925900,-0.012663,-0.471557,-0.012744,-0.465586
2.400000,0.396620,0.971110,-0.013221,-0.494582,-0.013309,-0.488044
2.500000,0.413220,1.013400,-0.013774,-0.516120,-0.013870,-0.509011
2.600000,0.429890,1.053760,-0.014330,-0.536676,-0.014433,-0.528985
2.700000,0.446580,1.097390,-0.014886,-0.558896,-0.014998,-0.550576
2.800000,0.463230,1.135420,-0.015441,-0.578265,-0.015561,-0.569336
2.900000,0.479850,1.179500,-0.015995,-0.600714,-0.016124,-0.591106
3.000000,0.496520,1.219850,-0.016551,-0.621265,-0.016689,-0.610982
3.100000,0.513240,1.267540,-0.017108,-0.645553,-0.017256,-0.634509
3.200000,0.529920,1.311640,-0.017664,-0.668013,-0.017822,-0.656213
3.300000,0.546630,1.349580,-0.018221,-0.687335,-0.018389,-0.674812
3.400000,0.563240,1.393190,-0.018775,-0.709546,-0.018953,-0.696224
3.500000,0.579910,1.432570,-0.019330,-0.729602,-0.019520,-0.715498
3.600000,0.596610,1.481920,-0.019887,-0.754736,-0.020087,-0.739726
3.700000,0.613260,1.514730,-0.020442,-0.771446,-0.020654,-0.755676
3.800000,0.629910,1.554750,-0.020997,-0.791828,-0.021221,-0.775202
3.900000,0.646520,1.607130,-0.021551,-0.818505,-0.021786,-0.800865
4.000000,0.663250,1.646320,-0.022108,-0.838464,-0.022356,-0.819927
4.100000,0.679900,1.689410,-0.022663,-0.860409,-0.022924,-0.840910
4.200000,0.696540,1.727280,-0.023218,-0.879696,-0.023492,-0.859272
4.300000,0.713190,1.770760,-0.023773,-0.901841,-0.024060,-0.880401
4.400000,0.729900,1.810750,-0.024330,-0.922207,-0.024631,-0.899770
4.500000,0.746600,1.855030,-0.024887,-0.944759,-0.025202,-0.921247
4.600000,0.763240,1.893050,-0.025441,-0.964122,-0.025771,-0.939594
4.700000,0.779950,1.932760,-0.025998,-0.984347,-0.026342,-0.958755
4.800000,0.796590,1.977410,-0.026553,-1.007087,-0.026912,-0.980345
4.900000,0.813230,2.023960,-0.027108,-1.030794,-0.027482,-1.002852
5.000000,0.829930,2.059830,-0.027664,-1.049063,-0.028054,-1.020041
5.100000,0.846560,2.102340,-0.028219,-1.070713,-0.028624,-1.040499
5.200000,0.863210,2.146530,-0.028774,-1.093219,-0.029196,-1.061763
5.300000,0.879930,2.193780,-0.029331,-1.117283,-0.029770,-1.084512
5.400000,0.896620,2.232070,-0.029887,-1.136784,-0.030343,-1.102808
5.500000,0.913230,2.283560,-0.030441,-1.163008,-0.030914,-1.127604
5.600000,0.929880,2.318690,-0.030996,-1.180899,-0.031487,-1.144296
5.700000,0.946580,2.363970,-0.031553,-1.203960,-0.032061,-1.165972
5.800000,0.963250,2.414610,-0.032108,-1.229751,-0.032635,-1.190266
5.900000,0.979920,2.451590,-0.032664,-1.248585,-0.033209,-1.207801
6.000000,0.996560,2.487160,-0.033219,-1.266700,-0.033783,-1.224622
6.100000,1.013210,2.539700,-0.033774,-1.293459,-0.034357,-1.249774
6.200000,1.029890,2.584250,-0.034330,-1.316148,-0.034933,-1.270965
6.300000,1.046570,2.623800,-0.034886,-1.336290,-0.035509,-1.289673
6.400000,1.063190,2.663560,-0.035440,-1.356540,-0.036083,-1.308465
6.500000,1.079840,2.715590,-0.035995,-1.383039,-0.036658,-1.333257
6.600000,1.096580,2.752660,-0.036553,-1.401918,-0.037237,-1.350674
6.700000,1.113320,2.793200,-0.037111,-1.422565,-0.037817,-1.369773
6.800000,1.129970,2.837980,-0.037666,-1.445371,-0.038393,-1.390930
6.900000,1.146610,2.880930,-0.038220,-1.467246,-0.038970,-1.411167
7.000000,1.163310,2.920970,-0.038777,-1.487638,-0.039549,-1.429952
7.100000,1.180010,2.964720,-0.039334,-1.509919,-0.040128,-1.450529
7.200000,1.196610,3.012290,-0.039887,-1.534147,-0.040704,-1.472954
7.300000,1.213280,3.055800,-0.040443,-1.556306,-0.041283,-1.493365
7.400000,1.229940,3.102230,-0.040998,-1.579953,-0.041862,-1.515178
7.500000,1.246580,3.140880,-0.041553,-1.599637,-0.042441,-1.533168
7.600000,1.263280,3.181380,-0.042109,-1.620264,-0.043022,-1.552035
7.700000,1.279910,3.233190,-0.042664,-1.646650,-0.043601,-1.576398
7.800000,1.296550,3.269820,-0.043218,-1.665306,-0.044180,-1.593334
7.900000,1.313240,3.317300,-0.043775,-1.689487,-0.044762,-1.615530
8.000000,1.329970,3.353600,-0.044332,-1.707974,-0.045345,-1.632256
8.100000,1.346570,3.405090,-0.044886,-1.734198,-0.045924,-1.656357
8.200000,1.363230,3.439300,-0.045441,-1.751621,-0.046506,-1.672026
8.300000,1.379940,3.479800,-0.045998,-1.772248,-0.047090,-1.690728
8.400000,1.396620,3.524420,-0.046554,-1.794972,-0.047672,-1.711409
8.500000,1.413250,3.575050,-0.047108,-1.820758,-0.048254,-1.734985
8.600000,1.429860,3.618370,-0.047662,-1.842821,-0.048835,-1.754988
8.700000,1.446550,3.656980,-0.048218,-1.862485,-0.049420,-1.772679
8.800000,1.463210,3.700730,-0.048774,-1.884766,-0.050003,-1.792839
8.900000,1.479950,3.746370,-0.049332,-1.908011,-0.050590,-1.813885
9.000000,1.496610,3.791670,-0.049887,-1.931082,-0.051174,-1.834746
9.100000,1.513210,3.835320,-0.050440,-1.953312,-0.051757,-1.854787
9.200000,1.529880,3.878090,-0.050996,-1.975095,-0.052342,-1.874373
9.300000,1.546580,3.917180,-0.051553,-1.995003,-0.052929,-1.892156
9.400000,1.563240,3.964440,-0.052108,-2.019073,-0.053515,-1.913863
9.500000,1.579870,4.004700,-0.052662,-2.039577,-0.054100,-1.932168
9.600000,1.596550,4.049060,-0.053218,-2.062169,-0.054687,-1.952424
9.700000,1.613240,4.100330,-0.053775,-2.088281,-0.055275,-1.975984
9.800000,1.629910,4.140750,-0.054330,-2.108867,-0.055862,-1.994291
9.900000,1.646550,4.192390,-0.054885,-2.135167,-0.056449,-2.017978
10.000000,1.663250,4.225740,-0.055442,-2.152152,-0.057038,-2.032833
10.100000,1.679930,4.277680,-0.055998,-2.178605,-0.057627,-2.056608
10.200000,1.696610,4.322020,-0.056554,-2.201187,-0.058216,-2.076702
10.300000,1.713240,4.369390,-0.057108,-2.225312,-0.058804,-2.098229
10.400000,1.729880,4.411630,-0.057663,-2.246825,-0.059392,-2.117267
10.500000,1.746610,4.455170,-0.058220,-2.268999,-0.059984,-2.136898
10.600000,1.763290,4.498450,-0.058776,-2.291042,-0.060574,-2.156383
10.700000,1.779920,4.544180,-0.059331,-2.314332,-0.061164,-2.177021
10.800000,1.796490,4.582630,-0.059883,-2.333914,-0.061751,-2.194153
10.900000,1.813250,4.635490,-0.060442,-2.360836,-0.062345,-2.218143
11.000000,1.829920,4.675730,-0.060997,-2.381330,-0.062937,-2.236075
11.100000,1.846620,4.719760,-0.061554,-2.403754,-0.063530,-2.255793
11.200000,1.863230,4.769110,-0.062108,-2.428888,-0.064120,-2.278035
11.300000,1.879900,4.814580,-0.062663,-2.452045,-0.064713,-2.298392
11.400000,1.896570,4.859070,-0.063219,-2.474704,-0.065306,-2.318256
11.500000,1.913270,4.902190,-0.063776,-2.496665,-0.065900,-2.337438
11.600000,1.929940,4.949050,-0.064331,-2.520530,-0.066494,-2.358381
11.700000,1.946590,4.992460,-0.064886,-2.542639,-0.067087,-2.377656
11.800000,1.963270,5.030420,-0.065442,-2.561972,-0.067682,-2.394310
11.900000,1.979970,5.078500,-0.065999,-2.586459,-0.068278,-2.415755
12.000000,1.996630,5.127410,-0.066554,-2.611368,-0.068873,-2.437571
12.100000,2.013230,5.169360,-0.067108,-2.632733,-0.069465,-2.456057
12.200000,2.029860,5.211010,-0.067662,-2.653946,-0.070060,-2.474374
12.300000,2.046540,5.260190,-0.068218,-2.678993,-0.070656,-2.496237
12.400000,2.063230,5.300340,-0.068774,-2.699441,-0.071254,-2.513789
12.500000,2.079870,5.346610,-0.069329,-2.723006,-0.071849,-2.534223
12.600000,2.096540,5.392810,-0.069885,-2.746536,-0.072447,-2.554595
12.700000,2.113200,5.432870,-0.070440,-2.766938,-0.073044,-2.572035
12.800000,2.129880,5.477890,-0.070996,-2.789866,-0.073642,-2.591797
