EF10_12_5T_A_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.002950,-0.000000,-0.001502,0.000000,-0.001502
0.100000,0.007270,0.033490,-0.000242,-0.017056,-0.000242,-0.017052
0.200000,0.028060,0.065910,-0.000935,-0.033568,-0.000936,-0.033536
0.300000,0.046350,0.103560,-0.001545,-0.052743,-0.001546,-0.052661
0.400000,0.063250,0.137600,-0.002108,-0.070079,-0.002111,-0.069931
0.500000,0.080040,0.174070,-0.002668,-0.088653,-0.002672,-0.088417
0.600000,0.096710,0.210300,-0.003224,-0.107105,-0.003229,-0.106760
0.700000,0.113350,0.247440,-0.003778,-0.126020,-0.003785,-0.125544
0.800000,0.129980,0.292670,-0.004333,-0.149056,-0.004342,-0.148410
0.900000,0.146670,0.330150,-0.004889,-0.168144,-0.004901,-0.167322
1.000000,0.163350,0.364690,-0.005445,-0.185735,-0.005460,-0.184724
1.100000,0.180020,0.402080,-0.006001,-0.204778,-0.006019,-0.203549
1.200000,0.196630,0.448260,-0.006554,-0.228297,-0.006576,-0.226801
1.300000,0.213370,0.481570,-0.007112,-0.245262,-0.007138,-0.243517
1.400000,0.230040,0.526650,-0.007668,-0.268221,-0.007698,-0.266164
1.500000,0.246680,0.564740,-0.008223,-0.287620,-0.008257,-0.285255
1.600000,0.263260,0.604450,-0.008775,-0.307844,-0.008814,-0.305142
1.700000,0.279910,0.651420,-0.009330,-0.331765,-0.009374,-0.328670
1.800000,0.296640,0.681780,-0.009888,-0.347228,-0.009937,-0.343794
1.900000,0.313350,0.728230,-0.010445,-0.370884,-0.010500,-0.367011
2.000000,0.329970,0.768810,-0.010999,-0.391552,-0.011060,-0.387245
2.100000,0.346540,0.803220,-0.011551,-0.409077,-0.011619,-0.404351
2.200000,0.363220,0.853910,-0.012107,-0.434893,-0.012181,-0.429627
2.300000,0.379900,0.886930,-0.012663,-0.451710,-0.012744,-0.445990
2.400000,0.396610,0.931750,-0.013220,-0.474536,-0.013308,-0.468263
2.500000,0.413210,0.970120,-0.013774,-0.494078,-0.013869,-0.487273
2.600000,0.429890,1.007020,-0.014330,-0.512871,-0.014433,-0.505522
2.700000,0.446600,1.052710,-0.014887,-0.536141,-0.014999,-0.528159
2.800000,0.463230,1.094410,-0.015441,-0.557378,-0.015561,-0.548772
2.900000,0.479850,1.131370,-0.015995,-0.576202,-0.016124,-0.566986
3.000000,0.496520,1.164750,-0.016551,-0.593202,-0.016689,-0.583384
3.100000,0.513230,1.214850,-0.017108,-0.618718,-0.017256,-0.608133
3.200000,0.529920,1.257020,-0.017664,-0.640195,-0.017822,-0.628887
3.300000,0.546630,1.296150,-0.018221,-0.660124,-0.018389,-0.648096
3.400000,0.563240,1.341030,-0.018775,-0.682981,-0.018953,-0.670158
3.500000,0.579910,1.381820,-0.019330,-0.703755,-0.019520,-0.690151
3.600000,0.596590,1.420260,-0.019886,-0.723332,-0.020087,-0.708948
