EF10_87_5T_B_sample_5
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.005390,-0.000000,0.002745,0.000000,0.002745
0.100000,0.006280,0.020380,-0.000209,-0.010379,-0.000209,-0.010377
0.200000,0.027040,0.010760,-0.000901,-0.005480,-0.000902,-0.005475
0.300000,0.045980,0.022760,-0.001533,-0.011592,-0.001534,-0.011574
0.400000,0.063100,0.036680,-0.002103,-0.018681,-0.002106,-0.018642
0.500000,0.079970,0.056710,-0.002666,-0.028882,-0.002669,-0.028805
0.600000,0.096720,0.059100,-0.003224,-0.030099,-0.003229,-0.030002
0.700000,0.113330,0.062740,-0.003778,-0.031953,-0.003785,-0.031833
0.800000,0.130010,0.081070,-0.004334,-0.041289,-0.004343,-0.041110
0.900000,0.146700,0.086310,-0.004890,-0.043957,-0.004902,-0.043742
1.000000,0.163350,0.102900,-0.005445,-0.052407,-0.005460,-0.052121
1.100000,0.179990,0.112730,-0.006000,-0.057413,-0.006018,-0.057068
1.200000,0.196620,0.119250,-0.006554,-0.060734,-0.006576,-0.060335
1.300000,0.213290,0.129640,-0.007110,-0.066025,-0.007135,-0.065556
1.400000,0.229980,0.135120,-0.007666,-0.068816,-0.007696,-0.068289
1.500000,0.246640,0.151200,-0.008221,-0.077006,-0.008255,-0.076372
1.600000,0.263270,0.158280,-0.008776,-0.080611,-0.008814,-0.079904
1.700000,0.279940,0.166820,-0.009331,-0.084961,-0.009375,-0.084168
1.800000,0.296660,0.177470,-0.009889,-0.090385,-0.009938,-0.089491
1.900000,0.313310,0.182300,-0.010444,-0.092845,-0.010499,-0.091875
2.000000,0.329960,0.195980,-0.010999,-0.099812,-0.011060,-0.098714
2.100000,0.346630,0.193960,-0.011554,-0.098783,-0.011622,-0.097642
2.200000,0.363270,0.206970,-0.012109,-0.105409,-0.012183,-0.104133
2.300000,0.379970,0.221390,-0.012666,-0.112753,-0.012747,-0.111325
2.400000,0.396600,0.238770,-0.013220,-0.121605,-0.013308,-0.119997
2.500000,0.413210,0.245240,-0.013774,-0.124900,-0.013869,-0.123179
2.600000,0.429880,0.248380,-0.014329,-0.126499,-0.014433,-0.124686
2.700000,0.446630,0.264450,-0.014888,-0.134683,-0.015000,-0.132678
2.800000,0.463330,0.267680,-0.015444,-0.136328,-0.015565,-0.134223
2.900000,0.479950,0.283100,-0.015998,-0.144182,-0.016128,-0.141875
3.000000,0.496540,0.285060,-0.016551,-0.145180,-0.016690,-0.142777
3.100000,0.513190,0.305960,-0.017106,-0.155824,-0.017254,-0.153159
3.200000,0.529940,0.311740,-0.017665,-0.158768,-0.017823,-0.155963
3.300000,0.546630,0.314240,-0.018221,-0.160041,-0.018389,-0.157125
