EF10_87_5T_B_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.002750,-0.000000,-0.001401,0.000000,-0.001401
0.100000,0.006260,0.018710,-0.000209,-0.009529,-0.000209,-0.009527
0.200000,0.026340,0.011030,-0.000878,-0.005618,-0.000878,-0.005613
0.300000,0.045960,0.027890,-0.001532,-0.014204,-0.001533,-0.014182
0.400000,0.063190,0.041740,-0.002106,-0.021258,-0.002109,-0.021213
0.500000,0.080040,0.049660,-0.002668,-0.025292,-0.002672,-0.025224
0.600000,0.096750,0.059590,-0.003225,-0.030349,-0.003230,-0.030251
0.700000,0.113370,0.065200,-0.003779,-0.033206,-0.003786,-0.033081
0.800000,0.130020,0.075560,-0.004334,-0.038482,-0.004343,-0.038316
0.900000,0.146710,0.082500,-0.004890,-0.042017,-0.004902,-0.041811
1.000000,0.163370,0.095380,-0.005446,-0.048577,-0.005461,-0.048312
1.100000,0.180020,0.106270,-0.006001,-0.054123,-0.006019,-0.053798
1.200000,0.196660,0.113890,-0.006555,-0.058004,-0.006577,-0.057623
1.300000,0.213310,0.119130,-0.007110,-0.060672,-0.007136,-0.060241
1.400000,0.230020,0.130060,-0.007667,-0.066239,-0.007697,-0.065731
1.500000,0.246650,0.141400,-0.008222,-0.072014,-0.008256,-0.071422
1.600000,0.263280,0.147140,-0.008776,-0.074938,-0.008815,-0.074280
1.700000,0.279970,0.157310,-0.009332,-0.080117,-0.009376,-0.079370
1.800000,0.296680,0.162510,-0.009889,-0.082766,-0.009939,-0.081947
1.900000,0.313330,0.172950,-0.010444,-0.088083,-0.010499,-0.087163
2.000000,0.329960,0.190850,-0.010999,-0.097199,-0.011060,-0.096130
2.100000,0.346620,0.195830,-0.011554,-0.099735,-0.011621,-0.098583
2.200000,0.363270,0.203640,-0.012109,-0.103713,-0.012183,-0.102457
2.300000,0.379980,0.215350,-0.012666,-0.109677,-0.012747,-0.108288
2.400000,0.396600,0.228100,-0.013220,-0.116170,-0.013308,-0.114635
2.500000,0.413200,0.236150,-0.013773,-0.120270,-0.013869,-0.118614
2.600000,0.429880,0.241120,-0.014329,-0.122801,-0.014433,-0.121042
2.700000,0.446640,0.246720,-0.014888,-0.125653,-0.015000,-0.123783
2.800000,0.463300,0.259250,-0.015443,-0.132035,-0.015564,-0.129996
2.900000,0.479930,0.273450,-0.015998,-0.139267,-0.016127,-0.137039
3.000000,0.496530,0.277980,-0.016551,-0.141574,-0.016689,-0.139231
3.100000,0.513190,0.300320,-0.017106,-0.152952,-0.017254,-0.150335
3.200000,0.529950,0.303290,-0.017665,-0.154464,-0.017823,-0.151736
3.300000,0.546650,0.308300,-0.018222,-0.157016,-0.018390,-0.154155
3.400000,0.563270,0.319740,-0.018776,-0.162842,-0.018954,-0.159785
3.500000,0.579900,0.332350,-0.019330,-0.169264,-0.019519,-0.165993
3.600000,0.596600,0.339400,-0.019887,-0.172855,-0.020087,-0.169417
3.700000,0.613260,0.341960,-0.020442,-0.174159,-0.020654,-0.170599
3.800000,0.629920,0.355180,-0.020997,-0.180892,-0.021221,-0.177093
3.900000,0.646600,0.363870,-0.021553,-0.185317,-0.021789,-0.181323
4.000000,0.663260,0.373640,-0.022109,-0.190293,-0.022357,-0.186086
4.100000,0.679970,0.382770,-0.022666,-0.194943,-0.022926,-0.190525
4.200000,0.696620,0.392410,-0.023221,-0.199853,-0.023495,-0.195212
4.300000,0.713270,0.399650,-0.023776,-0.203540,-0.024063,-0.198701
4.400000,0.729920,0.408040,-0.024331,-0.207813,-0.024632,-0.202757
4.500000,0.746650,0.415880,-0.024888,-0.211806,-0.025203,-0.206534
4.600000,0.763280,0.429070,-0.025443,-0.218524,-0.025772,-0.212964
4.700000,0.779860,0.439760,-0.025995,-0.223968,-0.026339,-0.218146
4.800000,0.796560,0.449130,-0.026552,-0.228740,-0.026911,-0.222667
4.900000,0.813270,0.456310,-0.027109,-0.232397,-0.027483,-0.226097
5.000000,0.829940,0.470860,-0.027665,-0.239807,-0.028055,-0.233173
5.100000,0.846570,0.481200,-0.028219,-0.245073,-0.028625,-0.238157
