EF10_87_5T_A_sample_1
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,0.013990,-0.000000,-0.007125,0.000000,-0.007125
0.100000,0.006450,0.028210,-0.000215,-0.014367,-0.000215,-0.014364
0.200000,0.027310,0.031170,-0.000910,-0.015875,-0.000911,-0.015860
0.300000,0.046010,0.045670,-0.001534,-0.023260,-0.001535,-0.023224
0.400000,0.063060,0.056730,-0.002102,-0.028892,-0.002104,-0.028832
0.500000,0.079920,0.059180,-0.002664,-0.030140,-0.002668,-0.030060
0.600000,0.096680,0.073730,-0.003223,-0.037550,-0.003228,-0.037429
0.700000,0.113290,0.085060,-0.003776,-0.043321,-0.003783,-0.043157
0.800000,0.129900,0.095710,-0.004330,-0.048745,-0.004339,-0.048534
0.900000,0.146600,0.102910,-0.004887,-0.052412,-0.004899,-0.052156
1.000000,0.163330,0.114700,-0.005444,-0.058416,-0.005459,-0.058098
1.100000,0.179930,0.130340,-0.005998,-0.066382,-0.006016,-0.065983
1.200000,0.196580,0.136230,-0.006553,-0.069381,-0.006574,-0.068927
1.300000,0.213280,0.144100,-0.007109,-0.073390,-0.007135,-0.072868
1.400000,0.229960,0.152210,-0.007665,-0.077520,-0.007695,-0.076926
1.500000,0.246660,0.161190,-0.008222,-0.082093,-0.008256,-0.081418
1.600000,0.263280,0.176780,-0.008776,-0.090033,-0.008815,-0.089243
1.700000,0.279920,0.178730,-0.009331,-0.091026,-0.009374,-0.090177
1.800000,0.296630,0.192570,-0.009888,-0.098075,-0.009937,-0.097105
1.900000,0.313340,0.203030,-0.010445,-0.103402,-0.010500,-0.102322
2.000000,0.329960,0.211310,-0.010999,-0.107619,-0.011060,-0.106436
2.100000,0.346600,0.219770,-0.011553,-0.111928,-0.011621,-0.110635
2.200000,0.363280,0.232020,-0.012109,-0.118167,-0.012183,-0.116736
2.300000,0.379980,0.238490,-0.012666,-0.121462,-0.012747,-0.119924
2.400000,0.396640,0.244740,-0.013221,-0.124645,-0.013310,-0.122997
2.500000,0.413230,0.246160,-0.013774,-0.125368,-0.013870,-0.123641
2.600000,0.429920,0.263330,-0.014331,-0.134113,-0.014434,-0.132191
2.700000,0.446600,0.269180,-0.014887,-0.137092,-0.014999,-0.135051
2.800000,0.463340,0.277280,-0.015445,-0.141218,-0.015565,-0.139036
2.900000,0.479940,0.292300,-0.015998,-0.148867,-0.016127,-0.146486
3.000000,0.496560,0.302060,-0.016552,-0.153838,-0.016691,-0.151292
3.100000,0.513220,0.313740,-0.017107,-0.159786,-0.017255,-0.157053
3.200000,0.529940,0.321630,-0.017665,-0.163805,-0.017823,-0.160911
3.300000,0.546590,0.333070,-0.018220,-0.169631,-0.018388,-0.166541
3.400000,0.563200,0.340100,-0.018773,-0.173212,-0.018952,-0.169960
3.500000,0.579900,0.348290,-0.019330,-0.177383,-0.019519,-0.173954
3.600000,0.596570,0.357130,-0.019886,-0.181885,-0.020086,-0.178268
3.700000,0.613230,0.364700,-0.020441,-0.185740,-0.020653,-0.181943
3.800000,0.629840,0.379710,-0.020995,-0.193385,-0.021218,-0.189325
3.900000,0.646540,0.380450,-0.021551,-0.193762,-0.021787,-0.189586
4.000000,0.663230,0.399000,-0.022108,-0.203209,-0.022356,-0.198717
4.100000,0.679930,0.403090,-0.022664,-0.205292,-0.022925,-0.200639
4.200000,0.696630,0.416200,-0.023221,-0.211969,-0.023495,-0.207047
4.300000,0.713250,0.432510,-0.023775,-0.220276,-0.024062,-0.215038
4.400000,0.729930,0.442440,-0.024331,-0.225333,-0.024632,-0.219850
4.500000,0.746570,0.447230,-0.024886,-0.227772,-0.025201,-0.222104
4.600000,0.763250,0.463720,-0.025442,-0.236171,-0.025771,-0.230162
4.700000,0.779840,0.468860,-0.025995,-0.238788,-0.026338,-0.232581
4.800000,0.796580,0.473920,-0.026553,-0.241365,-0.026912,-0.234957
4.900000,0.813270,0.485010,-0.027109,-0.247014,-0.027483,-0.240317
5.000000,0.829910,0.493530,-0.027664,-0.251353,-0.028054,-0.244399
5.100000,0.846520,0.500400,-0.028217,-0.254852,-0.028623,-0.247660
5.200000,0.863210,0.510420,-0.028774,-0.259955,-0.029196,-0.252475
5.300000,0.879920,0.522060,-0.029331,-0.265883,-0.029769,-0.258084
5.400000,0.896600,0.524700,-0.029887,-0.267228,-0.030342,-0.259241
5.500000,0.913290,0.533860,-0.030443,-0.271893,-0.030916,-0.263615
5.600000,0.929910,0.550300,-0.030997,-0.280265,-0.031488,-0.271578
5.700000,0.946560,0.559460,-0.031552,-0.284931,-0.032060,-0.275941
5.800000,0.963260,0.570940,-0.032109,-0.290777,-0.032635,-0.281441
5.900000,0.979970,0.576920,-0.032666,-0.293823,-0.033211,-0.284225
6.000000,0.996580,0.581210,-0.033219,-0.296008,-0.033784,-0.286175
6.100000,1.013260,0.599780,-0.033775,-0.305465,-0.034359,-0.295148
6.200000,1.029970,0.607170,-0.034332,-0.309229,-0.034936,-0.298613
6.300000,1.046710,0.616550,-0.034890,-0.314006,-0.035514,-0.303051
6.400000,1.063250,0.630520,-0.035442,-0.321121,-0.036085,-0.309740
6.500000,1.079910,0.637410,-0.035997,-0.324630,-0.036661,-0.312945
6.600000,1.096590,0.641920,-0.036553,-0.326927,-0.037238,-0.314977
6.700000,1.113210,0.656890,-0.037107,-0.334551,-0.037813,-0.322137
6.800000,1.129870,0.659520,-0.037662,-0.335891,-0.038390,-0.323240
6.900000,1.146520,0.670470,-0.038217,-0.341468,-0.038967,-0.328418
7.000000,1.163260,0.689400,-0.038775,-0.351109,-0.039547,-0.337494
7.100000,1.179920,0.694020,-0.039331,-0.353461,-0.040125,-0.339560
7.200000,1.196600,0.705650,-0.039887,-0.359385,-0.040704,-0.345050
7.300000,1.213220,0.710100,-0.040441,-0.361651,-0.041281,-0.347026
7.400000,1.229890,0.720790,-0.040996,-0.367095,-0.041860,-0.352046
7.500000,1.246620,0.734190,-0.041554,-0.373920,-0.042442,-0.358382
7.600000,1.263320,0.739990,-0.042111,-0.376874,-0.043023,-0.361003
7.700000,1.279920,0.753420,-0.042664,-0.383714,-0.043601,-0.367343
7.800000,1.296560,0.755220,-0.043219,-0.384630,-0.044180,-0.368007
7.900000,1.313270,0.769090,-0.043776,-0.391694,-0.044763,-0.374548
8.000000,1.329920,0.775120,-0.044331,-0.394765,-0.045343,-0.377265
8.100000,1.346580,0.794280,-0.044886,-0.404523,-0.045925,-0.386366
8.200000,1.363230,0.799030,-0.045441,-0.406943,-0.046506,-0.388451
8.300000,1.379910,0.809120,-0.045997,-0.412081,-0.047088,-0.393127
8.400000,1.396580,0.815560,-0.046553,-0.415361,-0.047671,-0.396025
8.500000,1.413270,0.830980,-0.047109,-0.423215,-0.048255,-0.403277
8.600000,1.429910,0.836970,-0.047664,-0.426265,-0.048837,-0.405948
8.700000,1.446510,0.841210,-0.048217,-0.428425,-0.049418,-0.407767
8.800000,1.463250,0.855180,-0.048775,-0.435540,-0.050005,-0.414296
8.900000,1.479960,0.871830,-0.049332,-0.444019,-0.050590,-0.422115
9.000000,1.496600,0.875240,-0.049887,-0.445756,-0.051174,-0.423519
9.100000,1.513220,0.892500,-0.050441,-0.454547,-0.051757,-0.431619
9.200000,1.529920,0.900730,-0.050997,-0.458738,-0.052344,-0.435344
9.300000,1.546590,0.905280,-0.051553,-0.461055,-0.052929,-0.437287
9.400000,1.563260,0.907380,-0.052109,-0.462125,-0.053515,-0.438044
9.500000,1.579910,0.930970,-0.052664,-0.474139,-0.054101,-0.449169
9.600000,1.596590,0.937060,-0.053220,-0.477241,-0.054688,-0.451842
9.700000,1.613320,0.941550,-0.053777,-0.479527,-0.055277,-0.453740
9.800000,1.629980,0.953520,-0.054333,-0.485624,-0.055864,-0.459239
9.900000,1.646600,0.967460,-0.054887,-0.492723,-0.056450,-0.465679
10.000000,1.663240,0.976190,-0.055441,-0.497169,-0.057037,-0.469606
10.100000,1.679960,0.994550,-0.055999,-0.506520,-0.057628,-0.478156
10.200000,1.696640,0.996080,-0.056555,-0.507299,-0.058217,-0.478609
10.300000,1.713280,1.003160,-0.057109,-0.510905,-0.058805,-0.481728
10.400000,1.729850,1.012120,-0.057662,-0.515468,-0.059391,-0.485746
10.500000,1.746580,1.022270,-0.058219,-0.520638,-0.059983,-0.490327
10.600000,1.763280,1.037660,-0.058776,-0.528476,-0.060574,-0.497414
10.700000,1.779920,1.052670,-0.059331,-0.536120,-0.061164,-0.504312
10.800000,1.796580,1.062730,-0.059886,-0.541244,-0.061754,-0.508831
10.900000,1.813240,1.070550,-0.060441,-0.545227,-0.062345,-0.512272
11.000000,1.829930,1.082430,-0.060998,-0.551277,-0.062937,-0.517650
11.100000,1.846620,1.086590,-0.061554,-0.553396,-0.063530,-0.519332
11.200000,1.863270,1.101040,-0.062109,-0.560755,-0.064122,-0.525927
11.300000,1.879890,1.112710,-0.062663,-0.566699,-0.064712,-0.531188
11.400000,1.896560,1.115890,-0.063219,-0.568318,-0.065305,-0.532390
11.500000,1.913260,1.128150,-0.063775,-0.574562,-0.065900,-0.537919
11.600000,1.929890,1.140010,-0.064330,-0.580602,-0.066492,-0.543252
11.700000,1.946580,1.143930,-0.064886,-0.582599,-0.067087,-0.544796
