EF10_87_5T_A_sample_2
Compression test;
Cylinder Diameter: 50mm;
Cylinder Height: 30mm;
Speed (mm/min): 10;
Machine: INSTRON 5900;
Load cell: 1kN;
Time (s),Compression (mm),Load (N),Engineering Strain [-],Engineering Stress (kPa),True Strain [-],True Stress (kPa)
0.000000,0.000000,-0.001520,-0.000000,0.000774,0.000000,0.000774
0.100000,0.006220,0.011870,-0.000207,-0.006045,-0.000207,-0.006044
0.200000,0.026810,0.009490,-0.000894,-0.004833,-0.000894,-0.004829
0.300000,0.046060,0.028850,-0.001535,-0.014693,-0.001537,-0.014671
0.400000,0.063210,0.041060,-0.002107,-0.020912,-0.002109,-0.020868
0.500000,0.080030,0.052050,-0.002668,-0.026509,-0.002671,-0.026438
0.600000,0.096770,0.063440,-0.003226,-0.032310,-0.003231,-0.032206
0.700000,0.113370,0.069800,-0.003779,-0.035549,-0.003786,-0.035415
0.800000,0.130000,0.080470,-0.004333,-0.040983,-0.004343,-0.040805
0.900000,0.146710,0.088290,-0.004890,-0.044966,-0.004902,-0.044746
1.000000,0.163410,0.095000,-0.005447,-0.048383,-0.005462,-0.048120
1.100000,0.179970,0.109110,-0.005999,-0.055569,-0.006017,-0.055236
1.200000,0.196620,0.122970,-0.006554,-0.062628,-0.006576,-0.062218
1.300000,0.213370,0.120860,-0.007112,-0.061553,-0.007138,-0.061116
1.400000,0.230030,0.137520,-0.007668,-0.070038,-0.007697,-0.069501
1.500000,0.246680,0.146870,-0.008223,-0.074800,-0.008257,-0.074185
1.600000,0.263280,0.153970,-0.008776,-0.078416,-0.008815,-0.077728
1.700000,0.279930,0.160220,-0.009331,-0.081599,-0.009375,-0.080838
1.800000,0.296650,0.179450,-0.009888,-0.091393,-0.009938,-0.090489
1.900000,0.313340,0.182700,-0.010445,-0.093048,-0.010500,-0.092076
2.000000,0.329980,0.188240,-0.010999,-0.095870,-0.011060,-0.094815
2.100000,0.346610,0.201130,-0.011554,-0.102435,-0.011621,-0.101251
2.200000,0.363300,0.209560,-0.012110,-0.106728,-0.012184,-0.105436
2.300000,0.380010,0.219650,-0.012667,-0.111867,-0.012748,-0.110450
2.400000,0.396620,0.232260,-0.013221,-0.118289,-0.013309,-0.116725
2.500000,0.413250,0.241520,-0.013775,-0.123005,-0.013871,-0.121311
2.600000,0.429930,0.247330,-0.014331,-0.125964,-0.014435,-0.124159
2.700000,0.446620,0.254670,-0.014887,-0.129702,-0.014999,-0.127771
2.800000,0.463350,0.267630,-0.015445,-0.136303,-0.015566,-0.134198
2.900000,0.479950,0.278000,-0.015998,-0.141584,-0.016128,-0.139319
3.000000,0.496570,0.280380,-0.016552,-0.142796,-0.016691,-0.140433
3.100000,0.513250,0.302320,-0.017108,-0.153970,-0.017256,-0.151336
3.200000,0.529960,0.301740,-0.017665,-0.153675,-0.017823,-0.150960
3.300000,0.546600,0.318120,-0.018220,-0.162017,-0.018388,-0.159065
3.400000,0.563200,0.321770,-0.018773,-0.163876,-0.018952,-0.160800
3.500000,0.579920,0.330710,-0.019331,-0.168429,-0.019520,-0.165173
3.600000,0.596590,0.345310,-0.019886,-0.175865,-0.020087,-0.172368
3.700000,0.613260,0.351140,-0.020442,-0.178834,-0.020654,-0.175178
3.800000,0.629870,0.365950,-0.020996,-0.186377,-0.021219,-0.182464
3.900000,0.646570,0.372340,-0.021552,-0.189631,-0.021788,-0.185544
4.000000,0.663240,0.383940,-0.022108,-0.195539,-0.022356,-0.191216
4.100000,0.679950,0.393540,-0.022665,-0.200428,-0.022926,-0.195886
4.200000,0.696630,0.401930,-0.023221,-0.204701,-0.023495,-0.199948
4.300000,0.713250,0.406230,-0.023775,-0.206891,-0.024062,-0.201972
4.400000,0.729910,0.412980,-0.024330,-0.210329,-0.024631,-0.205212
4.500000,0.746560,0.422810,-0.024885,-0.215335,-0.025200,-0.209977
4.600000,0.763240,0.435960,-0.025441,-0.222033,-0.025771,-0.216384
4.700000,0.779830,0.447450,-0.025994,-0.227884,-0.026338,-0.221961
4.800000,0.796580,0.453100,-0.026553,-0.230762,-0.026912,-0.224635
4.900000,0.813260,0.468710,-0.027109,-0.238712,-0.027483,-0.232241
5.000000,0.829900,0.476820,-0.027663,-0.242842,-0.028053,-0.236125
5.100000,0.846490,0.487840,-0.028216,-0.248455,-0.028622,-0.241444
5.200000,0.863210,0.492460,-0.028774,-0.250808,-0.029196,-0.243591
5.300000,0.879930,0.503270,-0.029331,-0.256313,-0.029770,-0.248795
5.400000,0.896590,0.509350,-0.029886,-0.259410,-0.030342,-0.251657
5.500000,0.913270,0.518880,-0.030442,-0.264263,-0.030915,-0.256219
5.600000,0.929890,0.533750,-0.030996,-0.271837,-0.031487,-0.263411
5.700000,0.946560,0.548400,-0.031552,-0.279298,-0.032060,-0.270485
5.800000,0.963250,0.550860,-0.032108,-0.280551,-0.032635,-0.271543
5.900000,0.979960,0.564840,-0.032665,-0.287671,-0.033211,-0.278274
6.000000,0.996570,0.574980,-0.033219,-0.292835,-0.033783,-0.283107
6.100000,1.013240,0.584300,-0.033775,-0.297582,-0.034358,-0.287531
6.200000,1.029940,0.589810,-0.034331,-0.300388,-0.034934,-0.290075
6.300000,1.046680,0.603460,-0.034889,-0.307340,-0.035513,-0.296617
6.400000,1.063240,0.612700,-0.035441,-0.312046,-0.036085,-0.300986
6.500000,1.079910,0.618160,-0.035997,-0.314826,-0.036661,-0.303494
6.600000,1.096590,0.630130,-0.036553,-0.320923,-0.037238,-0.309192
6.700000,1.113210,0.635030,-0.037107,-0.323418,-0.037813,-0.311417
6.800000,1.129870,0.646320,-0.037662,-0.329168,-0.038390,-0.316771
6.900000,1.146520,0.659100,-0.038217,-0.335677,-0.038967,-0.322848
7.000000,1.163260,0.668690,-0.038775,-0.340561,-0.039547,-0.327356
7.100000,1.179940,0.680790,-0.039331,-0.346723,-0.040126,-0.333086
7.200000,1.196620,0.686940,-0.039887,-0.349856,-0.040705,-0.335901
7.300000,1.213240,0.695510,-0.040441,-0.354220,-0.041282,-0.339895
7.400000,1.229900,0.700070,-0.040997,-0.356543,-0.041861,-0.341926
7.500000,1.246650,0.711550,-0.041555,-0.362389,-0.042443,-0.347330
7.600000,1.263310,0.728030,-0.042110,-0.370783,-0.043023,-0.355169
7.700000,1.279930,0.736470,-0.042664,-0.375081,-0.043601,-0.359079
7.800000,1.296560,0.743670,-0.043219,-0.378748,-0.044180,-0.362379
7.900000,1.313250,0.755630,-0.043775,-0.384839,-0.044762,-0.367993
8.000000,1.329910,0.765940,-0.044330,-0.390090,-0.045343,-0.372797
8.100000,1.346580,0.773030,-0.044886,-0.393701,-0.045925,-0.376029
8.200000,1.363230,0.791220,-0.045441,-0.402965,-0.046506,-0.384654
8.300000,1.379910,0.793700,-0.045997,-0.404228,-0.047088,-0.385635
8.400000,1.396580,0.803780,-0.046553,-0.409362,-0.047671,-0.390305
8.500000,1.413260,0.821590,-0.047109,-0.418432,-0.048254,-0.398721
8.600000,1.429880,0.825450,-0.047663,-0.420398,-0.048836,-0.400361
